t,accCmpX,accCmpY,accCmpZ
1443,8.98546,0.46871,-3.50147
1444,7.3892,5.22836,-11.5893
1445,8.88756,1.14294,-5.33003
1446,8.42647,-2.64321,-2.25292
1447,6.03076,-3.74231,-1.90468
1448,-0.921376,-7.31319,-11.0564
1449,-7.84965,-6.1669,-14.5835
1450,-10.6022,-0.107055,-13.8846
1451,-9.3013,0.987553,-19.4869
1452,-5.91054,-6.03554,-14.9193
1453,-4.24289,-6.42623,-12.9854
1454,-2.4172,-6.87461,-11.6754
1455,-5.13193,-3.42974,-14.4926
1456,-7.47898,-0.0762126,-17.1985
1457,-6.05854,-2.96082,-14.9652
1458,-4.44345,-5.96328,-12.8085
1459,-2.69368,-8.37871,-10.9967
1460,0.306144,-9.85838,-9.95088
1461,3.16243,-8.34628,-11.5778
1462,5.67267,-4.91066,-14.9091
1463,6.81237,-1.19114,-17.5337
1464,7.72325,1.56879,-18.1466
1465,8.23783,0.237787,-18.7102
1466,8.633,-0.456198,-19.158
1467,8.78758,-0.943692,-18.4016
1468,8.86476,-1.28833,-17.7956
1469,8.93271,-1.48258,-16.8308
1470,8.83115,-1.6375,-12.6371
1471,8.84813,-1.53084,-6.78848
1472,6.55459,-3.42959,-3.87176
1473,1.92753,2.31057,-7.79157
1474,4.37067,-8.42244,-8.04867
1475,6.49283,1.54944,-15.1233
1476,8.10776,3.94214,-4.10569
1477,8.07561,3.55194,-3.90446
1478,8.03259,3.1898,-2.97632
1479,6.51934,4.86724,-16.4933
1480,4.83906,-5.26077,-15.4927
1481,2.90794,-6.52076,-8.86028
1482,-0.490073,-2.89718,-9.20947
1483,-4.08437,2.12039,-12.707
1484,-2.2966,-0.839083,-11.2955
1485,-0.295792,-3.8866,-9.34489
1486,1.09626,-3.80186,-8.38355
1487,2.38618,-3.47946,-7.1666
1488,3.61774,-3.10976,-5.98482
1489,4.18636,-4.18429,-5.80788
1490,4.6504,-5.00284,-5.77266
1491,6.20639,-5.82575,-5.68185
1492,7.46896,-5.40732,-7.34624
1493,8.25418,-3.66805,-7.04572
1494,8.82786,-2.01368,-6.22655
1495,9.08176,-0.378779,-5.51321
1496,9.08888,0.436616,-6.55258
1497,9.03106,1.2127,-7.5891
1498,8.90861,2.01781,-8.65756
1499,9.00535,1.1486,-2.26066
1500,9.02802,-0.159889,-0.723829
1501,9.19604,-0.180587,-1.74688
1502,9.15535,0.666895,-3.5755
1503,8.94597,1.97178,-6.08287
1504,8.98733,1.43218,-3.70304
1505,9.20806,0.448101,-1.50196
1506,9.24924,-0.10434,-0.386764
1507,9.17516,0.455223,-3.31982
1508,9.13909,1.07253,-7.50434
1509,9.07219,1.61308,-12.2617
1510,8.97398,1.6946,-16.4133
1511,8.84416,1.07223,-18.9485
1512,8.68334,-0.244462,-19.2852
1513,9.15944,-0.427878,-18.8356
1514,7.87497,-4.04778,-14.8042
1515,5.07292,-8.00852,-10.3204
1516,1.24129,-8.66058,-9.05091
1517,-2.93388,-5.1829,-11.8332
1518,-1.06747,-8.46658,-10.0973
1519,0.760934,-9.76505,-9.7177
1520,2.53834,-8.75113,-10.9535
1521,4.20401,-5.86326,-13.3406
1522,5.70025,-2.17176,-15.835
1523,6.98012,1.04406,-17.2382
1524,7.34923,-1.36311,-17.4174
1525,7.56694,-3.39863,-16.269
1526,7.77,-4.68577,-13.9533
1527,7.05718,-6.70483,-10.5635
1528,6.2188,-6.61845,-7.26079
1529,5.27639,-4.38152,-5.6479
1530,4.24239,-0.417777,-5.90137
1531,3.13252,4.14163,-7.46253
1532,1.96277,7.8361,-9.33136
1533,1.22171,9.38533,-9.21575
1534,0.361367,9.78225,-9.61678
1535,-0.503585,9.30577,-9.52808
1536,-1.36373,8.00219,-8.98301
1537,-2.21557,6.01494,-8.09478
1538,-1.0869,5.80073,-8.86995
1539,0.111676,5.36679,-9.85887
1540,1.30121,4.84541,-10.9089
1541,2.46783,4.25757,-11.9976
1542,3.59044,3.62784,-13.0948
1543,3.45031,-0.0708931,-12.3381
1544,3.14628,-3.73762,-11.7489
1545,2.8352,-6.86618,-10.7475
1546,2.51978,-8.90977,-9.5867
1547,2.19784,-9.49739,-8.51543
1548,3.79587,-8.24158,-10.8065
1549,5.22894,-5.5639,-13.2619
1550,6.50877,-2.20737,-15.6953
1551,7.60153,0.779101,-17.1149
1552,8.48132,2.56532,-16.7989
1553,8.83181,2.05894,-17.8021
1554,9.18564,1.53691,-18.0457
1555,9.42095,0.975375,-18.1867
1556,9.53435,0.382294,-18.2226
1557,9.52418,-0.233181,-18.156
1558,8.92743,-1.838,-19.3203
1559,6.65046,-7.32218,-11.7823
1560,3.11428,-6.07332,-8.33189
1561,-1.04263,3.03372,-11.7242
1562,-5.06344,7.99554,-11.8976
1563,-0.440466,7.16353,-10.5843
1564,4.08141,2.08805,-6.27504
1565,7.66661,-1.99091,-3.0734
1566,9.28499,-2.51175,-9.86512
1567,9.66338,0.407255,-18.6631
1568,9.66275,0.231138,-19.8572
1569,9.62693,0.219618,-19.8668
1570,9.6364,-0.277196,-20.1486
1571,9.53087,-0.715531,-19.6097
1572,9.38801,-1.3182,-18.7961
1573,9.69915,0.0516641,-20.0755
1574,9.70832,-0.662885,-17.1235
1575,9.44638,-2.28797,-12.1757
1576,8.95567,-3.64756,-7.32572
1577,8.24373,-3.47952,-3.85695
1578,9.20231,-2.90869,-5.92929
1579,9.70885,-1.02761,-8.02904
1580,9.61213,1.50291,-10.8265
1581,8.85598,3.68104,-13.2617
1582,9.11916,3.35193,-14.248
1583,9.36119,2.65618,-14.1536
1584,8.64456,0.867716,-18.0876
1585,7.371,-5.04114,-13.9381
1586,5.68586,-7.05445,-7.09131
1587,0.0296353,5.48086,-9.54206
1588,-5.70078,5.75433,-5.68486
1589,-9.32107,-2.49013,-3.75874
1590,-8.44626,0.877396,-2.65499
1591,-7.00104,6.5863,-8.93407
1592,-0.979723,5.55437,-11.1547
1593,5.33678,-5.05567,-6.25086
1594,6.85506,-6.97246,-10.4095
1595,8.06111,-1.99109,-16.7679
1596,8.97529,2.54907,-16.1568
1597,9.21727,3.45055,-10.1634
1598,9.42829,1.8595,-2.9296
1599,9.59152,-0.293326,-0.579126
1600,9.69704,-0.518132,-1.54053
1601,9.77597,-0.425096,-1.66538
1602,9.42074,2.77852,-5.60027
1603,8.39157,4.05974,-16.1739
1604,7.51126,3.51094,-15.4273
1605,6.60376,1.88537,-15.3792
1606,5.72871,-0.892917,-15.7355
1607,4.78474,-3.95073,-14.22
1608,1.25677,-8.63855,-10.2446
1609,-2.45494,4.36898,-12.9882
1610,-5.9017,6.84565,-8.22389
1611,-4.72772,8.83544,-9.83145
1612,-3.44451,6.93574,-11.4865
1613,-0.889518,3.72292,-10.183
1614,1.75139,-0.321165,-7.59901
1615,4.25561,-3.86373,-5.55548
1616,3.96348,-0.565099,-5.94079
1617,3.59629,3.07751,-6.52948
1618,3.21052,6.30957,-7.59633
1619,4.51278,5.38692,-6.09846
1620,5.76791,4.45389,-4.88912
1621,7.30861,4.63572,-4.84421
1622,8.45346,4.0511,-5.24933
1623,9.36075,1.92479,-2.0426
1624,9.76879,0.327324,-0.256545
1625,8.95339,1.85801,-0.587986
1626,6.47487,7.28621,-7.08458
1627,2.71239,8.03726,-10.4489
1628,0.693582,9.13135,-9.65678
1629,-1.42846,9.64732,-9.14998
1630,-4.3093,5.9718,-4.65103
1631,-6.7931,0.0578556,-1.22997
1632,-6.57696,2.97677,-3.24925
1633,-6.17643,5.86776,-5.07997
1634,-5.74618,7.87036,-7.42895
1635,-2.27526,8.49112,-10.1966
1636,1.44003,3.46356,-7.83812
1637,0.339193,-0.626297,-9.37319
1638,-0.736422,-4.67043,-10.3843
1639,-1.80136,-7.80237,-10.8845
1640,-4.59971,-1.20247,-13.4097
1641,-6.94031,4.18886,-14.5866
1642,-8.69706,4.92927,-10.7637
1643,-8.22923,5.91858,-9.79368
1644,-7.58797,6.72448,-8.88713
1645,-7.56378,5.70736,-5.95607
1646,-7.55675,3.35978,-3.40353
1647,-8.2524,2.99721,-2.22358
1648,-8.79185,2.5093,-1.66257
1649,-10.1315,0.395517,-11.5856
1650,-8.56786,-2.58955,-18.303
1651,-4.62399,-4.02368,-7.4933
1652,-3.16849,-7.89647,-8.27824
1653,-1.79578,-9.72079,-9.7695
1654,-3.32878,-6.76752,-11.7853
1655,-4.66125,0.0508082,-14.0982
1656,-5.9091,6.00918,-13.6173
1657,-5.76667,6.05019,-13.8284
1658,-5.57402,6.033,-13.7581
1659,-6.28648,6.74795,-13.2359
1660,-6.92915,7.04928,-12.0582
1661,-7.52766,6.76936,-10.451
1662,-8.48192,5.40738,-12.0648
1663,-9.24518,3.8877,-13.7967
1664,-8.86723,2.57153,-17.4592
1665,-8.35078,-0.370557,-18.2341
1666,-8.69642,-0.0900356,-17.8573
1667,-8.96939,0.000495684,-18.1319
1668,-9.2195,0.0765485,-18.3814
1669,-8.88819,0.26278,-18.3831
1670,-8.51799,0.297441,-18.0123
1671,-9.23564,3.82734,-14.1968
1672,-9.84664,2.05344,-4.58922
1673,-9.65141,2.37558,-4.35838
1674,-9.45445,2.76126,-4.398
1675,-9.22733,3.1294,-4.46161
1676,-9.55619,0.387995,-1.10232
1677,-9.85518,-1.25681,-2.23174
1678,-7.74008,-1.34552,-2.51986
1679,-3.78776,1.38976,-6.34582
1680,0.991724,4.79136,-10.9135
1681,4.69006,5.59661,-13.1175
1682,7.57772,4.69021,-13.9839
1683,6.22565,2.30816,-15.658
1684,4.49858,-2.1141,-14.2798
1685,1.57641,-8.46975,-10.7305
1686,-1.57491,-9.29705,-10.2917
1687,3.01131,3.22721,-11.497
1688,6.77633,3.40635,-2.3236
1689,9.0101,-3.14444,-10.0779
1690,9.34778,-1.43471,-14.6104
1691,9.52615,-0.215128,-17.5532
1692,9.65273,0.179512,-19.1886
1693,9.60985,-0.121429,-18.6208
1694,9.465,-1.14658,-16.3141
1695,9.23202,-0.608117,-19.7379
1696,8.89913,1.25712,-19.1368
1697,9.32771,2.179,-8.32037
1698,9.56795,0.100034,0.80687
1699,9.08269,2.0428,-2.0978
1700,7.24429,6.46419,-9.65493
1701,4.32492,4.99677,-13.13
1702,8.34962,4.67535,-6.83415
1703,9.64602,0.307882,-0.813818
1704,9.22397,2.42852,-3.83651
1705,8.07851,5.51677,-9.16723
1706,9.23302,0.89321,-0.383335
1707,9.59798,0.419165,-3.46328
1708,9.00624,3.04261,-14.1685
1709,7.74895,1.7918,-19.288
1710,6.00059,-2.78702,-17.5341
1711,3.80659,-7.88063,-13.6312
1712,0.530416,-9.611,-10.1842
1713,-2.84531,-9.34489,-10.423
1714,-5.91834,-7.14416,-12.5878
1715,-5.6896,-8.01529,-10.7329
1716,-5.47784,-6.10652,-12.2491
1717,-5.30446,-1.65034,-14.0075
1718,-9.76661,1.24248,-18.8603
1719,-9.21654,-4.02562,-13.6993
1720,-3.8755,-8.64601,-9.25476
1721,-5.45173,-8.34331,-11.6951
1722,-6.88897,-5.54768,-15.1022
1723,-8.10791,-1.84835,-18.1464
1724,-7.50935,-4.87179,-15.4973
1725,-6.94622,-7.07545,-12.3735
1726,-9.25575,-2.85521,-17.672
1727,-10.0119,-0.102165,-20.6168
1728,-9.9551,0.761208,-17.7979
1729,-9.70778,1.4328,-17.1853
1730,-9.32207,2.26626,-16.4046
1731,-9.5725,0.793805,1.25251
1732,-5.03749,2.90515,-12.4709
1733,-6.73597,6.95842,-6.732
1734,-8.0932,-2.52402,-2.07937
1735,-9.10224,-3.68418,-13.5106
1736,-10.0282,-0.454147,-16.7254
1737,-9.66858,1.27248,-18.0466
1738,-8.1587,-1.76819,-17.0279
1739,-5.69298,-7.16895,-11.9097
1740,-6.30198,-4.39065,-14.8333
1741,-6.93894,-0.482981,-16.5037
1742,-7.53746,2.93356,-16.2666
1743,-8.526,4.68491,-12.6195
1744,-9.28529,3.15463,-6.19288
1745,-9.77941,0.605102,-1.05722
1746,-9.80697,1.04313,-3.05099
1747,-9.83393,1.25973,-4.52991
1748,-9.91753,1.21185,-1.18808
1749,-9.9315,0.779811,-0.0315168
1750,-10.1587,0.077579,-1.03042
1751,-9.41803,1.94851,-2.97747
1752,-7.93086,5.13996,-6.43613
1753,-5.81367,8.01712,-9.75886
1754,-7.65792,5.49287,-5.49485
1755,-7.8852,5.35823,-5.64537
1756,-8.12235,5.36089,-6.06842
1757,-8.76772,4.09724,-4.25306
1758,-9.21211,2.62445,-2.49955
1759,-9.59019,1.289,-1.173
1760,-8.53454,-0.197715,-1.39793
1761,-7.11423,-2.73481,-3.28917
1762,-5.38736,-5.71456,-5.77634
1763,-4.62452,-8.38243,-8.7946
1764,-8.37434,-0.200478,-19.0723
1765,-10.2122,0.724045,-7.13187
1766,-9.61307,2.24221,-5.02197
1767,-8.13852,2.89459,-2.95749
1768,-5.86375,0.920641,-4.45281
1769,-7.82465,-0.972464,-2.35468
1770,-9.32734,-1.5703,-1.31548
1771,-10.1222,-0.967118,-1.49951
1772,-8.60564,-2.6574,-2.87107
1773,-5.36401,-3.75859,-5.58172
1774,-4.22459,-5.25419,-5.51653
1775,-3.15087,-6.51364,-6.64298
1776,-1.81318,-3.89377,-9.40961
1777,-0.381531,-0.822412,-10.723
1778,1.04446,2.36003,-12.1072
1779,2.88771,6.36648,-11.1501
1780,4.64268,8.05776,-10.2625
1781,2.8595,7.99417,-11.2384
1782,0.774212,7.25249,-10.3856
1783,-1.36755,5.80703,-8.82633
1784,-0.431428,4.91114,-9.07444
1785,0.562183,3.68056,-10.0014
1786,2.96575,7.06422,-11.7648
1787,5.08857,8.01139,-10.6949
1788,4.98403,5.34238,-14.1006
1789,4.98468,0.245059,-15.363
1790,4.97204,-4.91496,-14.1972
1791,4.70027,-7.89864,-11.8455
1792,4.47984,-8.44294,-9.09696
1793,4.25011,-6.57148,-6.83464
1794,2.41069,-5.45417,-8.21762
1795,0.566246,-3.84714,-9.57843
1796,0.769409,-7.42153,-8.40238
1797,0.99293,-9.33254,-8.99012
1798,0.377103,-9.60321,-11.2195
1799,-0.314085,-7.8233,-11.1573
1800,1.71831,-4.93684,-12.1455
1801,3.63965,-1.57786,-14.3281
1802,5.37617,1.43642,-16.0188
1803,5.03621,-3.23467,-14.8555
1804,4.59648,-7.09139,-12.5609
1805,4.13605,-8.74323,-9.7268
1806,5.77846,-3.99695,-15.1376
1807,7.1981,2.46914,-17.0364
1808,5.75758,0.174754,-15.4694
1809,4.03912,-3.18597,-13.3804
1810,2.55154,-7.17503,-11.5556
1811,1.02034,-9.37571,-9.84573
1812,-0.894754,-8.63191,-9.49658
1813,-2.87914,-4.43289,-11.3803
1814,-4.77797,1.05114,-13.534
1815,-4.44429,7.6337,-10.8897
1816,-4.10481,9.16534,-7.83748
1817,-3.76949,4.58372,-5.83842
1818,-1.75184,6.7056,-8.86047
1819,0.440411,8.30419,-10.2587
1820,4.56003,8.51214,-10.0652
1821,7.60838,4.60439,-5.49833
1822,9.13382,0.103285,1.38207
1823,8.50657,3.69634,-5.76319
1824,5.89401,5.01691,-13.2173
1825,6.83215,5.37582,-14.3513
1826,7.70185,4.89397,-12.1449
1827,7.5253,4.10268,-14.6595
1828,7.2672,2.78836,-16.7326
1829,6.9976,0.72882,-17.6416
1830,6.71866,-1.77407,-17.3165
1831,6.78573,0.578884,-17.4936
1832,4.86278,-6.42727,-13.2372
1833,2.62917,-8.33421,-8.63217
1834,1.35592,-9.69539,-9.43717
1835,0.0254437,-9.77828,-9.77838
1836,3.34485,7.2013,-11.1352
1837,6.30495,-0.304599,-1.92703
1838,8.43979,-2.75078,-15.0022
1839,7.14529,-5.46217,-12.8943
1840,5.2387,-7.80366,-10.3322
1841,2.91908,-8.94816,-8.95077
1842,1.43394,-9.45101,-8.29762
1843,-0.146511,-8.61123,-8.14309
1844,0.466657,-3.76082,-9.70069
1845,1.09536,2.88182,-10.3261
1846,-1.55314,-1.48847,-8.02292
1847,-4.08236,-5.17671,-6.10036
1848,-6.87389,-6.74786,-6.69009
1849,-8.95582,-4.68219,-10.7113
1850,-10.0461,-1.19546,-15.8439
1851,-9.77721,-2.5298,-12.2845
1852,-9.18855,-4.18296,-9.54762
1853,-9.97412,-0.735413,-19.4996
1854,-10.1316,-0.482971,-18.4033
1855,-9.55382,-3.39227,-9.573
1856,-9.34904,-3.68141,-13.2447
1857,-8.9922,-2.84731,-16.5253
1858,-7.76989,-6.31844,-7.68166
1859,-6.07116,0.916864,-5.02393
1860,-4.13492,8.90139,-10.0139
1861,-3.01662,9.55962,-9.59893
1862,-1.96172,8.04387,-9.83692
1863,-4.56944,8.91908,-11.9153
1864,-6.90064,6.3206,-8.29753
1865,-5.19002,8.71493,-10.1237
1866,-3.31511,8.11824,-11.6502
1867,-1.32097,4.50773,-10.9373
1868,-4.16473,4.43642,-13.7977
1869,-6.56032,3.98016,-15.834
1870,-10.0501,1.63756,-15.765
1871,-9.21664,-4.63584,-11.3265
1872,-10.0676,-1.28044,-20.5577
1873,-10.3487,-0.185527,-20.1729
1874,-10.1334,-2.29974,-11.4519
1875,-9.12441,-3.18983,-4.47581
1876,-7.4632,0.0962662,-3.81897
1877,-9.71443,-1.82951,-1.4512
1878,-10.3457,0.486518,-5.0242
1879,-9.29265,4.43372,-10.3196
1880,-7.28133,7.09532,-11.1137
1881,-4.39172,8.92393,-10.7665
1882,-1.03702,9.64684,-10.2803
1883,-0.337115,9.69145,-11.0708
1884,0.491488,8.44978,-11.6189
1885,0.589156,7.87439,-10.7638
1886,0.736316,6.93455,-11.0131
1887,3.54145,8.22905,-11.6532
1888,5.94915,7.21461,-9.76961
1889,7.7686,4.40146,-6.22186
1890,6.54029,3.68425,-3.09256
1891,4.96015,1.21772,-3.29495
1892,3.12697,-2.69433,-5.16446
1893,1.12901,-6.71871,-7.49859
1894,-5.98284,5.47067,-12.7085
1895,-10.2051,1.34951,-2.49752
1896,-9.31875,2.6792,-2.52317
1897,-3.92653,6.67393,-11.0761
1898,3.07665,-6.15636,-6.07897
1899,8.12284,-3.74283,-14.5656
1900,8.18486,-2.54563,-14.8925
1901,8.17848,-1.80733,-15.8785
1902,8.17353,-0.97858,-16.5325
1903,8.16984,-0.0970794,-16.8256
1904,8.5181,-1.56232,-14.5077
1905,8.85159,-1.38812,-9.9722
1906,9.01048,-0.136993,-4.12546
1907,8.99539,0.827667,0.638495
1908,8.81044,0.42422,2.37203
1909,2.92145,5.9559,-12.7294
1910,-6.0187,-7.65531,-11.0063
1911,-10.6386,1.19226,-13.5099
1912,-7.46374,4.19434,-4.08747
1913,0.717036,1.07131,-8.15466
1914,7.6174,-2.58915,-16.4345
1915,7.65724,-5.19858,-7.04634
1916,7.51306,-1.41306,-0.822602
1917,7.3265,4.18997,-3.83209
1918,7.09244,5.12914,-12.2675
1919,6.67186,2.81583,-15.0235
1920,6.29205,-1.17384,-15.4129
1921,5.89894,-5.23275,-13.1445
1922,5.49287,-7.60817,-9.36768
1923,5.07727,-7.116,-5.70355
1924,7.2506,-5.23932,-10.7101
1925,8.61244,-1.67253,-16.1198
1926,8.99832,0.369277,-19.2299
1927,8.37606,-1.22057,-17.8143
1928,6.81664,-5.16868,-13.1084
1929,2.83354,-8.61514,-10.5834
1930,-2.13447,-8.84696,-10.621
1931,-6.75004,-5.6138,-13.9563
1932,-9.80407,-1.39825,-18.103
1933,-10.494,0.625334,-19.8868
1934,-10.0755,-2.19141,-14.0647
1935,-9.7225,-2.70925,-3.51506
1936,-9.25899,1.55315,-1.48473
1937,-8.70603,5.37578,-9.73341
1938,-8.08287,1.9809,-16.6998
1939,-6.416,6.71034,-11.8991
1940,-4.61672,8.51897,-8.04729
1941,-2.64877,5.25936,-7.19081
1942,-0.607779,-1.51508,-8.85088
1943,1.41769,-7.57082,-10.1947
1944,3.33939,-9.14824,-8.80178
1945,4.98877,-6.83816,-13.2989
1946,6.47671,-2.50071,-16.8362
1947,7.68861,1.39356,-18.2612
1948,8.58249,2.91306,-16.0765
1949,7.51248,4.47135,-14.6581
1950,6.24753,5.88376,-13.6442
1951,4.70251,7.11819,-12.5755
1952,2.94104,8.10128,-11.5212
1953,1.03496,8.77154,-10.544
1954,0.760072,5.72959,-10.5214
1955,0.490152,1.84538,-10.5272
1956,0.219248,-2.49439,-10.2627
1957,-0.0550526,-6.42186,-9.88279
1958,-0.33259,-9.14825,-9.55976
1959,1.31558,-2.42478,-11.5205
1960,2.85787,5.35248,-12.4414
1961,4.29484,8.38291,-9.91911
1962,5.5917,5.02661,-5.0938
1963,6.71809,-1.04226,-2.42152
1964,6.03468,-0.921258,-3.37935
1965,5.45706,-0.956165,-3.94743
1966,4.84114,-0.981082,-4.55445
1967,4.19138,-0.996129,-5.19593
1968,3.51048,-1.00216,-5.86922
1969,0.787733,5.73184,-9.11647
1970,-2.02336,9.43173,-10.5316
1971,-4.76102,6.91107,-7.98297
1972,-7.1888,0.827812,-4.06835
1973,-9.08869,-3.34117,-3.70555
1974,-9.66984,-3.32831,-4.00172
1975,-10.134,-2.76434,-6.61334
1976,-10.4419,-1.61197,-9.77902
1977,-10.5847,-0.298028,-12.9894
1978,-10.5576,0.728671,-15.7135
1979,-10.358,1.09128,-17.5106
1980,-10.192,2.20388,-12.2605
1981,-10.0479,1.8397,-4.25149
1982,-9.87504,-0.844421,-1.68299
1983,-9.67129,-3.91439,-6.4119
1984,-9.31875,-4.32441,-5.29832
1985,-8.75609,-5.05567,-5.53803
1986,-8.10613,-5.72823,-5.82527
1987,-7.3769,-6.33325,-6.15725
1988,-6.57699,-6.86393,-6.53121
1989,-9.05657,-3.6996,-16.1283
1990,-10.3845,0.724373,-18.6332
1991,-10.2477,-2.20329,-7.6531
1992,-8.71681,0.121338,-2.2348
1993,-6.05769,7.98453,-9.1296
1994,-3.80619,8.37417,-10.5475
1995,-1.34741,3.47498,-9.63116
1996,1.13261,-3.41686,-7.32582
1997,3.4786,-7.72345,-7.204
1998,5.5433,-7.00778,-10.7547
1999,6.26177,-6.80514,-11.3916
2000,6.88763,-6.1481,-11.5255
2001,7.44512,-5.43464,-11.6366
2002,7.92867,-4.67213,-11.7247
2003,8.33434,-3.86727,-11.7902
2004,8.9067,-1.61723,-17.2498
2005,9.14717,-0.22627,-19.7214
2006,9.09763,-0.740305,-18.4045
2007,8.76899,-2.67601,-13.899
2008,8.17986,-4.38183,-8.3292
2009,8.76475,-2.17563,-12.6934
2010,9.08064,-0.254299,-16.9541
2011,9.05922,0.482477,-19.1593
2012,8.69278,-0.599902,-18.5377
2013,7.98578,-3.08751,-15.4793
2014,8.92829,-0.00606957,-19.7391
2015,9.08877,-0.130788,-18.6693
2016,8.90691,-0.596176,-19.5134
2017,8.57391,0.245554,-19.2783
2018,8.09609,1.78601,-17.9317
2019,7.48217,3.71974,-15.7655
2020,7.81678,4.9053,-7.42202
2021,8.09355,1.91929,-1.05151
2022,7.68173,2.88605,-2.4841
2023,7.15995,3.93064,-3.53968
2024,6.88791,4.10866,-3.55936
2025,6.71726,4.14993,-3.60896
2026,7.647,3.98335,-3.64482
2027,8.32394,3.46226,-4.56956
2028,8.81026,2.50086,-5.92959
2029,9.09858,-0.0183867,-0.79221
2030,9.19197,0.0517912,-8.17113
2031,9.09291,0.7516,-18.8772
2032,9.13298,-0.898494,-11.9608
2033,8.56593,-2.98898,-5.14338
2034,8.18828,-4.09787,-5.88748
2035,7.7141,-4.80552,-5.93426
2036,7.50945,-5.0626,-8.30804
2037,7.38172,-5.32833,-10.6773
2038,7.25212,-5.10724,-12.9075
2039,7.66679,-2.99141,-16.779
2040,8.00833,-0.115804,-18.5536
2041,8.99291,0.0625024,-18.4318
2042,9.09497,0.220361,-18.5166
2043,8.53113,2.55604,-16.6147
2044,7.5745,5.41077,-10.3612
2045,6.20101,5.32646,-5.65142
2046,6.22914,4.12006,-4.19798
2047,6.24092,2.76812,-3.44809
2048,5.29613,7.5523,-7.46646
2049,4.24218,7.56183,-11.8713
2050,3.68323,8.75051,-10.8431
2051,3.08708,9.35785,-9.78295
2052,2.84566,8.69332,-9.02385
2053,2.58488,7.91342,-8.26887
2054,2.32405,6.52325,-7.74536
2055,-0.218101,8.08356,-8.84324
2056,-2.78591,8.63641,-10.058
2057,-5.20881,8.34446,-10.5323
2058,-5.25923,7.09556,-12.5063
2059,-5.36805,5.95038,-13.373
2060,-6.23467,7.19805,-12.4998
2061,-7.01841,7.24276,-10.7378
2062,-6.22224,8.28722,-10.2278
2063,-5.34631,8.821,-10.1648
2064,-4.41859,9.26089,-10.0978
2065,-2.43815,9.48886,-10.6376
2066,-0.448228,9.12897,-10.1388
2067,-2.11588,8.61776,-10.5262
2068,-3.71246,8.04608,-11.379
2069,-5.22231,7.25042,-12.3284
2070,-6.46548,7.48244,-11.1745
2071,-7.5888,6.8241,-9.54525
2072,-8.68575,5.65369,-10.0266
2073,-9.51329,4.24587,-9.78993
2074,-9.62781,3.056,-14.6844
2075,-9.82544,1.4504,-18.3325
2076,-9.99636,-0.188432,-19.928
2077,-9.7257,0.467711,-18.9331
2078,-9.32934,0.695651,-18.5086
2079,-8.79893,-0.800799,-17.7846
2080,-8.23803,-2.46335,-16.6583
2081,-7.60242,-4.29096,-15.1058
2082,-9.46806,1.19195,-17.8601
2083,-10.3502,1.13518,-12.9479
2084,-10.4353,-0.658133,-11.2835
2085,-10.2328,-2.04266,-7.59155
2086,-10.377,0.253771,-9.34842
2087,-10.0758,2.35702,-12.7572
2088,-9.27941,3.56253,-15.2702
2089,-9.53918,3.74618,-13.0545
2090,-9.73858,3.53546,-10.2816
2091,-8.93527,5.12753,-12.1646
2092,-7.7492,6.38948,-11.1611
2093,-7.95644,5.69187,-5.0181
2094,-8.21363,4.45653,-3.37666
2095,-8.46326,3.04421,-2.00116
2096,-9.85874,1.30165,-2.67401
2097,-10.3044,-0.422688,-2.45143
2098,-9.63076,-2.29046,-3.16953
2099,-7.9152,-4.07314,-4.70783
2100,-8.80612,-4.91204,-6.44789
2101,-6.46489,-3.688,-3.93936
2102,-3.40652,0.714298,-6.27248
2103,-1.95806,-6.40741,-10.3876
2104,-0.35066,-9.75937,-11.3871
2105,0.423459,-8.50024,-9.45474
2106,1.07564,-4.80573,-8.52455
2107,1.72844,0.249858,-7.65014
2108,1.76361,-7.37072,-8.18283
2109,1.887,-8.89851,-10.2848
2110,2.04786,-3.03315,-12.0517
2111,5.51629,6.44052,-12.7413
2112,8.06167,3.94421,-3.91066
2113,8.06039,4.84908,-11.4721
2114,7.91535,2.91125,-17.0118
2115,4.20109,-6.24164,-14.2378
2116,-0.661365,-8.45818,-10.9778
2117,-1.94879,-9.13746,-8.45227
2118,-3.27306,-2.45135,-6.22613
2119,-4.52123,5.60166,-5.84845
2120,-5.51397,7.56798,-7.64896
2121,-6.42455,7.65772,-9.9479
2122,-9.97755,1.19741,-3.88956
2123,-8.81156,0.123924,-2.25359
2124,-8.89129,-3.64778,-3.10807
2125,-8.93508,-4.4385,-10.7399
2126,-8.98945,-1.38621,-16.4784
2127,-8.95454,-4.42218,-13.7572
2128,-8.91623,-4.71376,-7.29489
2129,-8.88549,-2.31173,-2.44716
2130,-8.86831,-3.79938,-4.58279
2131,-8.94181,-4.52802,-8.31656
2132,-8.365,-4.84414,-5.48258
2133,-7.60813,-3.98517,-3.80454
2134,-6.74351,-1.95884,-3.40204
2135,-6.4621,-6.69638,-6.53999
2136,-6.23659,-7.83312,-10.9148
2137,-6.03087,-4.79129,-14.3714
2138,-7.82064,2.1872,-16.8927
2139,-9.11127,4.35443,-11.7916
2140,-9.07135,3.75344,-8.60771
2141,-9.3096,2.88741,-5.78345
2142,-8.33521,5.32352,-12.1235
2143,-6.91791,5.2117,-15.4166
2144,-6.20171,6.43005,-12.3579
2145,-5.48552,7.32766,-11.4508
