t,velX,velY,velZ,velAir,vel
2423,-0.933362,0.182983,-1.40069,14.2745,14.2745
2424,-0.935811,0.202855,-1.55117,14.1949,14.1949
2425,-0.928706,0.215323,-1.58908,14.208,14.208
2426,-0.950012,0.146532,-1.58305,13.994,13.994
2427,-0.962317,0.0819797,-1.66865,13.7341,13.7341
2428,-0.968471,0.0305825,-1.73962,13.5348,13.5348
2429,-0.915401,-0.229035,-1.28543,13.3927,13.3927
2430,-0.780371,-0.512246,-0.719609,13.7499,13.7499
2431,-0.870495,-0.411864,-1.16181,13.212,13.212
2432,-0.926228,-0.214309,-1.57314,13.1311,13.1311
2433,-0.959256,-0.0471129,-1.8709,13.2499,13.2499
2434,-0.950263,0.00106342,-1.90472,13.3617,13.3617
2435,-0.951938,0.0355137,-1.88457,13.4636,13.4636
2436,-0.956398,-0.0742908,-1.73943,13.284,13.284
2437,-0.910293,-0.29251,-1.3723,13.1713,13.1713
2438,-0.926827,-0.170589,-1.60857,13.2001,13.2001
2439,-0.941176,-0.0679338,-1.81491,13.2629,13.2629
2440,-0.95151,0.00365967,-1.89804,13.3714,13.3714
2441,-0.95788,0.0305104,-1.84247,13.4723,13.4723
2442,-0.885313,-0.236657,-1.55343,13.1559,13.1559
2443,-0.913061,-0.161599,-1.80538,13.0813,13.0813
2444,-0.925854,-0.0576756,-1.94582,13.2165,13.2165
2445,-0.764466,-0.462838,-1.17412,13.2566,13.2566
2446,-0.516944,-0.713764,-0.580753,14.0613,14.0613
2447,-0.199913,-0.243139,-0.563705,15.4663,15.4663
2448,0.418384,0.379905,-1.35068,17.4063,17.4063
2449,0.885941,0.461766,-1.35168,19.0185,19.0185
2450,1.01906,-0.0922303,-0.712197,18.9078,18.9078
2451,0.860247,-0.000631595,-1.74751,17.6429,17.6429
2452,0.374984,-0.931818,-0.847636,15.4166,15.4166
2453,0.714779,-0.647549,-1.2655,16.4181,16.4181
2454,0.933211,-0.191916,-1.76274,17.5489,17.5489
2455,0.919139,-0.396499,-1.13843,17.6208,17.6208
2456,0.295504,0.231959,-0.769879,17.2864,17.2864
2457,0.644038,-0.553836,-0.746115,16.8526,16.8526
2458,0.892277,-0.506767,-1.32834,17.1992,17.1992
2459,1.01767,-0.0730813,-2.06961,17.9262,17.9262
2460,1.00977,0.0360076,-1.84536,18.213,18.213
2461,0.993749,0.175039,-1.64404,18.5481,18.5481
2462,0.973743,0.31862,-1.24598,19.0596,19.0596
2463,1.01621,0.0417558,-0.780919,19.0629,19.0629
2464,0.986009,-0.154435,-0.283173,19.2379,19.2379
2465,0.950141,-0.28781,-0.45935,18.6508,18.6508
2466,0.880335,-0.438375,-0.614474,17.9776,17.9776
2467,0.877194,-0.458335,-0.573524,17.9905,17.9905
2468,0.876122,-0.484296,-0.666225,17.8338,17.8338
2469,0.875028,-0.503226,-0.762735,17.6888,17.6888
2470,0.722582,-0.6719,-0.855224,16.8244,16.8244
2471,0.535134,-0.784214,-0.872486,16.0498,16.0498
2472,0.684615,-0.654462,-1.2752,16.2965,16.2965
2473,0.811864,-0.168983,-1.73416,17.1625,17.1625
2474,0.911168,0.237819,-1.75696,18.3184,18.3184
2475,0.740862,0.0595466,-1.80887,17.3168,17.3168
2476,0.492464,-0.298321,-1.5359,16.0153,16.0153
2477,0.470533,-0.639654,-1.23812,15.657,15.657
2478,0.458816,-0.843096,-1.04694,15.543,15.543
2479,0.343578,-0.4438,-1.27503,15.5477,15.5477
2480,0.21226,0.327034,-1.17165,16.9022,16.9022
2481,0.0770465,0.914661,-1.02936,18.52,18.52
2482,0.415174,0.923525,-1.08533,19.2393,19.2393
2483,0.7042,0.748627,-0.949933,19.563,19.563
2484,0.0144315,0.752424,-0.892628,17.9814,17.9814
2485,-0.649285,0.0211122,-0.218011,15.8496,15.8496
2486,-0.934625,-0.0069624,-0.244342,15.3706,15.3706
2487,-0.930008,-0.0111338,-0.0775072,15.6999,15.6999
2488,-0.624873,0.359146,-0.499638,16.2432,16.2432
2489,-0.059258,0.848174,-1.02779,18.029,18.029
2490,0.546866,0.842132,-1.07151,19.3117,19.3117
2491,0.950796,0.316826,-0.605394,19.5852,19.5852
2492,0.759043,0.618132,-1.16579,19.165,19.165
2493,0.451691,0.108493,-1.2506,16.9293,16.9293
2494,0.666864,0.691127,-1.26757,19.0198,19.0198
2495,0.838678,0.498867,-0.584115,19.6687,19.6687
2496,0.455786,0.90914,-1.07543,19.2976,19.2976
2497,-0.0260753,0.854655,-1.03961,18.1021,18.1021
2498,0.00371173,0.0656296,-1.00246,15.9633,15.9633
2499,0.0521481,-0.76464,-1.04408,14.5271,14.5271
2500,0.0993285,-0.959489,-1.01527,14.4231,14.4231
2501,-0.157652,-0.800876,-0.964271,14.082,14.082
2502,-0.412611,-0.541649,-1.2098,13.6769,13.6769
2503,-0.486666,-0.307408,-1.5146,13.6812,13.6812
2504,-0.560966,-0.0797183,-1.62754,13.9561,13.9561
2505,-0.63009,0.124567,-1.69301,14.3024,14.3024
2506,-0.625531,0.282801,-1.56784,14.8393,14.8393
2507,-0.638592,0.422994,-1.49092,15.2932,15.2932
2508,-0.301914,0.248045,-1.3759,15.4405,15.4405
2509,0.106232,-0.132613,-0.979318,15.7981,15.7981
2510,0.236591,0.217564,-0.805597,17.0678,17.0678
2511,0.367627,0.535647,-0.724889,18.289,18.289
2512,0.491811,0.742043,-0.740905,19.1758,19.1758
2513,0.185851,0.808093,-1.05756,18.3544,18.3544
2514,-0.135418,-0.196903,-0.796948,15.3571,15.3571
2515,-0.440121,-0.826029,-0.89585,13.5594,13.5594
2516,-0.44074,-0.817525,-0.91516,13.5442,13.5442
2517,-0.432339,-0.788086,-0.865702,13.671,13.671
2518,-0.294106,-0.735572,-0.870893,14.0106,14.0106
2519,-0.148734,-0.610661,-0.924841,14.4349,14.4349
2520,-0.200844,-0.205478,-0.853972,15.1346,15.1346
2521,-0.237984,0.240743,-0.821213,16.1105,16.1105
2522,-0.274954,0.622245,-0.855697,17.0832,17.0832
2523,-0.18897,0.809386,-0.936713,17.7542,17.7542
2524,-0.093012,0.930612,-1.01619,18.2704,18.2704
2525,0.0197397,0.992139,-1.04872,18.6717,18.6717
2526,0.136669,0.914723,-1.00514,18.6622,18.6622
2527,0.251459,0.719768,-0.894066,18.3723,18.3723
2528,0.0822508,0.815373,-1.04764,18.1719,18.1719
2529,-0.0693067,0.889837,-1.1203,18.0722,18.0722
2530,-0.0957812,0.955629,-1.04922,18.326,18.326
2531,-0.13168,0.949142,-1.01389,18.2721,18.2721
2532,-0.201767,0.949951,-1.01283,18.1573,18.1573
2533,-0.268939,0.890908,-0.959586,17.8843,17.8843
2534,-0.334697,0.81452,-0.892747,17.5791,17.5791
2535,-0.581462,0.698565,-0.527175,17.2774,17.2774
2536,-0.77319,0.537638,-0.415118,16.6933,16.6933
2537,-0.94488,0.284407,-1.08927,14.8573,14.8573
2538,-0.985021,-0.0489855,-1.69673,13.3429,13.3429
2539,-0.962302,-0.149374,-1.21202,13.5888,13.5888
2540,-0.949025,-0.208113,-0.626032,14.2534,14.2534
2541,-0.865847,0.477255,-1.31794,15.3033,15.3033
2542,-0.322176,0.550571,-1.33363,16.3135,16.3135
2543,0.379579,-0.0437387,-0.68953,17.0034,17.0034
2544,0.882418,-0.275499,-0.389557,18.5283,18.5283
2545,0.898841,0.362276,-1.10932,19.0093,19.0093
2546,0.855605,0.384704,-1.26942,18.7881,18.7881
2547,0.817804,0.391993,-1.4282,18.5648,18.5648
2548,0.773728,0.354736,-1.53884,18.2554,18.2554
2549,0.557694,0.155911,-1.55445,17.107,17.107
2550,0.295175,-0.247518,-1.29252,15.7404,15.7404
2551,0.357631,0.412892,-1.35369,17.3319,17.3319
2552,0.407117,0.815932,-1.13646,18.8185,18.8185
2553,0.427862,0.843939,-0.905637,19.1676,19.1676
2554,0.454986,0.762839,-0.743428,19.144,19.144
2555,0.481626,0.596142,-0.586728,18.9046,18.9046
2556,0.418606,0.649408,-0.555458,18.9357,18.9357
2557,0.355012,0.679375,-0.601391,18.8137,18.8137
2558,0.28961,0.706239,-0.647405,18.6877,18.6877
2559,0.031089,0.991244,-0.957462,18.774,18.774
2560,-0.219324,0.539351,-0.799961,16.9901,16.9901
2561,-0.442461,0.396583,-0.562507,16.5209,16.5209
2562,-0.648933,0.274685,-0.355142,16.215,16.215
2563,-1.01883,0.133507,-0.838123,14.6624,14.6624
2564,-0.455547,0.0449179,-1.45106,14.5829,14.5829
2565,-0.498375,0.863615,-0.911938,17.4899,17.4899
2566,-0.554943,0.15992,-0.367958,16.0399,16.0399
2567,-0.61735,-0.754883,-0.700196,13.638,13.638
2568,-0.7992,-0.601955,-1.1411,12.9882,12.9882
2569,-0.931357,-0.254863,-1.6223,12.9894,12.9894
2570,-1.00683,-0.0129931,-1.87191,13.2736,13.2736
2571,-1.01799,0.0415403,-1.65977,13.5628,13.5628
2572,-1.02218,-0.0131602,-1.01098,14.0695,14.0695
2573,-1.01135,-0.120706,-0.306552,14.9144,14.9144
2574,-0.979929,-0.0620114,0.0244577,15.7545,15.7545
2575,-0.998415,-0.099918,-0.153575,15.273,15.273
2576,-1.00437,0.00421692,-0.420963,14.9945,14.9945
2577,-0.819581,0.539465,-0.747272,16.1733,16.1733
2578,-0.399537,0.904204,-0.983571,17.7069,17.7069
2579,0.136742,0.919929,-0.928468,18.7533,18.7533
2580,0.616304,0.52193,-0.344531,19.3814,19.3814
2581,0.912764,0.0873448,0.089222,20.0221,20.0221
2582,0.932723,0.142355,0.0329527,20.089,20.089
2583,0.954261,-0.00427016,0.00845813,19.8507,19.8507
2584,0.807818,0.496619,-0.587084,19.5631,19.5631
2585,0.344256,0.608974,-1.1355,18.0273,18.0273
2586,-0.25415,-0.412178,-0.653576,14.9187,14.9187
2587,-0.737883,-0.660207,-0.808843,13.4285,13.4285
2588,-0.979828,-0.143937,-1.55577,13.2372,13.2372
2589,-0.899024,0.00940888,-1.88096,13.4696,13.4696
2590,-0.981522,0.066242,-1.50849,13.8018,13.8018
2591,-0.942537,-0.264266,-0.720824,13.9989,13.9989
2592,-0.784099,-0.267297,-0.23795,15.0318,15.0318
2593,-0.0864124,0.754847,-0.901908,17.789,17.789
2594,0.661912,0.618805,-0.580023,19.4595,19.4595
2595,0.311639,0.670484,-1.15118,18.119,18.119
2596,-0.117665,-0.548395,-0.831893,14.7216,14.7216
2597,-0.287974,-0.843165,-0.898231,13.8312,13.8312
2598,-0.446096,-0.884177,-1.03119,13.2858,13.2858
2599,-0.729297,-0.415237,-1.57194,12.9979,12.9979
2600,-0.912368,0.0562169,-1.89971,13.5611,13.5611
2601,-0.964095,-0.056531,-1.42262,13.5912,13.5912
2602,-0.941066,-0.042224,-1.96843,13.2194,13.2194
2603,-0.877007,-0.399933,-1.14161,13.2501,13.2501
2604,-0.854049,-0.281611,-0.430488,14.553,14.553
2605,-0.83262,0.094658,-0.205839,15.7999,15.7999
2606,-0.811177,0.475911,-0.659215,16.1057,16.1057
2607,-0.67835,0.67046,-0.68544,16.8472,16.8472
2608,-0.495737,0.836229,-0.812935,17.5037,17.5037
2609,-0.436634,0.854374,-0.90592,17.5514,17.5514
2610,-0.375439,0.8787,-0.914903,17.72,17.72
2611,-0.636189,0.460064,-0.479635,16.5414,16.5414
2612,-0.834238,0.0367046,-0.132058,15.8088,15.8088
2613,-0.867329,0.145684,-0.286772,15.7294,15.7294
2614,-0.895985,0.211629,-0.408121,15.6492,15.6492
2615,-0.919845,0.223271,-0.607656,15.3369,15.3369
2616,-0.96014,-0.0628827,-0.182766,15.3374,15.3374
2617,-0.844833,-0.0649723,-0.151132,15.5347,15.5347
2618,-0.594644,0.238747,-0.427766,16.0798,16.0798
2619,-0.590466,0.191152,-0.444989,15.9386,15.9386
2620,-0.580312,0.125037,-0.444714,15.7927,15.7927
2621,-0.749725,-0.206852,-0.291511,15.0937,15.0937
2622,-0.878469,-0.289887,-0.496612,14.3899,14.3899
2623,-0.618843,-0.296172,-0.417706,14.8802,14.8802
2624,-0.231483,0.129648,-0.74947,15.9393,15.9393
2625,-0.351398,0.0298694,-0.67615,15.5903,15.5903
2626,-0.46174,-0.0364848,-0.565521,15.417,15.417
2627,-0.56472,-0.0938027,-0.465297,15.2887,15.2887
2628,-0.362623,0.534188,-0.597976,16.9899,16.9899
2629,-0.128551,0.935874,-0.870158,18.3709,18.3709
2630,-0.316941,0.844388,-0.890411,17.7136,17.7136
2631,-0.49794,0.605487,-0.673793,16.9011,16.9011
2632,-0.657063,0.329371,-0.434512,16.2191,16.2191
2633,-0.609317,0.731546,-1.04525,16.7347,16.7347
2634,-0.56664,0.448913,-1.58041,15.4097,15.4097
2635,-0.721762,0.630581,-1.1075,16.1822,16.1822
2636,-0.835634,0.475081,-0.610388,16.1411,16.1411
2637,-0.82387,0.398589,-0.644024,15.8842,15.8842
2638,-0.797174,0.27781,-0.479688,15.8271,15.8271
2639,-0.768351,0.0982427,-0.410137,15.5245,15.5245
2640,-0.934778,0.0265922,-0.143708,15.6426,15.6426
2641,-0.948629,0.00303709,-0.125578,15.6105,15.6105
2642,-0.790733,0.0513115,-0.286387,15.602,15.602
2643,-0.536502,0.31986,-0.45543,16.3308,16.3308
2644,-0.187029,0.624924,-0.808231,17.2963,17.2963
2645,0.0139548,0.839574,-0.907925,18.2543,18.2543
2646,0.227226,0.931785,-0.952715,18.9602,18.9602
2647,0.429101,0.883805,-0.864891,19.3409,19.3409
2648,-0.153546,0.924669,-0.90086,18.2561,18.2561
2649,-0.690339,0.598551,-1.21087,16.0185,16.0185
2650,-0.764264,0.616627,-0.810198,16.4084,16.4084
2651,-0.829959,0.376136,-0.316843,16.3194,16.3194
2652,-0.885339,0.0571415,-0.0248808,16.0146,16.0146
2653,-0.929152,-0.158061,-0.105868,15.3318,15.3318
2654,-0.960382,-0.185948,-0.555439,14.3994,14.3994
2655,-0.800652,-0.535429,-0.968527,13.3232,13.3232
2656,-0.533313,-0.729559,-1.17061,13.1844,13.1844
2657,-0.185925,-0.642131,-1.09204,14.103,14.103
2658,0.190186,-0.32078,-0.780504,15.8862,15.8862
2659,0.539385,0.0505894,-0.420505,17.9895,17.9895
2660,0.590436,0.272285,-0.385588,18.6518,18.6518
2661,0.647589,0.451246,-0.423344,19.1819,19.1819
2662,0.7009,0.565539,-0.530244,19.4882,19.4882
2663,0.750048,0.608981,-0.701114,19.5503,19.5503
2664,0.794739,0.585122,-0.921536,19.3981,19.3981
2665,0.890677,0.404177,-1.20904,18.9998,18.9998
2666,0.95374,0.198168,-1.48729,18.5494,18.5494
2667,0.978654,0.0302507,-1.72091,18.1526,18.1526
2668,0.964661,-0.0506561,-1.85984,17.8679,17.8679
2669,0.912434,-0.0177003,-1.87634,17.7268,17.7268
2670,0.941862,-0.152112,-1.75939,17.6531,17.6531
2671,0.665805,-0.719308,-1.0821,16.3284,16.3284
2672,0.159136,-0.749727,-0.915691,14.9714,14.9714
2673,-0.408604,-0.0901967,-1.42067,14.3746,14.3746
2674,-0.844339,0.320749,-1.6655,14.5643,14.5643
2675,-0.826176,0.0888146,-1.75327,13.8714,13.8714
2676,-0.773859,-0.277024,-1.62596,13.1687,13.1687
2677,-0.717358,-0.600725,-1.30753,12.9292,12.9292
2678,-0.657367,-0.742723,-0.933992,13.2478,13.2478
2679,-0.594459,-0.621164,-0.64283,13.9746,13.9746
2680,-0.399642,-0.65184,-0.74259,14.1145,14.1145
2681,-0.195352,-0.593917,-0.874223,14.4272,14.4272
2682,0.0164011,-0.491853,-1.04725,14.8541,14.8541
2683,0.226055,-0.362078,-1.245,15.3934,15.3934
2684,0.423534,-0.223891,-1.44722,16.0131,16.0131
2685,0.768937,0.445725,-1.37494,18.5784,18.5784
2686,0.938315,0.157095,-0.474681,19.3674,19.3674
2687,0.906956,-0.000663478,0.0825717,19.8331,19.8331
2688,0.684039,0.603135,-0.507973,19.5675,19.5675
2689,0.560594,0.593079,-0.54143,19.1584,19.1584
2690,0.409311,0.536702,-0.579799,18.5681,18.5681
2691,0.244191,0.417226,-0.681032,17.7299,17.7299
2692,0.0701944,0.250272,-0.829728,16.739,16.739
2693,-0.106905,0.0582955,-1.00334,15.712,15.712
2694,-0.281045,-0.132409,-1.17546,14.7582,14.7582
2695,-0.619484,0.0266404,-1.50526,14.219,14.219
2696,-0.868333,0.0952883,-1.74316,13.8375,13.8375
2697,-0.99432,0.059598,-1.83439,13.5076,13.5076
2698,-0.979058,-0.0848582,-1.76757,13.2057,13.2057
2699,-0.982795,-0.090701,-1.79384,13.1661,13.1661
2700,-0.97838,-0.0672456,-1.82019,13.2106,13.2106
2701,-0.973716,-0.0391781,-1.83362,13.2777,13.2777
2702,-0.968879,-0.00701889,-1.83408,13.3661,13.3661
2703,-0.963818,0.0288235,-1.8217,13.475,13.475
2704,-1.00904,-0.0280485,-1.88454,13.2229,13.2229
2705,-1.01882,0.00935298,-1.80266,13.3666,13.3666
2706,-0.998894,0.134035,-1.61986,13.8676,13.8676
2707,-0.950076,0.312505,-1.37041,14.6501,14.6501
2708,-0.873939,0.498722,-1.10128,15.5715,15.5715
2709,-1.01865,-0.0980749,-0.798359,14.1522,14.1522
2710,-0.764646,-0.507778,-0.56792,14.0232,14.0232
2711,-0.219452,-0.373046,-0.877815,14.7487,14.7487
2712,0.396768,0.0630061,-1.47938,16.4919,16.4919
2713,0.835975,0.222221,-1.78981,18.0022,18.0022
2714,0.922561,-0.158979,-1.54171,17.7048,17.7048
2715,0.931535,0.0738029,-1.72484,18.0619,18.0619
2716,0.83991,0.212911,-1.78652,17.9968,17.9968
2717,0.658665,0.213568,-1.7042,17.4501,17.4501
2718,0.406108,0.0875816,-1.49048,16.5638,16.5638
2719,0.107734,-0.116116,-1.19497,15.6109,15.6109
2720,0.0747526,-0.223983,-1.17684,15.3352,15.3352
2721,0.0525017,-0.322287,-1.15237,15.122,15.122
2722,0.0300334,-0.417783,-1.12801,14.9237,14.9237
2723,0.00754867,-0.509276,-1.10468,14.7405,14.7405
2724,-0.403983,-0.718624,-0.601572,14.2214,14.2214
2725,-0.747484,-0.652835,-0.700768,13.5901,13.5901
2726,-0.973241,-0.300712,-1.08272,13.3916,13.3916
2727,-1.04087,0.0719799,-1.4821,13.7665,13.7665
2728,-0.937513,0.187564,-1.62142,14.0925,14.0925
2729,-0.646349,-0.734334,-1.07564,13.0937,13.0937
2730,-0.254434,-0.27043,-0.683321,15.1331,15.1331
2731,0.189081,0.919151,-0.951032,18.8369,18.8369
2732,0.593136,0.190615,-0.280257,18.6366,18.6366
2733,0.866571,-0.367798,-0.663143,17.9716,17.9716
2734,0.938991,0.0207998,-1.8359,17.9216,17.9216
2735,0.54889,-0.760493,-1.10526,15.8684,15.8684
2736,-0.232019,-0.332526,-1.11198,14.5198,14.5198
2737,-0.889827,0.445631,-1.25948,15.2292,15.2292
2738,-0.973068,-0.150158,-0.100175,15.3085,15.3085
2739,-0.976739,0.256471,-0.510629,15.5068,15.5068
2740,-0.654466,0.759564,-1.04753,16.7693,16.7693
2741,-0.112218,0.664876,-0.989987,17.3611,17.3611
2742,0.457081,0.0758282,-0.441892,17.7845,17.7845
2743,0.852254,-0.218612,-0.192083,18.815,18.815
2744,0.933985,0.16166,-0.621279,19.1813,19.1813
2745,0.890362,0.341919,-0.878301,19.1444,19.1444
2746,0.791357,0.503237,-1.13408,18.9835,18.9835
2747,0.65444,0.55502,-1.28382,18.5847,18.5847
2748,0.485806,0.46963,-1.29818,17.8655,17.8655
2749,0.293273,0.257129,-1.18641,16.9113,16.9113
2750,0.251096,0.526369,-1.22797,17.4852,17.4852
2751,0.211498,0.736978,-1.14879,18.0985,18.0985
2752,0.171586,0.887432,-1.0745,18.5769,18.5769
2753,0.131713,0.962727,-1.01513,18.8132,18.8132
2754,0.091627,0.954963,-0.977318,18.7404,18.7404
2755,-0.451669,0.688209,-0.737255,17.1533,17.1533
2756,-0.859852,0.00862849,-0.17025,15.6387,15.6387
2757,-1.00336,0.0180699,-0.375866,15.1066,15.1066
2758,-0.839387,0.536821,-1.15884,15.6765,15.6765
2759,-0.966279,0.26696,-1.31287,14.552,14.552
2760,-1.01116,0.0125109,-1.50012,13.6322,13.6322
2761,-0.978552,-0.185631,-1.62726,13.0784,13.0784
2762,-0.871032,-0.290848,-1.65778,12.9657,12.9657
2763,-0.69721,-0.287646,-1.57689,13.3087,13.3087
2764,-0.470882,-0.185064,-1.39451,14.0766,14.0766
2765,-0.252444,-0.445116,-1.27996,14.0919,14.0919
2766,-0.034699,-0.668302,-1.08301,14.4136,14.4136
2767,0.169462,-0.909544,-0.908223,14.7981,14.7981
2768,0.375438,-0.872128,-1.05288,15.2498,15.2498
2769,0.930937,-0.11583,-1.95443,17.571,17.571
2770,0.628701,-0.229873,-1.76618,16.41,16.41
2771,-0.271851,-0.877711,-1.01617,13.6635,13.6635
2772,0.0357561,-0.407637,-1.09127,14.9943,14.9943
2773,0.318711,0.213709,-1.36967,16.7148,16.7148
2774,0.525309,0.715589,-1.23842,18.7223,18.7223
2775,0.701402,0.627343,-0.738893,19.4165,19.4165
2776,0.83607,0.186575,-0.186254,19.499,19.499
2777,0.660899,0.092019,-0.238006,18.6945,18.6945
2778,0.425343,-0.127719,-0.473515,17.258,17.258
2779,0.0259268,-0.217377,-0.991523,15.4312,15.4312
2780,-0.376426,-0.254283,-1.38057,14.1167,14.1167
2781,0.124814,-0.913205,-1.03663,14.5218,14.5218
2782,0.578043,-0.688161,-1.39205,15.794,15.794
2783,0.880055,-0.0613088,-1.9826,17.4696,17.4696
2784,0.95621,-0.0104508,-2.05985,17.8124,17.8124
2785,0.944578,0.00521918,-2.05043,17.8035,17.8035
2786,0.946231,0.0717977,-1.81132,18.0632,18.0632
2787,0.951373,0.0902635,-1.51068,18.3009,18.3009
2788,0.95187,0.0834342,-1.57614,18.2464,18.2464
2789,0.951391,0.0791026,-1.64387,18.1937,18.1937
2790,0.950873,0.0736024,-1.70538,18.1439,18.1439
2791,0.908185,-0.272718,-1.5048,17.4838,17.4838
2792,0.670482,-0.680301,-1.16955,16.3101,16.3101
2793,0.601962,-0.765799,-0.952906,16.1941,16.1941
2794,0.510122,-0.73773,-0.794306,16.126,16.126
2795,0.411795,-0.590436,-0.726451,16.121,16.121
2796,0.532344,-0.697306,-0.828516,16.2053,16.2053
2797,0.648129,-0.704265,-0.94879,16.4285,16.4285
2798,0.227095,-0.717092,-0.669629,15.516,15.516
2799,-0.24842,-0.413839,-1.02699,14.4332,14.4332
2800,-0.669513,-0.0203674,-1.47344,14.0528,14.0528
2801,-0.462296,-0.771975,-1.29096,13.1153,13.1153
2802,-0.217037,-0.775318,-0.987935,13.9599,13.9599
2803,-0.567465,-0.749832,-1.2795,12.9669,12.9669
2804,-0.844668,-0.115798,-1.89577,13.2229,13.2229
2805,-0.853784,-0.060653,-1.76976,13.4366,13.4366
2806,-0.863446,-0.0104611,-1.78547,13.537,13.537
2807,-0.872849,0.0361254,-1.79163,13.6392,13.6392
2808,-0.937856,-0.293975,-1.3813,13.1207,13.1207
2809,-0.461946,-0.691828,-0.729069,13.9584,13.9584
2810,-0.347592,-0.553126,-0.750067,14.3597,14.3597
2811,-0.232887,-0.389569,-0.813446,14.776,14.776
2812,-0.114811,-0.188113,-0.91267,15.2724,15.2724
2813,-0.404568,-0.318195,-0.587333,14.9101,14.9101
2814,-0.650903,-0.375893,-0.408065,14.7008,14.7008
2815,-0.470559,-0.294429,-0.619658,14.7916,14.7916
2816,-0.272204,-0.144174,-0.79253,15.1996,15.1996
2817,-0.187595,0.460557,-0.78504,16.8359,16.8359
2818,-0.105482,0.891669,-0.907874,18.2148,18.2148
2819,-0.0204488,0.978624,-0.96132,18.6282,18.6282
2820,0.253202,0.846007,-0.697797,18.9892,18.9892
2821,0.492307,0.566425,-0.450259,19.0249,19.0249
2822,0.700139,0.251257,-0.174441,19.238,19.238
2823,0.726755,0.256477,-0.3074,19.1248,19.1248
2824,0.763883,0.286494,-0.299065,19.3145,19.3145
2825,0.666255,0.254162,-0.447655,18.7425,18.7425
2826,0.561347,0.20331,-0.526835,18.2238,18.2238
2827,0.34879,0.631161,-0.644092,18.607,18.607
2828,0.101637,0.923132,-0.857361,18.7648,18.7648
2829,-0.149844,0.963056,-0.863184,18.4405,18.4405
2830,0.119368,0.980128,-1.03336,18.8347,18.8347
2831,0.567807,0.236925,-0.455393,18.4121,18.4121
2832,0.896592,-0.367154,-0.500621,18.286,18.286
2833,0.999115,0.0424459,-1.61279,18.3183,18.3183
2834,0.838797,-0.212332,-1.7325,17.1832,17.1832
2835,0.869669,-0.201014,-1.75299,17.3028,17.3028
2836,0.898956,-0.194642,-1.76049,17.4174,17.4174
2837,0.544027,-0.793411,-1.23502,15.6839,15.6839
2838,0.0256958,-0.982411,-1.02634,14.1953,14.1953
2839,-0.476169,-0.7244,-1.19846,13.266,13.266
2840,-0.837198,-0.307197,-1.60953,13.0217,13.0217
2841,-0.79553,-0.434333,-1.45674,12.9633,12.9633
2842,-0.763618,-0.55204,-1.17295,13.0942,13.0942
2843,-0.729909,-0.599071,-0.890662,13.4257,13.4257
2844,-0.569993,-0.567678,-0.616038,14.1449,14.1449
2845,-0.37775,-0.258143,-0.619162,15.0228,15.0228
2846,-0.383223,-0.0768871,-0.573083,15.4499,15.4499
2847,-0.388511,0.105878,-0.566685,15.8595,15.8595
2848,-0.393377,0.284425,-0.578378,16.2757,16.2757
2849,-0.467061,0.231427,-0.500907,16.1372,16.1372
2850,-0.539771,0.184391,-0.424619,16.0289,16.0289
2851,-0.829156,-0.0857199,-0.135195,15.5426,15.5426
2852,-0.957741,-0.0547001,-0.137605,15.4489,15.4489
2853,-0.833153,-0.194107,-0.286355,15.0179,15.0179
2854,-0.58,-0.23056,-0.490337,14.9437,14.9437
2855,-0.231003,-0.173246,-0.81533,15.1894,15.1894
2856,-0.219129,-0.262834,-0.746619,15.1279,15.1279
2857,-0.213291,-0.363684,-0.761817,14.9315,14.9315
2858,-0.207665,-0.460044,-0.779157,14.7499,14.7499
2859,-0.712819,-0.670256,-1.16705,12.9763,12.9763
2860,-0.804324,-0.516479,-0.911709,13.4286,13.4286
2861,-0.883753,-0.35103,-0.778225,13.8169,13.8169
2862,-0.932735,-0.175079,-0.635359,14.3296,14.3296
2863,-0.943636,-0.171422,-0.505258,14.5342,14.5342
2864,-0.939605,-0.131489,-0.288581,15.0099,15.0099
2865,-0.634344,-0.0492709,-0.410376,15.3723,15.3723
2866,-0.127459,0.426864,-0.934586,16.6822,16.6822
2867,0.434391,0.743085,-1.2977,18.5253,18.5253
2868,0.149158,0.553098,-1.09228,17.4504,17.4504
2869,-0.134959,0.200153,-0.832831,16.1893,16.1893
2870,-0.40586,-0.162487,-0.566121,15.2437,15.2437
2871,-0.290621,0.497104,-0.818179,16.7215,16.7215
2872,-0.169318,0.935777,-1.03355,18.1403,18.1403
2873,-0.402794,0.390339,-0.50766,16.6447,16.6447
2874,-0.609339,-0.286729,-0.319321,15.0887,15.0887
2875,-0.812418,-0.361206,-0.354422,14.5949,14.5949
2876,-0.931304,-0.208385,-0.478705,14.5173,14.5173
2877,-0.950387,0.0719996,-0.730027,14.7362,14.7362
2878,-0.939342,-0.138672,-0.661882,14.3592,14.3592
2879,-0.883992,-0.318529,-0.567858,14.2069,14.2069
2880,-0.779707,-0.445005,-0.527375,14.1806,14.1806
2881,-0.873925,-0.376752,-0.699339,13.8985,13.8985
2882,-0.930113,-0.20839,-1.14486,13.5741,13.5741
2883,-0.808074,-0.470543,-0.836593,13.6118,13.6118
2884,-0.622354,-0.544542,-0.589987,14.1406,14.1406
2885,-0.556006,-0.618553,-0.617615,14.0828,14.0828
2886,-0.470734,-0.684559,-0.685987,14.0192,14.0192
