t,accCmpX,accCmpY,accCmpZ
3857,0.534827,3.40728,-10.717
3858,2.55105,2.81395,-13.4814
3859,4.39809,2.13769,-15.2973
3860,6.05553,1.45675,-16.9689
3861,0.803274,-5.41944,-10.1244
3862,-4.74697,-8.4526,-8.76734
3863,-6.53145,-6.48602,-12.9988
3864,-8.06902,-2.55936,-17.0072
3865,-9.19457,0.585193,-18.9198
3866,-7.75511,-3.06205,-16.2103
3867,-5.73449,-7.42653,-11.6885
3868,-6.30793,-6.34065,-13.5546
3869,-6.87746,-4.90518,-15.0132
3870,-5.76734,-7.13813,-11.8229
3871,-4.53733,-8.70473,-9.93763
3872,-3.21429,-9.32673,-8.7297
3873,-1.82267,-8.81914,-8.40073
3874,0.589256,-9.03291,-10.0079
3875,4.59851,-7.03707,-13.7872
3876,7.76793,-3.98178,-16.8735
3877,6.97679,-5.81613,-13.5366
3878,6.08149,-7.38886,-11.4766
3879,5.08672,-8.41567,-9.75636
3880,6.87939,-6.51339,-11.9357
3881,8.2782,-4.26805,-14.2575
3882,7.31327,-5.45009,-14.1973
3883,6.15954,-6.34141,-13.7581
3884,8.69146,-4.5885,-11.4548
3885,9.72483,-0.900097,-7.60894
3886,9.24817,2.21301,-4.2913
3887,9.57504,0.0174419,0.096399
3888,7.54026,4.93121,-4.9951
3889,3.60118,8.77169,-10.496
3890,4.23676,7.79198,-10.8918
3891,4.86015,6.23566,-12.1964
3892,7.77154,5.52149,-12.3485
3893,9.42166,1.87891,-7.39331
3894,9.49489,-1.23639,-3.03749
3895,9.28525,-0.954793,-0.521456
3896,8.96191,-0.452159,-0.205565
3897,8.85213,-0.507955,-2.12126
3898,8.75696,-0.293685,-2.17951
3899,4.59981,8.39803,-8.21804
3900,-1.39999,2.47832,-7.73061
3901,-6.85142,-6.77036,-6.63997
3902,-9.39753,-2.94552,-7.182
3903,-8.70804,-2.49642,-2.57189
3904,-7.31312,2.07552,-3.26295
3905,-5.52339,7.46429,-7.70219
3906,-3.67619,8.91099,-9.64826
3907,-1.95178,9.47295,-10.4504
3908,-0.159263,8.97579,-10.2702
3909,5.23317,5.31875,-6.78965
3910,8.89172,0.900973,-2.10166
3911,0.224623,8.37756,-8.62122
3912,-8.82586,-3.35314,-2.86489
3913,-9.77196,-0.999449,-3.08032
3914,-9.75132,0.65283,-2.06003
3915,-9.19712,1.66803,-1.43121
3916,-7.94516,2.53674,-2.48871
3917,-6.21066,3.18432,-4.00369
3918,-9.1293,-2.52846,-3.32021
3919,-9.93078,1.05648,-13.7723
3920,-8.28562,-0.0952356,-17.7318
3921,-8.6326,-1.30725,-18.4683
3922,-8.85982,-2.16767,-17.911
3923,-9.066,-2.75422,-16.9032
3924,-9.82138,0.785972,-19.043
3925,-9.70565,1.56158,-17.0494
3926,-9.61487,2.25695,-14.3923
3927,-9.51065,2.79169,-11.4346
3928,-4.75902,6.03611,-4.69525
3929,7.23264,-2.24094,-0.971395
3930,9.10708,-1.55054,-1.57676
3931,9.68837,0.0529957,-1.6577
3932,9.80529,-0.13214,-2.01972
3933,9.74554,-0.389409,-1.70929
3934,9.61782,-0.493063,-1.55044
3935,5.82032,5.77873,-6.09393
3936,-1.17155,9.6425,-9.87071
3937,-3.35479,7.99488,-7.28777
3938,-5.29848,5.47374,-4.99586
3939,-6.98344,2.73714,-2.56834
3940,-9.13122,-0.425037,-1.04101
3941,-9.52697,0.790885,-2.48994
3942,-7.90924,5.01787,-6.94195
3943,-9.58148,0.391283,0.466171
3944,-5.84646,7.80563,-9.34716
3945,-4.80586,8.14257,-7.96398
3946,-3.56655,7.5849,-7.24122
3947,-1.41049,9.03196,-9.30763
3948,0.744274,9.62041,-9.96125
3949,2.86252,9.38998,-9.79781
3950,-0.91012,7.2191,-9.38005
3951,-4.46306,0.599345,-5.56106
3952,-4.18491,-2.16895,-4.45597
3953,-3.95724,-4.7225,-5.14708
3954,-1.25091,-2.38271,-7.74019
3955,1.65299,0.269466,-10.5997
3956,4.40317,2.65671,-13.1814
3957,8.41423,3.01846,-16.9643
3958,9.76639,-0.00709148,-15.9217
3959,9.67234,-1.28059,-14.3469
3960,9.45661,-2.41322,-12.5518
3961,9.12157,-3.53804,-10.736
3962,8.1837,-5.21173,-10.7676
3963,4.7979,-7.97417,-7.69887
3964,0.214014,-6.89506,-9.07725
3965,-4.43538,-2.82582,-13.395
3966,1.44123,-9.53149,-9.98281
3967,6.71808,-4.13874,-15.5652
3968,9.64184,0.980859,-18.8457
3969,9.57413,-0.205311,-20.0502
3970,9.60299,-0.993027,-19.0392
3971,9.63065,-1.49419,-16.2711
3972,9.65637,-1.6424,-12.304
3973,8.99286,-3.14402,-3.72126
3974,7.59771,-0.171425,-1.74457
3975,5.66537,6.02415,-5.56098
3976,3.34168,9.14513,-9.78643
3977,0.794984,5.0241,-9.93054
3978,-5.37361,-4.46804,-5.17447
3979,-9.23714,-3.5147,-10.1791
3980,-9.2243,0.973902,-18.2699
3981,-5.41324,-5.45069,-14.1614
3982,0.583671,-9.91386,-9.99984
3983,6.33498,-1.7905,-16.0444
3984,7.81241,-0.0718834,-18.0316
3985,8.94694,0.631071,-19.0872
3986,9.62264,0.650355,-19.4177
3987,9.80533,-0.0470656,-18.9919
3988,7.62455,-4.49494,-14.9723
3989,1.98753,-6.65767,-8.94586
3990,-4.73186,4.70733,-14.3627
3991,-9.30096,3.76369,-7.93375
3992,-9.35907,0.315837,-1.2066
3993,5.164,-5.23339,-4.05269
3994,1.01489,-9.79935,-8.20382
3995,-7.42037,-3.29886,-1.82496
3996,9.68555,-0.319189,-1.33347
3997,-6.5607,-5.22032,-12.7873
3998,-1.63505,8.45956,-7.44801
3999,1.05651,8.93416,-11.6048
4000,3.53223,4.70108,-8.96027
4001,5.75915,-1.54368,-6.13472
4002,7.59146,-5.30674,-6.92247
4003,8.9184,-4.67308,-12.2131
4004,-3.4008,1.63218,-5.86942
4005,-9.1955,-2.7013,-13.2973
4006,3.62965,7.58562,-7.1445
4007,8.86826,0.334739,-18.098
4008,6.84204,-4.39451,-15.5428
4009,4.25769,-8.68725,-11.046
4010,1.19671,-8.9317,-9.47471
4011,-2.01848,-4.43899,-11.7293
4012,-5.03944,1.53962,-14.85
4013,-5.28613,6.30591,-11.555
4014,-5.60963,8.18154,-8.57644
4015,-5.92836,6.84282,-5.01321
4016,-2.52078,7.40855,-8.95341
4017,1.35544,7.00137,-11.3638
4018,-0.4818,2.14741,-8.53362
4019,-2.48107,-3.87014,-6.76838
4020,-4.37798,-7.54633,-6.97914
4021,-4.1476,-7.80071,-7.74088
4022,-3.9046,-7.82938,-7.80425
4023,-3.65761,-7.84904,-7.87658
4024,-9.84075,-0.110044,-19.5258
4025,-6.22719,-7.38906,-10.6013
4026,-2.12731,-4.30134,-7.70891
4027,8.80161,3.02791,-3.30798
4028,6.23563,7.44057,-11.6374
4029,2.45109,3.73273,-12.7324
4030,-1.78028,-5.32697,-8.98872
4031,-1.02028,-9.53221,-9.93304
4032,-0.158534,-8.14606,-10.1106
4033,-3.59493,-2.00758,-12.2007
4034,-6.58266,3.89172,-14.3294
4035,-3.6722,-0.384532,-12.5872
4036,-0.405514,-5.71125,-9.26299
4037,2.90927,-8.72522,-7.87876
4038,-3.44224,-1.17961,-13.9732
4039,-8.38596,3.93304,-15.229
4040,-7.64388,5.96195,-9.58732
4041,-6.60284,4.97861,-5.63615
4042,-5.39034,0.657327,-4.93628
4043,-7.57437,-4.31549,-3.8276
4044,-9.07099,-3.83448,-9.51538
4045,-9.24893,-2.74978,-5.39438
4046,-9.42764,-1.51558,-1.99214
4047,-9.56717,-0.374591,-0.00682856
4048,-9.649,0.0671955,-0.616036
4049,-9.65212,0.620904,-1.30926
4050,-9.53095,1.21637,-2.00409
4051,-9.51728,1.58503,-3.42326
4052,-9.00716,4.02852,-8.38753
4053,-7.84497,5.60845,-12.784
4054,-8.58979,4.45643,-10.6718
4055,-9.2564,2.60088,-7.08319
4056,-9.82239,0.00907522,-0.462056
4057,-9.14449,3.34068,-12.2412
4058,-7.48185,-1.61675,-16.9448
4059,-4.79802,-4.0924,-14.1503
4060,-1.64145,-6.67086,-11.1111
4061,1.714,-8.28651,-9.00177
4062,-0.182039,2.52263,-10.0376
4063,-1.95763,9.63069,-10.0115
4064,1.78173,9.60793,-9.84695
4065,5.11514,8.33296,-9.29452
4066,3.28743,6.80349,-12.4407
4067,1.26939,-0.68404,-11.4099
4068,-0.815509,-7.96062,-9.73754
4069,4.49047,-3.60043,-13.1518
4070,8.48438,0.621912,-17.4847
4071,9.85142,0.227428,-13.5825
4072,8.81431,-2.63193,-3.89651
4073,9.24354,-0.265103,0.806049
4074,9.57145,0.94029,0.549473
4075,9.77194,0.982021,-1.93063
4076,9.475,0.296904,-0.357748
4077,8.06399,4.70983,-5.35383
4078,9.75266,0.144632,0.325327
4079,6.44397,7.17753,-7.93102
4080,-0.0572212,5.18027,-9.16793
4081,3.67538,4.89783,-6.61511
4082,6.92057,-6.81723,-8.91277
4083,9.01605,-1.84799,-3.03881
4084,9.82706,0.603306,-0.345968
4085,9.84411,0.250522,-0.088868
4086,9.77084,0.863072,-1.58204
4087,9.63462,1.82489,-4.07396
4088,9.71805,1.37269,-4.68774
4089,9.62208,1.25353,-3.71556
4090,9.4963,1.18894,-2.20906
4091,9.3285,0.798863,-1.81762
4092,9.13859,0.236668,-1.71378
4093,9.16715,3.50055,-8.41795
4094,3.82359,1.09746,-13.4358
4095,9.0256,-2.29783,-3.73385
4096,8.86342,-3.69832,-13.8992
4097,2.70659,9.52794,-10.7318
4098,3.07305,9.34767,-8.90982
4099,3.47587,8.0369,-7.80561
4100,3.87374,6.04333,-6.68583
4101,6.23027,4.29001,-5.20801
4102,8.01645,2.78629,-3.3353
4103,9.50609,3.14973,-9.61071
4104,2.73709,-6.02327,-11.0451
4105,0.256704,-7.35519,-9.44301
4106,-2.08429,6.76432,-11.1149
4107,-1.90268,-1.03166,-11.9981
4108,-1.69392,-8.02316,-10.9838
4109,-1.4692,-9.51415,-9.456
4110,-6.44346,-3.61617,-14.4864
4111,-9.25032,1.70516,-15.646
4112,-8.75553,-1.00477,-19.2367
4113,-8.01681,-4.96809,-12.1694
4114,-7.04324,-3.96476,-5.00278
4115,-2.75425,0.506136,-7.19622
4116,-5.15088,-5.89739,-5.56072
4117,-7.22092,-6.2027,-10.1907
4118,-8.69229,-2.03456,-16.8116
4119,-9.67407,-0.621158,-13.8836
4120,-8.30044,-1.46086,-1.69547
4121,-5.10759,8.18349,-9.2744
4122,-3.44653,4.84509,-12.033
4123,-1.82585,-5.03424,-10.6718
4124,-1.24478,-5.63467,-11.1446
4125,-0.567851,-6.24113,-10.5637
4126,-0.812732,-7.95079,-9.51152
4127,-1.02901,-9.11524,-9.35545
4128,-1.24486,-9.59171,-9.06238
4129,-4.89631,-1.91928,-14.3317
4130,-7.8448,4.81008,-13.9296
4131,-6.11614,0.63113,-16.026
4132,-3.76503,-6.5612,-12.4388
4133,-1.1191,-9.54179,-9.59724
4134,0.0443448,-6.56158,-9.20899
4135,1.09457,-0.749965,-10.2047
4136,4.13722,6.16178,-12.6984
4137,6.79858,7.17582,-9.4681
4138,6.06501,5.72313,-13.3273
4139,5.24122,-0.094036,-14.295
4140,4.35327,-6.547,-12.0362
4141,3.40688,-9.18139,-8.9914
4142,-1.11282,-3.89109,-11.3759
4143,0.249821,-9.1301,-10.1396
4144,1.72733,-9.27751,-10.6066
4145,-2.91411,-1.2607,-11.2636
4146,-6.96141,6.73806,-8.23915
4147,-9.175,0.158486,1.61846
4148,-7.90994,4.81828,-6.97775
4149,-2.04594,7.21794,-11.7124
4150,5.20972,-1.76667,-5.42258
4151,-5.21322,0.725491,-3.7189
4152,-9.55169,-0.368761,-18.8678
4153,-8.60881,-3.42776,-13.9339
4154,-5.81474,-6.10785,-5.91136
4155,5.60971,5.60623,-6.28103
4156,9.72538,1.80275,-17.8868
4157,9.61698,-2.89706,-5.94213
4158,5.6192,5.76315,-8.15701
4159,-0.389042,5.75237,-11.0976
4160,-1.21069,-3.93167,-7.37385
4161,-2.02485,-9.35504,-8.79983
4162,-2.78854,-4.61679,-11.7716
4163,-6.67721,3.83556,-16.1155
4164,-8.95934,2.97298,-8.59409
4165,-9.18079,1.56474,-13.2609
4166,-9.31739,0.132545,-17.2018
4167,-9.33847,0.167893,-17.7056
4168,-9.33909,0.11481,-18.8326
4169,-9.33894,0.10825,-19.2076
4170,-8.97581,0.0548419,-19.9434
4171,-7.83412,0.0416168,-18.8017
4172,-9.11516,2.47947,-9.30096
4173,-9.35401,0.267923,-0.313457
4174,-8.4761,4.23868,-11.5053
4175,-9.29006,0.0430493,-6.59847
4176,-8.3858,-1.61303,-3.05748
4177,-7.73539,3.29576,-2.80543
4178,-6.79269,6.87869,-9.82125
4179,-6.8589,-1.68911,-3.11299
4180,-7.08344,-5.02143,-14.4742
4181,-7.35957,4.74697,-14.9966
4182,-8.87444,2.67375,-13.2659
4183,-9.18293,-0.794964,-10.0693
4184,-5.86161,3.01525,-14.958
4185,3.0453,-6.92531,-7.4011
4186,9.709,-2.71817,-13.8448
4187,8.12598,-2.45047,-3.28078
4188,2.31891,3.03462,-8.98023
4189,-4.5127,7.25493,-13.3443
4190,-8.8887,3.06964,-9.47615
4191,-8.59655,-2.65135,-4.24757
4192,-8.96896,1.49535,-16.2693
4193,-5.55118,-7.03142,-10.8941
4194,-8.33833,2.9673,-16.2436
4195,-9.25368,-0.145416,-1.01361
4196,-7.45495,5.33659,-7.50004
4197,-2.31666,9.03346,-11.7188
4198,-0.375723,-6.98852,-10.8258
4199,1.6789,-3.27446,-11.593
4200,3.56006,9.0354,-9.84432
4201,6.81808,6.09096,-4.7815
4202,9.08254,2.08497,-0.7649
4203,9.83606,-0.108297,-0.908694
4204,10.2355,-0.637256,-2.26273
4205,10.322,0.508011,-6.20803
4206,10.4119,1.45144,-10.2044
4207,10.232,1.98837,-14.7435
4208,10.2002,-1.91459,-9.29947
4209,8.20925,-4.14136,-4.85297
4210,7.98153,-6.34831,-10.5183
4211,7.786,-3.62566,-15.7813
4212,7.57426,2.08052,-16.4714
4213,10.1271,0.949259,-1.09814
4214,9.87543,2.79423,-14.1426
4215,7.07232,-7.18657,-10.8024
4216,6.93821,-6.71629,-13.2955
4217,6.89308,-5.59023,-14.8142
4218,7.96303,-2.13531,-17.8254
4219,8.84976,0.823537,-19.0261
4220,8.70078,4.84846,-13.168
4221,8.71708,3.33528,-4.5929
4222,8.75142,-1.9847,-3.04506
4223,9.1737,-3.29333,-5.36621
4224,9.56962,-3.0342,-10.0109
4225,9.87188,-1.1706,-16.6665
4226,10.0134,0.0882543,-20.21
4227,9.93705,-0.595452,-18.4543
4228,9.78463,0.254239,-20.0174
4229,9.39304,0.336268,-20.2163
4230,9.08595,-1.81157,-18.4513
4231,8.56107,-4.37291,-14.7088
4232,7.85958,-5.40727,-13.0831
4233,7.05841,-6.58834,-11.2495
4234,6.15315,-7.32125,-9.7631
4235,3.46826,-8.88382,-8.25819
4236,0.595011,-9.45863,-8.41615
4237,-2.03397,3.83961,-7.78271
4238,-4.41257,6.543,-12.4875
4239,-6.09921,6.08567,-6.23661
4240,-7.59792,-2.62024,-2.88866
4241,-0.951699,6.81524,-10.1918
4242,6.43141,7.03694,-8.65241
4243,9.69007,0.160425,-1.05335
4244,6.1887,7.43746,-7.82017
4245,-1.93495,4.52498,-7.93554
4246,-3.03723,-0.246264,-6.41096
4247,-4.00324,-4.44542,-5.9201
4248,-4.93838,-7.24089,-6.61827
4249,-7.89865,-6.1761,-11.5533
4250,-9.71954,-1.53115,-17.8293
4251,-8.41375,-5.15694,-6.41074
4252,-6.71435,3.08187,-4.45668
4253,-5.72473,7.23302,-7.06829
4254,-4.58035,8.43205,-10.287
4255,-3.3718,5.694,-11.6977
4256,-3.77553,5.93886,-11.1926
4257,-4.1535,5.95969,-11.4395
4258,-4.52401,5.97026,-11.6692
4259,-7.78684,4.60003,-4.00162
4260,-9.78795,-2.21113,-3.86634
4261,-10.1634,-0.811732,-3.90887
4262,-10.1062,1.11935,-4.50078
4263,-1.01294,-6.7565,-10.8057
4264,9.09902,1.00296,-19.2698
4265,7.13437,-4.40578,-3.37473
4266,3.6491,8.09033,-10.4688
4267,-0.459093,-9.74158,-8.75952
4268,-4.35646,-3.4175,-12.7296
4269,-7.56945,4.26382,-14.5025
4270,-9.62223,3.18688,-6.92249
4271,-10.1759,-0.342258,0.269531
4272,-10.1099,1.2772,-10.2098
4273,-9.23871,0.108935,-17.8208
4274,-7.64115,-6.62916,-10.2458
4275,-8.64644,-3.2247,-16.6032
4276,-9.48144,0.266617,-18.7549
4277,-9.71141,-1.2078,-17.6783
4278,-7.03559,-5.86994,-13.4738
4279,-2.19682,-9.44406,-10.1068
4280,3.55047,-6.34364,-10.8344
4281,8.04233,0.556948,-16.6054
4282,9.59757,0.200723,-14.7122
4283,9.14325,0.349426,-19.0374
4284,4.13789,-8.47086,-7.36036
4285,-3.74616,6.81172,-11.1322
4286,-9.22591,0.333737,0.303905
4287,-9.30534,3.1215,-8.97491
4288,-4.81535,0.143798,-14.6598
4289,1.91668,-9.83136,-10.059
4290,-2.15466,1.34157,-11.3878
4291,-5.9658,7.58548,-7.56681
4292,-8.71602,-1.81442,-1.40386
4293,-8.59203,1.4416,-17.912
4294,-0.628348,-8.07828,-9.26442
4295,-6.5577,3.55213,-15.3026
4296,-9.5517,0.0819994,0.29578
4297,-9.6184,0.792174,-4.51122
4298,-8.96452,3.42494,-12.6355
4299,-5.94534,-3.41237,-15.4536
4300,-1.49267,-7.74934,-8.92225
4301,3.27854,7.24234,-11.8415
4302,0.249025,-9.69281,-10.1502
4303,-3.00659,8.89522,-10.8502
4304,-4.25042,-1.50363,-6.13194
4305,-5.49808,-6.25766,-13.8518
4306,-6.68016,6.13335,-14.2142
4307,-8.14474,5.10329,-12.3179
4308,-9.09578,3.44686,-11.0177
4309,-9.19904,3.0145,-12.2544
4310,-9.29225,2.6875,-12.6303
4311,-7.17295,1.31493,-16.9926
4312,-3.67532,-7.07488,-12.2568
4313,-3.16884,-1.77562,-14.3222
4314,-2.66041,4.64012,-13.4566
4315,-2.1509,8.86228,-11.7409
4316,2.6405,4.55111,-7.88869
4317,6.84851,-1.84879,-3.56834
4318,9.44531,-2.77909,-5.19993
4319,9.48034,-1.97163,-3.6937
4320,9.56438,-1.30688,-2.27967
4321,8.43056,3.32673,-3.09181
4322,6.39292,7.90076,-10.8912
4323,9.49953,2.27136,-3.24307
4324,9.72579,0.629095,-0.680649
4325,9.87577,-0.0416096,-0.739662
4326,9.96161,-0.166065,-0.640099
4327,9.94264,-0.0130767,-0.828651
4328,9.39,2.76038,-6.89986
4329,7.55154,1.11156,-16.1959
4330,8.81085,3.79374,-15.8568
4331,9.59999,2.83863,-10.5044
4332,9.9438,0.6216,-4.44234
4333,9.65175,-0.174113,-20.4619
4334,8.83068,-3.78805,-5.56197
4335,9.61593,-1.8402,-14.8487
4336,9.93731,0.127857,-17.635
4337,9.8039,0.19539,-14.3452
4338,9.79091,0.385669,-6.57503
4339,9.77194,0.0350447,-2.07914
4340,9.50202,-0.462578,-1.70369
4341,7.58769,-0.81411,-3.55373
4342,4.49752,-0.84457,-6.59986
4343,0.600157,3.94984,-8.98326
4344,-3.24022,7.36521,-11.5296
4345,-5.4508,8.31315,-9.35149
4346,-7.23776,6.01969,-5.50934
4347,-8.63225,2.40692,-1.44013
4348,-4.29272,-3.02568,-4.53989
4349,1.40429,-9.07501,-9.05939
4350,3.89913,1.09533,-12.9076
4351,6.07836,7.68777,-9.742
4352,7.82201,2.02493,-1.64444
4353,9.04186,-3.16918,-4.27071
4354,9.68959,-0.95592,-16.0993
4355,8.9579,1.14797,-18.0902
4356,7.32309,6.39029,-11.9908
4357,5.02886,7.08633,-6.64531
4358,2.2657,0.10797,-7.3285
4359,-0.719708,-7.82428,-9.9641
4360,-0.931604,-9.6734,-9.38431
4361,-1.05323,-7.58543,-8.75177
4362,-1.1862,-2.46514,-8.25364
4363,-1.32668,3.64561,-8.16405
4364,-1.47684,8.32359,-8.62294
4365,-2.87073,9.45687,-9.96733
4366,-4.18662,6.48057,-12.5648
4367,-5.426,1.24376,-15.0089
4368,-6.5595,-3.50888,-15.3268
4369,-7.56153,-5.66047,-12.562
4370,-2.28764,-3.8631,-8.34392
4371,3.96437,8.15065,-11.768
4372,8.48749,1.18467,-2.02486
4373,9.53534,1.25652,-8.41547
4374,6.80677,0.239101,-17.262
4375,6.8942,6.61457,-11.0812
4376,7.27836,2.6676,-2.70463
4377,7.65531,-4.13228,-4.81384
4378,8.01824,-3.64745,-15.0325
4379,8.35785,1.98024,-17.8307
4380,9.09144,1.55174,-17.1795
4381,9.40253,0.478211,-15.3131
4382,9.35614,-1.23857,-12.7933
4383,8.95047,-3.12932,-10.1068
4384,8.19724,-4.6981,-7.74853
4385,4.91842,7.31881,-5.90169
4386,0.115086,-1.88458,-8.94479
4387,-4.9292,-5.19564,-12.1724
4388,-8.7608,5.11886,-8.62095
4389,-9.2182,3.40222,-13.1889
4390,-9.62951,1.60575,-16.6143
4391,-9.89894,0.245746,-18.6443
4392,-10.0194,-0.169326,-18.7253
4393,-9.98639,0.459842,-16.8187
4394,-9.7978,1.79895,-13.408
4395,-8.45146,4.36732,-14.1864
4396,-5.99948,5.23435,-13.5237
4397,-2.79036,4.60037,-11.3501
4398,0.753797,2.91056,-8.14552
4399,0.411552,4.59378,-8.33096
4400,0.146757,6.31793,-8.62055
4401,-0.120209,7.75011,-8.85409
4402,-0.38692,8.82303,-9.00243
4403,-0.65389,9.4814,-9.04647
4404,-2.40937,6.03166,-10.8501
4405,-4.02746,0.0443908,-12.925
4406,-5.5223,-5.23077,-13.3076
4407,-6.85395,-7.24029,-10.6688
4408,-7.98837,-5.55672,-5.82001
4409,-2.56161,-3.57149,-8.42681
4410,3.83343,2.83604,-14.4371
4411,8.40199,3.60723,-14.9579
4412,9.15401,-2.17803,-9.06929
4413,5.74236,-5.33031,-5.9534
4414,-0.364977,-1.09399,-10.3617
4415,3.29754,-3.53053,-7.03078
4416,6.40944,-4.45492,-5.0231
4417,8.54432,-3.41479,-5.02038
4418,9.39903,-0.610327,-6.83184
4419,8.85229,3.01133,-9.5239
4420,8.49749,3.5742,-11.0936
4421,8.20865,4.0764,-12.504
4422,7.8791,4.39153,-13.7554
4423,7.50967,4.48014,-14.8016
4424,3.6505,2.90537,-12.0318
4425,-1.17441,-3.83203,-7.43583
4426,-5.84847,-7.29507,-6.01119
4427,-9.20318,-3.9844,-11.112
4428,-10.4182,0.412313,-16.873
4429,-8.31053,-2.29731,-1.62732
4430,-3.62588,2.95705,-11.9797
4431,1.95809,-1.76964,-11.2079
4432,6.59823,-0.102134,-1.92729
4433,9.10746,0.6549,-18.0517
4434,9.15051,1.2668,-0.955881
4435,4.48536,-6.98458,-12.2298
4436,-2.85426,9.24598,-9.75696
4437,-8.63187,-5.12277,-12.3628
4438,-10.1669,-0.745741,-1.02059
4439,-9.50759,2.75571,-15.3725
4440,-6.73296,-5.53729,-13.4646
4441,-2.33817,-5.24185,-7.66548
4442,2.62744,8.28109,-10.7732
4443,6.87939,3.07371,-2.84705
4444,9.23867,-1.77634,-5.25301
4445,9.5822,-0.657239,-11.8747
4446,9.52505,0.372363,-17.355
4447,9.18779,-0.835236,-18.0128
4448,8.57131,-3.78972,-13.8381
4449,7.68533,-5.96166,-7.83494
4450,7.5388,-5.29635,-13.6136
4451,7.41214,-2.81177,-16.8076
4452,7.27487,0.856939,-17.445
4453,7.12773,4.40117,-15.3911
4454,6.96951,6.49217,-11.4955
4455,2.94615,-5.3032,-12.6711
4456,-1.96885,-5.33559,-11.5241
4457,-6.52091,7.31464,-11.6472
4458,-9.45534,-0.142722,-0.857545
4459,-8.05438,-2.83068,-2.75538
4460,-5.82065,-6.47056,-6.25404
4461,-3.05727,-9.24447,-9.02845
4462,-0.0325355,-9.62525,-9.57372
4463,2.95725,-7.30927,-7.60749
4464,5.62864,-3.43024,-4.28148
4465,7.56608,-5.16767,-6.38618
4466,8.8524,-3.99705,-10.217
4467,9.42189,-0.654502,-18.2122
4468,9.46889,-0.591653,-17.5762
4469,3.95194,-5.80419,-7.85949
4470,-5.42097,7.60942,-12.8963
4471,-10.1735,-0.375611,-1.47938
4472,-9.61632,2.70516,-9.92894
4473,-8.67387,0.160685,-18.8798
4474,-7.58526,-6.08379,-7.26863
4475,-6.12923,5.14438,-5.29762
4476,-4.34726,4.27004,-13.388
4477,-6.94524,-1.17965,-15.7813
4478,-8.85096,-3.44693,-14.8221
4479,-10.0653,-0.521241,-15.3718
4480,-9.28561,3.49131,-13.4099
4481,-9.92893,0.0595361,-1.36117
4482,-8.10083,4.22203,-16.0845
4483,-4.07777,-8.48823,-12.3853
4484,-1.52024,-9.16795,-11.3296
4485,1.14661,-9.30662,-10.4863
4486,0.0812945,-2.43145,-9.32658
4487,-0.910713,6.8398,-10.1164
4488,-1.11591,4.96303,-10.3197
4489,-1.32884,2.85324,-10.6085
4490,-1.53941,0.58457,-10.866
4491,-6.07502,5.14084,-14.6931
4492,-9.14883,3.92937,-12.0076
4493,-9.52442,2.05669,-5.18784
4494,-9.7982,0.179345,-0.819337
4495,-9.81636,0.356064,-2.15767
4496,-9.89921,0.0746436,-1.39813
4497,-9.73599,1.37504,-4.54714
4498,-9.3639,0.522407,1.01167
4499,-6.35241,6.58331,-4.72368
4500,-1.60201,9.45613,-8.66817
4501,-4.24772,-4.98393,-7.69115
4502,-6.64568,-0.123651,-17.4121
4503,-2.06956,-7.38153,-9.38863
4504,2.69868,9.24605,-11.1796
4505,3.2286,9.22255,-9.029
4506,3.73748,8.68055,-8.16612
4507,4.23405,7.6852,-7.13871
4508,9.3577,-3.10627,-10.0093
4509,8.53437,-4.50487,-14.0954
4510,7.75745,-5.9698,-9.59551
4511,6.76053,-5.61763,-6.18938
4512,5.62005,-2.70501,-5.02666
4513,7.44891,-4.58713,-4.54355
4514,8.84133,-3.91767,-7.2957
4515,7.60522,-4.5142,-5.43028
4516,5.85914,-2.51597,-5.06786
4517,5.1264,8.21142,-8.14685
4518,4.33316,2.18549,-13.7236
4519,3.55198,-8.8764,-10.1803
4520,1.15831,-6.68991,-7.51969
4521,-1.47995,1.88775,-9.86303
4522,-3.97608,8.3209,-9.92479
4523,-4.91973,6.67091,-12.6891
4524,-5.69028,5.10838,-14.0595
4525,-4.81905,6.73192,-13.5046
4526,-3.83526,8.13577,-12.1611
4527,-1.90583,-1.3711,-10.9468
4528,-0.00228631,-9.68772,-8.87478
4529,1.94171,-3.70004,-10.4391
4530,-0.747768,-6.34062,-9.49413
4531,-5.06574,7.06559,-12.5532
4532,-8.03719,-5.23329,-8.28982
4533,-9.47098,1.63042,-7.51586
4534,-9.40488,1.52918,-16.1015
4535,-9.49415,1.26865,-16.787
4536,-9.54967,0.934533,-17.3539
4537,-7.84846,-5.76259,-11.9592
4538,-4.49484,2.31011,-5.77572
4539,0.0374885,9.61276,-9.24056
4540,4.6158,2.29475,-4.98556
4541,5.11851,8.45248,-9.03947
4542,5.48463,5.80251,-13.9465
4543,5.83071,-2.30241,-15.4227
4544,4.95695,-7.74495,-8.27819
4545,4.00553,4.24857,-6.68761
4546,4.62231,7.81989,-7.58493
4547,5.21016,8.7354,-10.0176
4548,5.76605,6.8676,-13.0132
4549,6.67639,6.90499,-12.6653
4550,7.4776,6.6192,-11.9465
4551,9.36076,1.93768,-2.09579
4552,9.98229,0.185917,-2.16811
4553,9.57833,-0.308738,-1.39249
4554,8.01343,2.67504,-3.68752
4555,5.53197,7.06265,-7.87787
4556,5.66267,5.57007,-5.80096
4557,5.73434,3.46449,-4.87529
