t,velX,velY,velZ,velAir,vel
5005,0.61268,0.596521,-0.42559,19.4569,19.4569
5006,0.726684,0.674542,-0.864978,19.4935,19.4935
5007,0.824433,0.462069,-1.38383,18.7924,18.7924
5008,0.897817,0.150917,-1.7912,18.0623,18.0623
5009,0.875422,0.185092,-0.172528,19.6436,19.6436
5010,0.862686,-0.419026,-1.10249,17.4128,17.4128
5011,0.884444,0.319529,-0.856219,19.0955,19.0955
5012,0.905064,-0.285424,-1.05036,17.8213,17.8213
5013,0.95048,0.0283015,-1.5318,18.1609,18.1609
5014,0.94334,0.0368154,-0.205617,19.5346,19.5346
5015,0.850695,-0.375262,-1.67602,16.992,16.992
5016,0.650977,0.679761,-0.965785,19.194,19.194
5017,0.388254,-0.903416,-1.12149,15.1758,15.1758
5018,0.226881,0.514518,-1.19052,17.4269,17.4269
5019,0.0800049,0.369677,-0.871316,17.0169,17.0169
5020,-0.0264991,0.516472,-0.966302,17.0999,17.0999
5021,-0.142703,0.643412,-1.05414,17.1739,17.1739
5022,-0.25699,0.741001,-1.11325,17.2349,17.2349
5023,-0.499858,0.178553,-1.47188,14.8305,14.8305
5024,-0.706445,-0.323157,-1.59775,13.2005,13.2005
5025,-0.837029,0.536677,-1.14359,15.6941,15.6941
5026,-0.927463,-0.0942549,-0.136386,15.4024,15.4024
5027,-0.80362,0.390272,-1.53609,14.9277,14.9277
5028,-0.637348,-0.746311,-0.807294,13.4554,13.4554
5029,-0.410039,0.859521,-0.8872,17.6287,17.6287
5030,-0.530465,0.507002,-1.43873,15.7554,15.7554
5031,-0.632938,-0.371318,-1.56047,13.2551,13.2551
5032,-0.19503,0.109088,-1.30402,15.3528,15.3528
5033,0.289359,0.629802,-0.909793,18.1706,18.1706
5034,0.697413,0.636781,-1.01044,19.1647,19.1647
5035,0.7875,0.182325,-0.220018,19.2856,19.2856
5036,0.851013,-0.322561,-0.332481,18.4325,18.4325
5037,0.87718,-0.329287,-1.48425,17.292,17.292
5038,0.900771,0.239086,-1.5839,18.3872,18.3872
5039,0.954552,-0.150903,-0.231416,19.2106,19.2106
5040,0.974041,-0.0188699,-1.44743,18.2154,18.2154
5041,0.944401,0.208524,-0.475619,19.4912,19.4912
5042,0.950393,0.0678958,-1.47047,18.2796,18.2796
5043,0.946297,0.0124749,-1.92631,17.8849,17.8849
5044,0.911209,0.25192,-1.44846,18.5414,18.5414
5045,0.839775,-0.359079,-0.515901,18.0798,18.0798
5046,0.73197,0.506204,-1.51046,18.5262,18.5262
5047,0.517709,0.225038,-1.31784,17.3252,17.3252
5048,0.260829,-0.353574,-1.04749,15.6991,15.6991
5049,0.46904,0.843234,-1.02501,19.1564,19.1564
5050,0.673392,-0.131647,-0.275188,18.2591,18.2591
5051,0.858939,-0.402725,-1.30416,17.2484,17.2484
5052,0.960721,0.105643,-1.50712,18.3686,18.3686
5053,0.947148,-0.0613264,0.0386185,19.7827,19.7827
5054,0.780585,0.0959294,-1.69879,17.5915,17.5915
5055,0.460935,-0.0733138,-0.459272,17.4764,17.4764
5056,0.0377469,-0.129515,-0.970381,15.6557,15.6557
5057,-0.727593,0.450125,-1.26915,15.4434,15.4434
5058,-0.967021,0.116162,-0.884914,14.6182,14.6182
5059,-0.991214,-0.0558553,-0.997675,14.021,14.021
5060,-0.972715,-0.18977,-0.833367,13.9553,13.9553
5061,-0.940297,0.319293,-1.27664,14.7702,14.7702
5062,-0.900721,-0.2352,-0.140268,15.1411,15.1411
5063,-0.859757,0.297107,-1.51871,14.5901,14.5901
5064,-0.560743,0.846621,-0.953681,17.299,17.299
5065,-0.150444,0.439549,-0.848906,16.7701,16.7701
5066,-0.309333,-0.884359,-0.928591,13.6898,13.6898
5067,-0.47008,-0.3192,-1.47075,13.7267,13.7267
5068,-0.567274,0.0819285,-0.502025,15.6187,15.6187
5069,-0.664428,-0.0342242,-1.68243,13.853,13.853
5070,-0.765168,-0.211574,-0.31861,15.0127,15.0127
5071,-0.309928,-0.1991,-1.37847,14.3611,14.3611
5072,0.218052,0.623512,-1.2748,17.6552,17.6552
5073,0.459232,-0.704123,-0.792515,16.0186,16.0186
5074,0.661417,0.67214,-1.27746,18.9409,18.9409
5075,0.81087,-0.510916,-0.995419,17.1978,17.1978
5076,0.932457,-0.147282,-1.44687,17.8278,17.8278
5077,0.93923,0.0473437,-1.82964,17.9783,17.9783
5078,0.965056,-0.0844533,-0.29535,19.2618,19.2618
5079,0.969435,0.0868623,-1.46038,18.3944,18.3944
5080,0.950395,-0.0463262,-1.44318,18.0792,18.0792
5081,0.932817,-0.19004,-1.27702,17.8836,17.8836
5082,0.89449,-0.328811,-1.11651,17.6532,17.6532
5083,0.881423,-0.0528041,-0.0654358,19.3956,19.3956
5084,0.856664,0.408375,-0.520077,19.5841,19.5841
5085,0.771729,0.366766,-0.242775,19.6007,19.6007
5086,0.681316,0.197941,-0.187222,19.0498,19.0498
5087,0.575686,-0.0799995,-0.273434,18.066,18.066
5088,0.556219,-0.721094,-1.27975,15.7763,15.7763
5089,0.518255,0.591756,-1.36358,18.2426,18.2426
5090,0.512068,-0.392599,-1.45246,15.9789,15.9789
5091,0.502752,-0.814249,-0.853045,15.935,15.935
5092,0.695725,0.241159,-0.314217,18.9893,18.9893
5093,0.838304,0.412228,-1.40305,18.6998,18.6998
5094,0.775227,0.221114,-1.76674,17.8072,17.8072
5095,0.689639,-0.190907,-1.71002,16.717,16.717
5096,0.590517,-0.627974,-1.38718,15.9223,15.9223
5097,0.629816,-0.247998,-1.36676,16.6649,16.6649
5098,0.667085,0.182354,-1.42188,17.5949,17.5949
5099,0.702387,0.513169,-1.2343,18.6532,18.6532
5100,-0.214724,-0.932823,-0.78818,14.0165,14.0165
5101,-0.952273,0.125407,-1.68151,13.8542,13.8542
5102,-1.00632,-0.0253076,-1.24558,13.7919,13.7919
5103,-0.962971,0.0318461,-0.0490409,15.8174,15.8174
5104,-0.821292,-0.580459,-0.965853,13.2161,13.2161
5105,-0.562665,0.272534,-1.36818,15.0743,15.0743
5106,-0.204375,0.730857,-0.773432,17.6425,17.6425
5107,0.10053,0.722763,-1.05475,17.8994,17.8994
5108,0.373083,0.675938,-1.21869,18.2275,18.2275
5109,0.613045,0.568522,-1.35299,18.4498,18.4498
5110,0.0431027,-0.731642,-1.06421,14.5285,14.5285
5111,-0.491292,-0.340077,-1.41638,13.6969,13.6969
5112,-0.860305,0.550152,-1.31433,15.5473,15.5473
5113,-1.01462,0.0938074,-0.111297,15.7731,15.7731
5114,0.625358,-0.594142,-0.494664,17.0727,17.0727
5115,0.923604,-0.0620462,-1.92029,17.6606,17.6606
5116,0.383689,0.242917,-0.539852,17.821,17.821
5117,-0.807577,-0.684391,-0.784233,13.3202,13.3202
5118,-0.191675,-0.253755,-1.08389,14.7853,14.7853
5119,-0.180955,0.560255,-1.16817,16.7381,16.7381
5120,-0.187487,0.822263,-1.03914,17.7001,17.7001
5121,-0.194676,0.242675,-0.92474,16.074,16.074
5122,-0.202588,-0.664001,-0.932274,14.2273,14.2273
5123,-0.211355,-1.09429,-1.06759,13.4507,13.4507
5124,-1.02097,-0.0242804,-2.06188,13.0981,13.0981
5125,-0.0809113,-0.880433,-1.10594,13.9759,13.9759
5126,0.940506,-0.0483474,-1.40777,18.0642,18.0642
5127,-0.107651,0.595162,-1.03389,17.1089,17.1089
5128,-0.995668,-0.118334,-0.215768,15.1124,15.1124
5129,-0.646027,-0.764412,-0.870586,13.3216,13.3216
5130,0.389538,-0.121193,-0.623099,16.9667,16.9667
5131,0.950558,-0.0226853,-1.14809,18.3528,23.1807
5132,0.40432,0.27799,-1.44796,17.0367,21.8647
5133,-0.631639,0.588691,-1.40264,15.8983,20.7263
5134,-0.199758,0.555465,-0.997409,16.856,21.7005
5135,0.82758,0.285626,-0.540266,19.1867,24.0312
5136,-0.928088,-0.433442,-0.884269,13.4455,18.29
5137,0.168883,-0.837933,-1.24639,14.5091,19.3536
5138,0.6963,0.225842,-0.481481,18.7244,23.5822
5139,0.0726201,-0.844772,-1.13658,14.3641,19.2219
5140,-0.596242,-0.302273,-0.672463,14.491,19.3488
5141,-0.98718,0.249091,-0.820041,15.0311,19.9122
5142,-0.903686,-0.114278,-2.0053,13.0669,17.948
5143,-0.385239,0.921239,-1.26949,17.5334,22.4145
5144,0.327013,-0.170339,-1.66498,15.6793,20.5603
5145,0.846711,-0.368174,-0.795772,17.746,22.627
5146,0.872447,-0.328384,-0.846299,17.8421,22.7231
5147,0.392058,-0.0121799,-1.73387,16.1385,21.0477
5148,-0.329344,0.730799,-1.45128,16.7963,21.7056
5149,-1.00879,0.0173252,-0.160006,15.5051,20.4143
5150,0.205086,0.561743,-0.87632,17.8145,22.7238
5151,0.87908,0.215681,-1.62939,18.231,23.1402
5152,-0.274753,-0.785792,-1.21363,13.5566,18.4658
5153,-1.04098,-0.0659824,-0.283945,15.0421,19.9749
5154,-0.0274341,-0.264137,-1.05817,15.1463,20.0791
5155,0.881167,-0.222195,-1.18862,17.714,22.6468
5156,-0.339156,-0.552144,-0.670728,14.4938,19.4266
5157,-1.04631,0.0983953,-1.00652,14.3267,19.2595
5158,-0.401825,-0.880949,-0.978705,13.4438,18.3766
5159,0.390186,0.575982,-0.541042,18.6776,23.6284
5160,0.595319,-0.0461327,-1.50503,16.8275,21.7784
5161,0.75185,-0.311177,-0.163116,18.393,23.3438
5162,0.858322,0.291341,-1.22665,18.6119,23.5627
5163,0.911121,-0.122626,-0.936033,18.2255,23.1763
5164,0.763709,0.463866,-0.870327,19.0371,23.9996
5165,0.320272,-0.672459,-0.658587,15.8414,20.804
5166,-0.483685,-0.763053,-0.722468,13.8219,18.7845
5167,-1.06817,-0.103262,-0.297627,14.9045,19.8671
5168,-0.562569,0.798189,-1.09981,16.9782,21.9407
5169,-0.259575,-0.383798,-0.793351,14.7606,19.7232
5170,0.0606153,-0.51691,-0.825742,15.1854,20.148
5171,0.371658,0.836459,-0.98549,18.9329,18.9329
5172,0.636275,-0.401922,-1.55114,16.2862,16.2862
5173,0.81945,-0.210974,-0.161849,18.7685,18.7685
5174,0.893081,0.00592526,-0.843831,18.489,18.489
5175,0.514959,-0.259556,-1.50991,16.1723,16.1723
5176,-0.434356,0.427736,-0.633867,16.5215,16.5215
5177,-1.06156,0.0496153,-0.260025,15.327,15.327
5178,-0.58739,-0.492636,-0.514365,14.4096,14.4096
5179,-1.04863,0.00595421,-1.91773,13.2372,13.2372
5180,-0.944798,-0.339816,-0.366032,14.4415,14.4415
5181,-0.375932,0.934171,-0.916358,17.9199,17.9199
5182,0.327074,-0.182758,-0.552161,16.7854,16.7854
5183,0.802691,-0.351378,-1.31514,17.1175,22.0819
5184,0.184124,0.826594,-0.762263,18.7061,23.6706
5185,-0.651909,-0.742915,-0.675293,13.6388,18.6032
5186,-1.06697,0.0489924,-0.992422,14.1933,19.1577
5187,-0.724587,0.69626,-1.11573,16.3918,21.3563
5188,0.125304,-0.536584,-1.06813,15.0236,19.988
5189,0.406166,-0.756001,-1.18352,15.3544,20.3188
5190,0.646633,-0.647358,-0.947027,16.5005,21.4534
5191,0.810705,-0.337257,-0.535693,17.9873,22.9403
5192,0.880986,-0.0454591,-0.166815,19.2391,24.192
5193,0.849487,0.0419072,-0.0231024,19.5332,24.4861
5194,0.707123,0.38379,-0.40272,19.2191,24.1721
5195,0.458046,0.776503,-0.840782,19.0919,24.0448
5196,0.139398,0.906153,-1.04598,18.6005,23.5463
5197,-0.208807,0.657747,-0.895985,17.2634,22.2091
5198,-0.542595,0.189848,-0.542479,15.8549,20.8006
5199,-0.875244,0.548911,-0.696125,16.203,21.1487
5200,-1.05282,0.0989653,-1.59776,13.7238,18.6695
5201,-1.03248,0.0619013,-1.77766,13.5069,18.4527
5202,-0.815993,0.618836,-1.05107,16.0819,21.025
5203,-0.446142,0.645136,-0.634947,17.1518,22.095
5204,0.235823,-0.775638,-1.08054,14.9484,19.8916
5205,0.763943,-0.25367,-0.147288,18.5468,23.4899
5206,0.878618,-0.190465,-0.490511,18.5114,23.4545
5207,0.513355,-0.350724,-1.4359,16.066,21.0076
5208,-0.156505,0.83613,-0.859839,17.9818,22.9234
5209,-1.0522,-0.0044707,0.106189,15.986,20.9276
5210,0.273296,0.876499,-0.971104,18.8536,23.7952
5211,0.716978,-0.0927259,-0.0560431,18.8239,23.7655
5212,-0.836711,0.634147,-0.648567,16.5827,21.5243
5213,-0.484712,0.796681,-0.649956,17.5757,22.515
5214,-0.00295621,0.394293,-1.1728,16.6006,21.54
5215,0.453348,-0.160077,-1.62719,16.087,21.0264
5216,0.779364,-0.337003,-1.7081,16.7753,21.7147
5217,0.818906,0.122139,-1.79016,17.7244,22.6638
5218,0.199365,0.0453435,-1.25099,16.1254,21.0648
5219,0.892188,-0.137356,-1.5058,17.6559,22.5937
5220,0.501758,0.725508,-0.69985,19.1965,24.1343
5221,-0.524049,0.0802918,-1.36237,14.6342,19.572
5222,-0.479283,0.1338,-1.31055,14.8919,19.8297
5223,0.439524,0.752456,-1.15488,18.6813,23.6191
5224,0.897406,-0.0295459,-1.78784,17.6976,22.6346
5225,0.46968,0.598279,-0.602842,18.8605,23.7975
5226,-0.209065,0.309096,-1.15355,15.9798,20.9169
5227,-0.824546,-0.137969,-1.75491,13.3032,18.2402
5228,-1.06328,0.0217034,-1.73557,13.394,18.3311
5229,-0.819723,0.640019,-0.783435,16.4496,21.3866
5230,-0.219881,0.425443,-0.785593,16.6785,21.6156
5231,0.00289145,-0.989051,-0.956111,14.2171,19.1532
5232,0.229141,0.311951,-0.658793,17.4555,22.3916
5233,0.444817,0.597323,-1.30932,18.104,23.0401
5234,0.159088,0.693305,-1.27482,17.7393,22.6754
5235,-0.147961,0.735879,-1.07643,17.4417,22.3778
5236,-0.00452756,0.980807,-1.02006,18.6106,23.5467
5237,0.135916,0.654871,-0.864386,17.9515,22.8867
5238,0.0611439,0.829169,-0.81495,18.4076,23.3428
5239,-0.015376,0.943663,-0.872189,18.5987,23.5339
5240,-0.205798,0.874557,-1.01415,17.8763,22.8115
5241,-0.391975,0.363206,-0.784145,16.2144,21.1496
5242,-0.565991,-0.259399,-0.611,14.7162,19.6511
5243,-0.73048,-0.462972,-0.387896,14.4653,19.4001
5244,-0.866486,-0.509339,-0.476561,14.0347,18.9695
5245,-0.970167,-0.42145,-0.698409,13.6871,18.622
5246,-0.870684,-0.00030572,-1.73772,13.5887,18.5234
5247,-0.736951,0.732829,-0.836884,16.7981,21.7328
5248,-0.582188,0.764082,-0.883114,17.0541,21.9885
5249,-0.413301,0.730913,-0.883526,17.1832,22.1176
5250,-0.638633,0.766019,-0.815815,17.0616,21.996
5251,-0.824048,0.63041,-1.03033,16.1321,21.0659
5252,-0.96188,0.38325,-1.35039,14.8656,19.7993
5253,-1.00498,0.298554,-0.909081,15.0357,19.9694
5254,-1.03972,0.153594,-0.623291,14.9932,19.9264
5255,-1.0505,0.162708,-1.31012,14.1615,19.0947
5256,-1.05045,0.14568,-1.61283,13.8421,18.7753
5257,-1.05035,0.114053,-1.86268,13.565,18.4978
5258,-1.0625,-0.0867234,-1.69181,13.1529,18.0858
5259,-1.01209,-0.222097,-1.67843,12.9057,17.8385
5260,-0.906124,-0.328256,-1.6151,12.8707,17.8033
5261,-1.05123,-0.175475,-0.957716,13.7219,18.6544
5262,-1.02469,0.181297,-0.22242,15.7561,20.6886
5263,-1.00643,0.0466387,-0.100803,15.6944,20.6266
5264,-0.993291,-0.183728,-0.226228,14.9587,19.8909
5265,-0.917441,-0.202256,-0.159576,15.1457,20.078
5266,-0.834234,-0.136392,-0.201925,15.2973,20.2294
5267,-0.59409,-0.0840917,-0.332864,15.4913,20.4234
5268,-0.291572,-0.0229757,-0.63352,15.6391,20.5712
5269,0.0365203,0.0483386,-0.961392,16.0414,20.9733
5270,-0.116678,0.159327,-0.978687,15.9578,20.8894
5271,-0.264766,0.242042,-0.835889,16.0475,20.9792
5272,0.108879,0.563847,-1.07459,17.4109,22.3426
5273,0.456553,0.696427,-1.21162,18.5055,23.4371
5274,0.728865,0.557215,-1.0836,18.9753,23.9069
5275,0.754228,0.274004,-1.659,17.9236,22.855
5276,0.782459,-0.141299,-1.76222,17.0926,22.024
5277,0.891576,0.183883,-1.01623,18.6696,23.6011
5278,0.562704,0.252968,-0.415672,18.4888,23.4202
5279,0.708226,0.205871,-0.266472,19.0224,23.9538
5280,0.816314,0.165511,-0.198109,19.3756,24.307
5281,0.88399,0.0888381,-0.178354,19.4748,24.4063
5282,0.90756,-0.0867217,-0.334637,19.0014,23.9328
5283,0.90714,-0.0253638,-0.048462,19.5573,24.4887
5284,0.906891,0.0611189,-0.284523,19.3372,24.2687
5285,0.906808,0.102925,-0.944919,18.6234,23.555
5286,0.783479,0.453097,-1.22931,18.7531,23.6847
5287,0.514255,0.572341,-1.34431,18.1907,23.1224
5288,0.764806,0.516171,-0.953054,19.0941,24.0259
5289,0.904153,0.122871,-0.290309,19.4373,24.3691
5290,0.925283,-0.0244511,-0.0325206,19.6468,24.5786
5291,0.519742,-0.469666,-0.439103,17.0101,21.9421
5292,-0.257469,-0.922224,-0.956347,13.7099,18.6419
5293,-0.889908,-0.464997,-0.750769,13.6323,18.5643
5294,-1.00211,0.150571,-0.256792,15.6404,20.5724
5295,-0.524264,-0.0165609,-0.582595,15.3351,20.2672
5296,-0.916566,0.2346,-0.168814,16.1119,21.0439
5297,-1.0333,-0.0301389,-0.377119,14.9596,19.8916
5298,-1.00506,-0.175367,-0.523221,14.4208,19.3529
5299,-0.978032,-0.273916,-0.575934,14.1619,19.0939
5300,-0.938856,-0.373718,-0.633347,13.9216,18.8538
5301,-0.75171,-0.666658,-0.797785,13.413,18.3452
5302,-0.473021,-0.887141,-0.965143,13.3168,18.2491
5303,-0.43612,-0.557598,-0.652927,14.3337,19.266
5304,-0.398894,0.238064,-0.623901,16.0834,21.0157
5305,-0.995363,0.174032,-1.30928,14.2595,19.1921
5306,-0.76466,0.0848481,-1.77161,13.9357,18.8683
5307,0.108092,0.919404,-1.07608,18.5565,23.4891
5308,-0.0228803,0.262303,-0.950694,16.4348,21.3674
5309,-0.157151,-0.776233,-0.859437,14.2543,19.1868
5310,0.600128,-0.574311,-1.5061,15.9359,20.8684
5311,0.942351,-0.0188988,-1.70404,17.932,22.8652
5312,0.641099,0.570076,-1.50901,18.4268,23.36
5313,0.927242,-0.0114238,-1.88423,17.7894,22.7234
5314,0.353026,0.612604,-1.21339,17.9931,22.927
5315,0.916348,-0.246486,-1.75704,17.3958,22.3297
5316,0.784056,0.334121,-0.539169,19.1592,24.0934
5317,0.0537044,-0.719762,-1.07904,14.555,19.4892
5318,-1.00168,-0.050186,-0.190158,15.3027,20.237
5319,-0.111616,-0.717933,-0.857943,14.4404,19.3748
5320,-0.444782,-0.50721,-0.657947,14.3946,19.3291
5321,-0.729988,-0.232904,-0.337984,14.9832,19.9177
5322,-0.922437,-0.04381,-0.11239,15.5652,20.4997
5323,-0.651809,-0.274898,-0.44536,14.8236,19.758
5324,0.49177,-0.599206,-1.40926,15.6294,20.5639
5325,-0.429719,0.0957398,-0.596878,15.7232,20.6573
5326,-0.977393,0.129487,-0.41789,15.3308,20.2648
5327,-0.361867,-0.545054,-0.779476,14.3042,19.2383
5328,0.612486,-0.545956,-0.646865,16.8893,21.8229
5329,0.961959,-0.0902092,-0.404088,19.0868,24.0204
5330,-0.134585,-0.90977,-0.875311,14.1008,19.0344
5331,-0.98067,0.0525036,0.0384203,16.0337,20.967
5332,-0.753176,0.263975,-0.43299,15.9211,20.8543
5333,-0.291989,0.586565,-0.882574,16.914,21.8473
5334,-0.88466,0.304256,-0.451236,15.8361,20.7692
5335,-0.894555,-0.34487,-0.5757,14.1289,19.062
5336,-0.316176,-0.882333,-0.910793,13.7025,18.6356
5337,0.448417,-0.662004,-0.693282,16.1709,21.1041
5338,0.946783,0.0513513,-0.0550571,19.815,24.7479
5339,0.873196,-0.424833,-0.627541,17.9553,22.8881
5340,0.956539,0.24278,-0.631272,19.4153,24.3481
5341,0.0827117,0.882872,-0.96166,18.4838,23.416
5342,-0.894964,0.348198,-1.51867,14.696,19.6283
5343,-0.675345,-0.50367,-1.45721,13.0219,17.9541
5344,-0.940188,0.154789,-0.696328,15.0052,19.9375
5345,-0.388069,0.124408,-0.629766,15.8129,20.7452
5346,-0.439405,0.0895484,-0.53138,15.7904,20.7227
5347,-0.478022,0.06754,-0.491893,15.7384,20.6707
5348,-0.515643,0.0464509,-0.453524,15.6922,20.6244
5349,-0.939851,-0.0869232,-0.0741383,15.5329,20.4652
5350,-0.227042,-0.655353,-0.780474,14.3926,19.3245
5351,-0.435102,-0.0496946,-0.595697,15.3867,20.3186
5352,-0.622924,0.411737,-0.522376,16.3581,21.29
5353,-0.119876,0.905635,-0.73757,18.4211,23.3521
5354,0.422865,0.931527,-0.769947,19.5814,24.5124
5355,-0.579487,0.178087,-1.61883,14.5814,19.5111
5356,-0.918517,0.169626,-1.55667,14.12,19.0497
5357,-0.223955,0.808035,-0.872981,17.7569,22.6865
5358,0.421246,0.575936,-1.2897,17.9966,22.9262
5359,0.902346,0.169245,-1.79657,18.1147,23.0444
5360,0.993268,-0.020627,-1.94883,17.9876,22.916
5361,0.988729,0.0107081,-1.88074,18.065,22.9935
5362,0.989995,0.0422369,-1.85227,18.1462,23.0747
5363,1.01729,0.0170182,-1.95037,18.1514,23.0783
5364,1.00148,-0.0401389,-1.92642,17.9936,22.9205
5365,1.00426,-0.0192943,-1.8723,18.0714,22.9973
5366,1.00554,0.033874,-1.81009,18.2116,23.1374
5367,0.9945,0.110084,-1.72467,18.3691,23.295
5368,1.008,0.158164,-1.47084,18.6755,23.6014
5369,1.00671,0.184389,-1.18921,18.932,23.8579
5370,1.0054,0.19541,-0.887111,19.2178,24.1421
5371,1.00057,-0.0638144,-1.00927,18.5858,23.5101
5372,0.99942,-0.198521,-0.818788,18.5406,23.4643
5373,0.961246,-0.321973,-0.715034,18.3198,23.2435
5374,0.904501,-0.425311,-0.631232,18.0616,22.9852
5375,1.0103,0.0919205,-0.35228,19.6557,24.5781
5376,0.730802,0.327772,-0.40033,19.1633,24.0858
5377,0.177272,0.179657,-0.866398,16.7686,21.6911
5378,0.328473,0.185515,-0.717707,17.3233,22.2451
5379,0.465488,0.167491,-0.582586,17.8091,22.731
5380,0.645278,0.282567,-0.384291,18.8323,23.7541
5381,0.795706,0.328392,-0.293437,19.5128,24.4346
5382,0.761,0.26191,-0.330554,19.2067,24.1273
5383,0.722205,0.192607,-0.339995,18.9277,23.8483
5384,0.681254,0.111609,-0.363958,18.6038,23.5236
5385,0.835878,0.274563,-0.267077,19.5591,24.479
5386,0.951465,0.28298,-0.368931,19.8114,24.7312
5387,1.01621,0.18524,-0.493934,19.6715,24.5914
5388,1.03593,0.0137285,-0.719174,19.1506,24.0699
5389,1.01778,-0.177844,-0.966884,18.4944,23.4138
5390,0.892741,0.489497,-1.08967,19.3146,24.2339
5391,0.353739,0.922953,-1.05925,19.1148,24.0341
5392,0.423485,0.756798,-1.09952,18.7018,23.6205
5393,0.486017,0.388574,-1.27986,17.6678,22.5865
5394,0.384211,0.501797,-1.14558,17.8133,22.7319
5395,0.276123,0.590092,-1.04151,17.8944,22.813
5396,0.165051,0.670521,-0.945046,17.9785,22.8971
5397,-0.0544743,0.737263,-0.868834,17.8257,22.7439
5398,-0.258027,0.771015,-0.755246,17.7063,22.6246
5399,-0.666222,0.660779,-0.775695,16.7188,21.6371
5400,-0.90391,0.268272,-1.02372,14.9354,19.8534
5401,-0.922621,0.204326,-1.00263,14.7607,19.6788
5402,-0.93353,0.134538,-0.913201,14.6708,19.5889
5403,-0.939523,0.0649688,-0.823647,14.603,19.5211
5404,-0.893465,-0.297037,-0.753359,13.948,18.8656
5405,-0.717021,-0.614022,-0.822922,13.5167,18.4344
5406,-0.643297,-0.690128,-1.0004,13.2662,18.1838
5407,-0.559902,-0.716925,-1.13197,13.2024,18.1197
5408,-0.468811,-0.680895,-1.20871,13.3379,18.2552
5409,-0.417656,-0.549038,-1.26529,13.5946,18.5119
5410,-0.362727,-0.370928,-1.28001,14.0099,18.927
5411,-0.893954,-0.183998,-1.7711,13.082,17.9991
5412,-0.851042,0.348726,-1.60995,14.6814,19.5985
5413,-0.767749,0.391803,-1.54027,14.9773,19.894
5414,-0.645856,0.381885,-1.5096,15.1439,20.0606
5415,-0.501362,0.315163,-1.4225,15.2435,20.1603
5416,-0.0608693,0.639005,-1.04861,17.3187,22.2353
5417,0.390383,0.791526,-0.795584,19.0204,23.937
5418,-0.617261,0.507256,-1.40957,15.6514,20.568
5419,-0.93812,-0.123711,-1.78496,13.1526,18.0692
5420,-0.233266,-0.268222,-1.1983,14.5494,19.4654
5421,-0.703421,-0.456179,-1.51642,13.0099,17.926
5422,-0.9461,-0.158835,-1.28836,13.5063,18.4222
5423,-0.887047,-0.3628,-1.02576,13.4519,18.3677
5424,-0.7828,-0.528855,-0.787123,13.6156,18.5315
5425,-0.548855,-0.776304,-1.03265,13.2523,18.1679
5426,-0.240271,-0.759723,-1.08749,13.8122,18.7279
5427,0.099041,-0.465118,-0.867719,15.3084,20.2241
5428,0.203531,-0.491807,-0.789669,15.6241,20.5395
5429,0.305828,-0.495013,-0.704968,15.9973,20.9127
5430,0.404759,-0.491306,-0.62548,16.3812,21.2966
5431,0.153227,-0.551662,-0.886443,15.2815,20.1968
5432,-0.11126,-0.572694,-1.10226,14.3664,19.2817
5433,-0.268003,-0.615535,-1.14436,13.9124,18.8276
5434,-0.418035,-0.643442,-1.22114,13.4817,18.3969
5435,-0.396711,-0.793902,-1.11665,13.4072,18.3221
5436,-0.36382,-0.883412,-1.01684,13.4662,18.3811
5437,-0.52624,-0.778202,-0.774149,13.6462,18.5611
5438,-0.665862,-0.426021,-0.417761,14.5712,19.4858
5439,-0.78332,-0.025296,-0.172789,15.6549,20.5695
5440,-0.961392,0.0398526,-0.14139,15.6468,20.5614
5441,-0.901853,-0.253062,-0.389451,14.621,19.5356
5442,-0.610732,-0.703326,-0.807431,13.5662,18.4808
5443,-0.90061,-0.279001,-0.454026,14.4562,19.3707
5444,-0.957203,0.091948,-0.25194,15.5584,20.4729
5445,-0.96539,0.0368654,-0.13843,15.6414,20.5559
5446,-0.968205,0.00386039,-0.0658155,15.7138,20.6283
5447,-0.921623,-0.126267,-0.201741,15.2106,20.1251
5448,-0.775204,-0.334307,-0.397114,14.618,19.5325
5449,-0.546446,-0.562202,-0.639533,14.1559,19.0704
5450,-0.578461,-0.20932,-0.331044,15.263,20.1774
5451,-0.619024,0.163844,-0.276015,16.116,21.0304
5452,-0.937502,0.1083,0.00131349,16.1276,21.0421
5453,-0.8857,-0.221343,-0.155418,15.1554,20.0698
5454,-0.968192,-0.032772,0.0136375,15.8056,20.7201
5455,-0.95831,-0.00883973,0.048679,15.9464,20.8608
5456,-0.868073,-0.177992,-0.11383,15.3491,20.2635
5457,-0.859734,-0.198241,-0.156506,15.2311,20.1455
5458,-0.843518,-0.212845,-0.173628,15.1879,20.1024
5459,-0.717552,-0.503775,-0.520192,14.1798,19.0942
5460,-0.572829,-0.764599,-0.836817,13.4937,18.4082
5461,-0.405479,-0.881666,-1.06275,13.3283,18.2429
5462,-0.523391,-0.734893,-1.14157,13.2282,18.1428
5463,-0.629085,-0.550613,-1.33378,13.1379,18.0526
5464,-0.755397,-0.539111,-1.27667,13.0128,17.9274
5465,-0.863612,-0.413061,-1.08892,13.3068,18.2215
5466,-0.897572,-0.361847,-0.723626,13.8583,18.773
5467,-0.917019,-0.272253,-0.419266,14.5101,19.4248
5468,-0.93356,-0.167394,-0.162307,15.1908,20.1055
5469,-0.905981,0.00772012,-0.0104184,15.9118,20.8265
