timestamp(ms),SCALED_IMU3.xacc*9.81*0.001,SCALED_IMU3.yacc*9.81*0.001,SCALED_IMU3.zacc*9.81*0.001
438153.1169433594,0.08829000000000001,-0.04905,-9.81
438253.1169433594,0.08829000000000001,-0.04905,-9.81
438353.1169433594,0.08829000000000001,-0.04905,-9.81
438453.1169433594,0.4905,0.05886,-9.496080000000001
438553.1169433594,0.4905,0.05886,-9.496080000000001
438653.1169433594,0.36297,-0.11772,-9.80019
438753.1169433594,0.36297,-0.11772,-9.80019
438853.1169433594,0.27468000000000004,0.14715,-10.555560000000002
438953.1169433594,0.27468000000000004,0.14715,-10.555560000000002
439053.1169433594,0.27468000000000004,0.14715,-10.555560000000002
439153.1169433594,0.20601000000000003,-0.22563000000000002,-9.682470000000002
439253.1169433594,0.20601000000000003,-0.22563000000000002,-9.682470000000002
439353.1169433594,0.16677,0.15696000000000002,-9.868860000000002
439453.1169433594,0.16677,0.15696000000000002,-9.868860000000002
439553.1169433594,0.16677,0.15696000000000002,-9.868860000000002
439653.1169433594,0.11772,0.12753,-9.81
439753.1169433594,0.11772,0.12753,-9.81
439853.1169433594,0.11772,0.12753,-9.81
439953.1169433594,0.06867000000000001,0,-9.898290000000001
440053.1169433594,0.31392000000000003,0.05886,-9.81
440153.1169433594,0.31392000000000003,0.05886,-9.81
440253.1169433594,0.31392000000000003,0.05886,-9.81
440353.1169433594,0.18639000000000003,-0.07848000000000001,-9.888480000000001
440453.1169433594,0.18639000000000003,-0.07848000000000001,-9.888480000000001
440553.1169433594,0.18639000000000003,-0.07848000000000001,-9.888480000000001
440653.1169433594,0.18639000000000003,-0.07848000000000001,-9.888480000000001
440753.1169433594,0.18639000000000003,-0.07848000000000001,-9.888480000000001
440853.1169433594,0.32373,0,-9.66285
440953.1169433594,0.32373,0,-9.66285
441053.1169433594,0.32373,0,-9.66285
441153.1169433594,0.32373,0,-9.66285
441253.1169433594,0.32373,0,-9.66285
441353.1169433594,0.24525,-0.30411000000000005,-9.613800000000001
441453.1169433594,0.24525,-0.30411000000000005,-9.613800000000001
441553.1169433594,0.24525,-0.30411000000000005,-9.613800000000001
441653.1169433594,0.24525,-0.30411000000000005,-9.613800000000001
441753.1169433594,0.24525,-0.30411000000000005,-9.613800000000001
441853.1169433594,0.24525,-0.30411000000000005,-9.613800000000001
441953.1169433594,0.35316000000000003,-0.56898,-9.97677
442053.1169433594,0.35316000000000003,-0.56898,-9.97677
442153.1169433594,0.35316000000000003,-0.56898,-9.97677
442253.1169433594,0.35316000000000003,-0.56898,-9.97677
442353.1169433594,0.04905,-0.5886,-9.751140000000001
442453.1169433594,0.04905,-0.5886,-9.751140000000001
442553.1169433594,0.04905,-0.5886,-9.751140000000001
442653.1169433594,0.04905,-0.5886,-9.751140000000001
442753.1169433594,-0.32373,-0.10791000000000002,-10.09449
442853.1169433594,-0.32373,-0.10791000000000002,-10.09449
442953.1169433594,-0.32373,-0.10791000000000002,-10.09449
443053.1169433594,-0.32373,-0.10791000000000002,-10.09449
443153.1169433594,-0.32373,-0.10791000000000002,-10.09449
443253.1169433594,-0.32373,-0.10791000000000002,-10.09449
443353.1169433594,-0.15696000000000002,-0.11772,-9.966960000000002
443453.1169433594,-0.15696000000000002,-0.11772,-9.966960000000002
443553.1169433594,-0.15696000000000002,-0.11772,-9.966960000000002
443653.1169433594,-0.15696000000000002,-0.11772,-9.966960000000002
443753.1169433594,-0.15696000000000002,-0.11772,-9.966960000000002
443853.1169433594,-0.02943,0.02943,-9.574560000000002
443953.1169433594,-0.02943,0.02943,-9.574560000000002
444053.1169433594,-0.02943,0.02943,-9.574560000000002
444153.1169433594,-0.02943,0.02943,-9.574560000000002
444253.1169433594,-0.02943,0.02943,-9.574560000000002
444353.1169433594,0.48069,-0.28449,-9.751140000000001
444453.1169433594,0.48069,-0.28449,-9.751140000000001
444553.1169433594,0.48069,-0.28449,-9.751140000000001
444653.1169433594,0.48069,-0.28449,-9.751140000000001
444753.1169433594,0.48069,-0.28449,-9.751140000000001
444853.1169433594,0.11772,0.20601000000000003,-9.54513
444953.1169433594,0.11772,0.20601000000000003,-9.54513
445053.1169433594,0.11772,0.20601000000000003,-9.54513
445153.1169433594,0.11772,0.20601000000000003,-9.54513
445253.1169433594,0.11772,0.20601000000000003,-9.54513
445353.1169433594,-0.8534700000000001,-2.2366800000000002,-8.71128
445453.1169433594,-0.8534700000000001,-2.2366800000000002,-8.71128
445553.1169433594,-0.8534700000000001,-2.2366800000000002,-8.71128
445653.1169433594,-0.8534700000000001,-2.2366800000000002,-8.71128
445753.1169433594,-0.8534700000000001,-2.2366800000000002,-8.71128
445853.1169433594,-1.30473,-0.24525,-10.192590000000001
445953.1169433594,-1.30473,-0.24525,-10.192590000000001
446053.1169433594,-1.30473,-0.24525,-10.192590000000001
446153.1169433594,-1.30473,-0.24525,-10.192590000000001
446253.1169433594,-1.30473,-0.24525,-10.192590000000001
446353.1169433594,-1.5696,-1.38321,-9.623610000000001
446453.1169433594,-1.5696,-1.38321,-9.623610000000001
446553.1169433594,-1.5696,-1.38321,-9.623610000000001
446653.1169433594,-1.5696,-1.38321,-9.623610000000001
446753.1169433594,-1.5696,-1.38321,-9.623610000000001
446853.1169433594,-1.51074,-0.7455600000000001,-9.437220000000002
446953.1169433594,-1.51074,-0.7455600000000001,-9.437220000000002
447053.1169433594,-1.51074,-0.7455600000000001,-9.437220000000002
447153.1169433594,-1.51074,-0.7455600000000001,-9.437220000000002
447253.1169433594,-1.51074,-0.7455600000000001,-9.437220000000002
447353.1169433594,-1.6088400000000003,-0.9908100000000001,-9.682470000000002
447453.1169433594,-1.6088400000000003,-0.9908100000000001,-9.682470000000002
447553.1169433594,-1.6088400000000003,-0.9908100000000001,-9.682470000000002
447653.1169433594,-1.6088400000000003,-0.9908100000000001,-9.682470000000002
447753.1169433594,-1.6088400000000003,-0.9908100000000001,-9.682470000000002
447853.1169433594,-1.6382700000000001,-0.95157,-9.56475
447953.1169433594,-1.6382700000000001,-0.95157,-9.56475
448053.1169433594,-1.6382700000000001,-0.95157,-9.56475
448153.1169433594,-1.6382700000000001,-0.95157,-9.56475
448253.1169433594,-1.6382700000000001,-0.95157,-9.56475
448353.1169433594,-1.6186500000000001,-1.10853,-9.46665
448453.1169433594,-1.6186500000000001,-1.10853,-9.46665
448553.1169433594,-1.6186500000000001,-1.10853,-9.46665
448653.1169433594,-1.6186500000000001,-1.10853,-9.46665
448753.1169433594,-1.6186500000000001,-1.10853,-9.46665
448853.1169433594,-1.87371,-1.1183400000000001,-9.819810000000002
448953.1169433594,-1.87371,-1.1183400000000001,-9.819810000000002
449053.1169433594,-1.87371,-1.1183400000000001,-9.819810000000002
449153.1169433594,-1.87371,-1.1183400000000001,-9.819810000000002
449253.1169433594,-1.87371,-1.1183400000000001,-9.819810000000002
449353.1169433594,-1.1673900000000001,-1.1281500000000002,-9.780569999999999
449453.1169433594,-1.1673900000000001,-1.1281500000000002,-9.780569999999999
449553.1169433594,-1.1673900000000001,-1.1281500000000002,-9.780569999999999
449653.1169433594,-1.1673900000000001,-1.1281500000000002,-9.780569999999999
449753.1169433594,-1.1673900000000001,-1.1281500000000002,-9.780569999999999
449853.1169433594,-2.01105,-1.08891,-9.94734
449953.1169433594,-2.01105,-1.08891,-9.94734
450053.1169433594,-2.01105,-1.08891,-9.94734
450153.1169433594,-2.01105,-1.08891,-9.94734
450253.1169433594,-2.01105,-1.08891,-9.94734
450353.1169433594,1.31454,-1.59903,-10.75176
450453.1169433594,1.31454,-1.59903,-10.75176
450553.1169433594,1.31454,-1.59903,-10.75176
450653.1169433594,1.31454,-1.59903,-10.75176
450753.1169433594,0.6278400000000001,0.6180300000000001,-10.192590000000001
450853.1169433594,0.6278400000000001,0.6180300000000001,-10.192590000000001
450953.1169433594,0.6278400000000001,0.6180300000000001,-10.192590000000001
451053.1169433594,0.6278400000000001,0.6180300000000001,-10.192590000000001
451153.1169433594,0.6278400000000001,0.6180300000000001,-10.192590000000001
451253.1169433594,0.6278400000000001,0.6180300000000001,-10.192590000000001
451353.1169433594,1.38321,-0.07848000000000001,-8.18154
451453.1169433594,1.38321,-0.07848000000000001,-8.18154
451553.1169433594,1.42245,-0.24525,-10.428030000000001
451653.1169433594,1.42245,-0.24525,-10.428030000000001
451753.1169433594,1.02024,-0.31392000000000003,-10.07487
451853.1169433594,1.02024,-0.31392000000000003,-10.07487
451953.1169433594,1.02024,-0.31392000000000003,-10.07487
452053.1169433594,0.8338500000000001,-0.5395500000000001,-10.133730000000002
452153.1169433594,0.8338500000000001,-0.5395500000000001,-10.133730000000002
452253.1169433594,0.8436600000000001,-0.66708,-10.153350000000001
452353.1169433594,0.8436600000000001,-0.66708,-10.153350000000001
452453.1169433594,0.8436600000000001,-0.66708,-10.153350000000001
452553.1169433594,0.8240400000000001,-0.5787900000000001,-9.633420000000001
452653.1169433594,0.8240400000000001,-0.5787900000000001,-9.633420000000001
452753.1169433594,1.33416,-1.4911200000000002,-8.40717
452853.1169433594,1.33416,-1.4911200000000002,-8.40717
452953.1169433594,1.33416,-1.4911200000000002,-8.40717
453053.1169433594,2.03067,-3.7964700000000002,-9.69228
453153.1169433594,2.03067,-3.7964700000000002,-9.69228
453253.1169433594,2.3151600000000006,-3.19806,-9.65304
453353.1169433594,2.3151600000000006,-3.19806,-9.65304
453453.1169433594,0.35316000000000003,-1.14777,-10.95777
453553.1169433594,0.35316000000000003,-1.14777,-10.95777
453653.1169433594,0.35316000000000003,-1.14777,-10.95777
453753.1169433594,0.47088,2.5015500000000004,-8.740710000000002
453853.1169433594,0.47088,2.5015500000000004,-8.740710000000002
453953.1169433594,0.47088,2.5015500000000004,-8.740710000000002
454053.1169433594,0.51012,4.01229,-8.367930000000001
454153.1169433594,0.51012,4.01229,-8.367930000000001
454253.1169433594,-0.7848,0.05886,-9.025200000000002
454353.1169433594,-0.7848,0.05886,-9.025200000000002
454453.1169433594,-4.25754,0.6180300000000001,-9.770760000000001
454553.1169433594,-4.25754,0.6180300000000001,-9.770760000000001
454653.1169433594,-3.2863500000000005,-0.42183000000000004,-11.4777
454753.1169433594,-3.2863500000000005,-0.42183000000000004,-11.4777
454853.1169433594,-3.2863500000000005,-0.42183000000000004,-11.4777
454953.1169433594,1.00062,-0.7749900000000001,-9.25083
455053.1169433594,1.00062,-0.7749900000000001,-9.25083
455153.1169433594,1.00062,-0.7749900000000001,-9.25083
455253.1169433594,2.7468000000000004,-0.22563000000000002,-8.05401
455353.1169433594,2.7468000000000004,-0.22563000000000002,-8.05401
455453.1169433594,1.03005,-0.32373,-10.51632
455553.1169433594,1.03005,-0.32373,-10.51632
455653.1169433594,1.03005,-0.32373,-10.51632
455753.1169433594,-0.5886,-1.38321,-9.84924
455853.1169433594,-0.5886,-1.38321,-9.84924
455953.1169433594,-0.17658000000000001,-1.6480800000000002,-9.18216
456053.1169433594,-0.17658000000000001,-1.6480800000000002,-9.18216
456153.1169433594,0.51012,-1.5205500000000003,-9.633420000000001
456253.1169433594,0.51012,-1.5205500000000003,-9.633420000000001
456353.1169433594,-0.009810000000000001,-1.1772,-9.15273
456453.1169433594,-0.009810000000000001,-1.1772,-9.15273
456553.1169433594,-0.009810000000000001,-1.1772,-9.15273
456653.1169433594,-0.32373,-1.36359,-10.035630000000001
456753.1169433594,-0.32373,-1.36359,-10.035630000000001
456853.1169433594,-2.52117,-0.8829000000000001,-10.104300000000002
456953.1169433594,-2.52117,-0.8829000000000001,-10.104300000000002
457053.1169433594,-0.05886,-1.6677000000000002,-10.310310000000001
457153.1169433594,-0.05886,-1.6677000000000002,-10.310310000000001
457253.1169433594,0.31392000000000003,-1.8639000000000001,-8.68185
457353.1169433594,0.31392000000000003,-1.8639000000000001,-8.68185
457453.1169433594,0.31392000000000003,-1.8639000000000001,-8.68185
457553.1169433594,-0.981,0.26487,-9.054630000000001
457653.1169433594,-0.981,0.26487,-9.054630000000001
457753.1169433594,-0.5787900000000001,0.32373,-10.290690000000001
457853.1169433594,-0.5787900000000001,0.32373,-10.290690000000001
457953.1169433594,-0.5787900000000001,0.32373,-10.290690000000001
458053.1169433594,0.64746,-2.1974400000000003,-9.447030000000002
458153.1169433594,0.64746,-2.1974400000000003,-9.447030000000002
458253.1169433594,0.64746,-2.1974400000000003,-9.447030000000002
458353.1169433594,0.5493600000000001,-2.0601,-8.99577
458453.1169433594,0.5493600000000001,-2.0601,-8.99577
458553.1169433594,-0.87309,-0.35316000000000003,-9.623610000000001
458653.1169433594,-0.87309,-0.35316000000000003,-9.623610000000001
458753.1169433594,-0.47088,0.21582000000000004,-10.202399999999999
458853.1169433594,-0.47088,0.21582000000000004,-10.202399999999999
458953.1169433594,0.7749900000000001,-1.65789,-9.28026
459053.1169433594,0.7749900000000001,-1.65789,-9.28026
459153.1169433594,0.7749900000000001,-1.65789,-9.28026
459253.1169433594,0.08829000000000001,-1.13796,-10.02582
459353.1169433594,0.08829000000000001,-1.13796,-10.02582
459453.1169433594,-0.5886,0.21582000000000004,-10.64385
459553.1169433594,-0.5886,0.21582000000000004,-10.64385
459653.1169433594,-0.5886,0.21582000000000004,-10.64385
459753.1169433594,0.17658000000000001,-2.1582000000000003,-9.437220000000002
459853.1169433594,0.17658000000000001,-2.1582000000000003,-9.437220000000002
459953.1169433594,0.5493600000000001,-1.51074,-7.75971
460053.1169433594,0.5493600000000001,-1.51074,-7.75971
460153.1169433594,0.5493600000000001,-1.51074,-7.75971
460253.1169433594,0.039240000000000004,-0.9123300000000001,-10.50651
460353.1169433594,0.039240000000000004,-0.9123300000000001,-10.50651
460453.1169433594,0.039240000000000004,-0.9123300000000001,-10.50651
460553.1169433594,1.0987200000000001,-1.6677000000000002,-7.98534
460653.1169433594,0.11772,-2.0208600000000003,-10.02582
460753.1169433594,0.11772,-2.0208600000000003,-10.02582
460853.1169433594,0.11772,-2.0208600000000003,-10.02582
460953.1169433594,0.08829000000000001,-1.8246600000000002,-9.770760000000001
461053.1169433594,0.08829000000000001,-1.8246600000000002,-9.770760000000001
461153.1169433594,0.08829000000000001,-1.8246600000000002,-9.770760000000001
461253.1169433594,-1.67751,-1.14777,-10.800810000000002
461353.1169433594,-1.67751,-1.14777,-10.800810000000002
461453.1169433594,1.6971300000000002,-2.0208600000000003,-9.211590000000001
461553.1169433594,1.6971300000000002,-2.0208600000000003,-9.211590000000001
461653.1169433594,-0.35316000000000003,-1.8540900000000002,-10.889100000000001
461753.1169433594,-0.35316000000000003,-1.8540900000000002,-10.889100000000001
461853.1169433594,-0.7455600000000001,-0.25506,-9.476460000000001
461953.1169433594,-0.7455600000000001,-0.25506,-9.476460000000001
462053.1169433594,-0.7455600000000001,-0.25506,-9.476460000000001
462153.1169433594,0.41202000000000005,-1.4715,-9.28026
462253.1169433594,0.41202000000000005,-1.4715,-9.28026
462353.1169433594,-0.10791000000000002,-1.58922,-8.93691
462453.1169433594,-0.10791000000000002,-1.58922,-8.93691
462553.1169433594,-0.10791000000000002,-1.58922,-8.93691
462653.1169433594,0.019620000000000002,-0.71613,-10.61442
462753.1169433594,0.019620000000000002,-0.71613,-10.61442
462853.1169433594,-0.44145000000000006,-0.72594,-10.06506
462953.1169433594,-0.44145000000000006,-0.72594,-10.06506
463053.1169433594,0.48069,-1.02024,-9.859050000000002
463153.1169433594,0.48069,-1.02024,-9.859050000000002
463253.1169433594,0.48069,-1.02024,-9.859050000000002
463353.1169433594,-0.24525,-2.10915,-11.07549
463453.1169433594,-0.24525,-2.10915,-11.07549
463553.1169433594,0.44145000000000006,-0.02943,-10.192590000000001
463653.1169433594,0.44145000000000006,-0.02943,-10.192590000000001
463753.1169433594,0.64746,-0.981,-10.23183
463853.1169433594,0.64746,-0.981,-10.23183
463953.1169433594,1.962,-1.6382700000000001,-9.437220000000002
464053.1169433594,1.962,-1.6382700000000001,-9.437220000000002
464153.1169433594,1.962,-1.6382700000000001,-9.437220000000002
464253.1169433594,-0.81423,-1.8442800000000001,-9.819810000000002
464353.1169433594,-0.81423,-1.8442800000000001,-9.819810000000002
464453.1169433594,-0.81423,-1.8442800000000001,-9.819810000000002
464553.1169433594,0.1962,-1.67751,-9.476460000000001
464653.1169433594,0.1962,-1.67751,-9.476460000000001
464753.1169433594,0.1962,-1.67751,-9.476460000000001
464853.1169433594,-0.23544,-2.18763,-9.64323
464953.1169433594,-0.6180300000000001,-1.6480800000000002,-9.888480000000001
465053.1169433594,-0.6180300000000001,-1.6480800000000002,-9.888480000000001
465153.1169433594,0.23544,-1.04967,-9.780569999999999
465253.1169433594,0.23544,-1.04967,-9.780569999999999
465353.1169433594,0.23544,-1.04967,-9.780569999999999
465453.1169433594,0.65727,-1.5499800000000001,-10.006200000000002
465553.1169433594,0.65727,-1.5499800000000001,-10.006200000000002
465653.1169433594,0.65727,-1.5499800000000001,-10.006200000000002
465753.1169433594,0.2943,-1.6382700000000001,-9.95715
465853.1169433594,0.2943,-1.6382700000000001,-9.95715
465953.1169433594,0.2943,-1.6382700000000001,-9.95715
466053.1169433594,-0.06867000000000001,-1.3734000000000002,-9.574560000000002
466153.1169433594,-0.06867000000000001,-1.3734000000000002,-9.574560000000002
466253.1169433594,-0.21582000000000004,-1.5303600000000002,-9.476460000000001
466353.1169433594,-0.21582000000000004,-1.5303600000000002,-9.476460000000001
466453.1169433594,-0.38259000000000004,-1.71675,-9.682470000000002
466553.1169433594,-0.38259000000000004,-1.71675,-9.682470000000002
466653.1169433594,-1.30473,-0.9711900000000001,-9.682470000000002
466753.1169433594,-1.30473,-0.9711900000000001,-9.682470000000002
466853.1169433594,-1.30473,-0.9711900000000001,-9.682470000000002
466953.1169433594,-1.2851100000000002,-1.02024,-9.5157
467053.1169433594,-1.2851100000000002,-1.02024,-9.5157
467153.1169433594,-1.2851100000000002,-1.02024,-9.5157
467253.1169433594,-1.3243500000000001,-0.9123300000000001,-9.613800000000001
467353.1169433594,-1.3243500000000001,-0.9123300000000001,-9.613800000000001
467453.1169433594,0.40221000000000007,-2.10915,-10.849860000000001
467553.1169433594,0.40221000000000007,-2.10915,-10.849860000000001
467653.1169433594,-0.14715,-2.36421,-8.42679
467753.1169433594,-0.14715,-2.36421,-8.42679
467853.1169433594,-0.14715,-2.36421,-8.42679
467953.1169433594,-0.37278000000000006,-1.2458700000000003,-8.740710000000002
468053.1169433594,-0.37278000000000006,-1.2458700000000003,-8.740710000000002
468153.1169433594,-0.96138,-0.48069,-10.08468
468253.1169433594,-0.96138,-0.48069,-10.08468
468353.1169433594,0.12753,-2.09934,-9.79038
468453.1169433594,0.12753,-2.09934,-9.79038
468553.1169433594,0.12753,-2.09934,-9.79038
468653.1169433594,1.42245,-1.8933300000000002,-9.329310000000001
468753.1169433594,1.42245,-1.8933300000000002,-9.329310000000001
468853.1169433594,1.42245,-1.8933300000000002,-9.329310000000001
468953.1169433594,-0.44145000000000006,-2.01105,-9.633420000000001
469053.1169433594,0.44145000000000006,-0.27468000000000004,-10.712520000000001
469153.1169433594,0.44145000000000006,-0.27468000000000004,-10.712520000000001
469253.1169433594,0.44145000000000006,-0.27468000000000004,-10.712520000000001
469353.1169433594,1.0791000000000002,-2.10915,-9.760950000000001
469453.1169433594,1.0791000000000002,-2.10915,-9.760950000000001
469553.1169433594,0.36297,-2.53098,-9.447030000000002
469653.1169433594,0.36297,-2.53098,-9.447030000000002
469753.1169433594,0.36297,-2.53098,-9.447030000000002
469853.1169433594,-0.5199300000000001,-1.9423800000000002,-9.84924
469953.1169433594,-0.5199300000000001,-1.9423800000000002,-9.84924
470053.1169433594,0.5984100000000001,-1.03005,-10.27107
470153.1169433594,0.5984100000000001,-1.03005,-10.27107
470253.1169433594,-0.8240400000000001,-1.38321,-9.447030000000002
470353.1169433594,-0.8240400000000001,-1.38321,-9.447030000000002
470453.1169433594,-0.8240400000000001,-1.38321,-9.447030000000002
470553.1169433594,0.42183000000000004,-2.3740200000000002,-10.320120000000001
470653.1169433594,0.42183000000000004,-2.3740200000000002,-10.320120000000001
470753.1169433594,0.30411000000000005,-1.7658000000000003,-9.25083
470853.1169433594,0.30411000000000005,-1.7658000000000003,-9.25083
470953.1169433594,0.30411000000000005,-1.7658000000000003,-9.25083
471053.1169433594,0.23544,-1.6480800000000002,-9.42741
471153.1169433594,0.23544,-1.6480800000000002,-9.42741
471253.1169433594,0,-1.2360600000000002,-10.055250000000001
471353.1169433594,0,-1.2360600000000002,-10.055250000000001
471453.1169433594,0.07848000000000001,-1.02024,-9.64323
471553.1169433594,0.07848000000000001,-1.02024,-9.64323
471653.1169433594,0.07848000000000001,-1.02024,-9.64323
471753.1169433594,0.04905,-1.29492,-9.299880000000002
471853.1169433594,0.04905,-1.29492,-9.299880000000002
471953.1169433594,0.04905,-1.29492,-9.299880000000002
472053.1169433594,0.23544,-1.26549,-9.79038
472153.1169433594,0.23544,-1.26549,-9.79038
472253.1169433594,-0.35316000000000003,-0.981,-9.751140000000001
472353.1169433594,-0.35316000000000003,-0.981,-9.751140000000001
472453.1169433594,-0.27468000000000004,-1.30473,-10.54575
472553.1169433594,-0.27468000000000004,-1.30473,-10.54575
472653.1169433594,-0.27468000000000004,-1.30473,-10.54575
472753.1169433594,0.25506,-1.1673900000000001,-9.82962
472853.1169433594,0.25506,-1.1673900000000001,-9.82962
472953.1169433594,-0.9025200000000001,-1.1772,-10.33974
473053.1169433594,-0.9025200000000001,-1.1772,-10.33974
473153.1169433594,-0.0981,0.46107000000000004,-9.721710000000002
473253.1169433594,-0.0981,0.46107000000000004,-9.721710000000002
473353.1169433594,-0.0981,0.46107000000000004,-9.721710000000002
473453.1169433594,0.02943,-1.2851100000000002,-10.54575
473553.1169433594,0.02943,-1.2851100000000002,-10.54575
473653.1169433594,1.1281500000000002,-1.2752999999999999,-9.584370000000002
473753.1169433594,1.1281500000000002,-1.2752999999999999,-9.584370000000002
473853.1169433594,1.1281500000000002,-1.2752999999999999,-9.584370000000002
473953.1169433594,0.14715,-0.37278000000000006,-9.162540000000002
474053.1169433594,0.14715,-0.37278000000000006,-9.162540000000002
474153.1169433594,0.2943,0.25506,-9.83943
474253.1169433594,0.2943,0.25506,-9.83943
474353.1169433594,0.2943,0.25506,-9.83943
474453.1169433594,-0.51012,-0.6278400000000001,-10.23183
474553.1169433594,-0.51012,-0.6278400000000001,-10.23183
474653.1169433594,0.8044200000000001,-1.2164400000000002,-9.92772
474753.1169433594,0.8044200000000001,-1.2164400000000002,-9.92772
474853.1169433594,0.50031,-0.71613,-9.65304
474953.1169433594,0.50031,-0.71613,-9.65304
475053.1169433594,0.0981,-0.2943,-9.83943
475153.1169433594,0.0981,-0.2943,-9.83943
475253.1169433594,0.0981,-0.2943,-9.83943
475353.1169433594,0.33354,0.08829000000000001,-9.36855
475453.1169433594,0.33354,0.08829000000000001,-9.36855
475553.1169433594,-0.32373,0.23544,-9.751140000000001
475653.1169433594,-0.32373,0.23544,-9.751140000000001
475753.1169433594,-0.32373,0.23544,-9.751140000000001
475853.1169433594,0.94176,-0.50031,-10.241640000000002
475953.1169433594,0.94176,-0.50031,-10.241640000000002
476053.1169433594,0.17658000000000001,-1.04967,-9.65304
476153.1169433594,0.17658000000000001,-1.04967,-9.65304
476253.1169433594,0.17658000000000001,-1.04967,-9.65304
476353.1169433594,0.1962,0,-9.55494
476453.1169433594,0.1962,0,-9.55494
476553.1169433594,0.12753,0.15696000000000002,-9.486270000000001
476653.1169433594,0.12753,0.15696000000000002,-9.486270000000001
476753.1169433594,1.9129500000000002,-0.8338500000000001,-8.348310000000001
476853.1169433594,1.9129500000000002,-0.8338500000000001,-8.348310000000001
476953.1169433594,2.86452,-1.92276,-11.124540000000001
477053.1169433594,2.86452,-1.92276,-11.124540000000001
477153.1169433594,2.86452,-1.92276,-11.124540000000001
477253.1169433594,-0.44145000000000006,0.51012,-10.75176
477353.1169433594,-0.44145000000000006,0.51012,-10.75176
477453.1169433594,-0.44145000000000006,0.51012,-10.75176
477553.1169433594,0.6180300000000001,0.50031,-9.868860000000002
477653.1169433594,1.1281500000000002,-0.13734000000000002,-8.2404
477753.1169433594,1.1281500000000002,-0.13734000000000002,-8.2404
477853.1169433594,1.1281500000000002,-0.13734000000000002,-8.2404
477953.1169433594,1.2752999999999999,0.64746,-9.623610000000001
478053.1169433594,1.2752999999999999,0.64746,-9.623610000000001
478153.1169433594,1.2752999999999999,0.64746,-9.623610000000001
478253.1169433594,1.0791000000000002,0.23544,-10.133730000000002
478353.1169433594,1.0791000000000002,0.23544,-10.133730000000002
478453.1169433594,0.46107000000000004,0.10791000000000002,-9.92772
478553.1169433594,0.46107000000000004,0.10791000000000002,-9.92772
478653.1169433594,0.46107000000000004,0.10791000000000002,-9.92772
478753.1169433594,0.46107000000000004,0.10791000000000002,-9.92772
478853.1169433594,0.46107000000000004,0.10791000000000002,-9.92772
478953.1169433594,0.4316400000000001,-0.6278400000000001,-10.01601
479053.1169433594,0.4316400000000001,-0.6278400000000001,-10.01601
479153.1169433594,0.4316400000000001,-0.6278400000000001,-10.01601
479253.1169433594,0.4316400000000001,-0.6278400000000001,-10.01601
479353.1169433594,0.4316400000000001,-0.6278400000000001,-10.01601
479453.1169433594,0.20601000000000003,-0.79461,-9.45684
479553.1169433594,0.20601000000000003,-0.79461,-9.45684
479653.1169433594,0.20601000000000003,-0.79461,-9.45684
479753.1169433594,0.20601000000000003,-0.79461,-9.45684
479853.1169433594,0.20601000000000003,-0.79461,-9.45684
479953.1169433594,0.33354,-0.51012,-10.045440000000001
480053.1169433594,0.33354,-0.51012,-10.045440000000001
480153.1169433594,0.33354,-0.51012,-10.045440000000001
480253.1169433594,0.33354,-0.51012,-10.045440000000001
480353.1169433594,0.33354,-0.51012,-10.045440000000001
480453.1169433594,0.48069,-0.27468000000000004,-9.80019
480553.1169433594,0.48069,-0.27468000000000004,-9.80019
480653.1169433594,0.48069,-0.27468000000000004,-9.80019
480753.1169433594,0.48069,-0.27468000000000004,-9.80019
480853.1169433594,0.48069,-0.27468000000000004,-9.80019
480953.1169433594,0.34335000000000004,-0.02943,-9.721710000000002
481053.1169433594,0.34335000000000004,-0.02943,-9.721710000000002
481153.1169433594,0.34335000000000004,-0.02943,-9.721710000000002
481253.1169433594,0.34335000000000004,-0.02943,-9.721710000000002
481353.1169433594,0.34335000000000004,-0.02943,-9.721710000000002
481453.1169433594,0.6082200000000001,-0.07848000000000001,-9.721710000000002
481553.1169433594,0.6082200000000001,-0.07848000000000001,-9.721710000000002
481653.1169433594,0.41202000000000005,-0.20601000000000003,-9.93753
481753.1169433594,0.41202000000000005,-0.20601000000000003,-9.93753
481853.1169433594,0.41202000000000005,-0.20601000000000003,-9.93753
481953.1169433594,0.44145000000000006,-0.33354,-9.770760000000001
482053.1169433594,0.44145000000000006,-0.33354,-9.770760000000001
482153.1169433594,0.44145000000000006,-0.33354,-9.770760000000001
482253.1169433594,0.5886,-0.18639000000000003,-9.50589
482353.1169433594,0.5886,-0.18639000000000003,-9.50589
482453.1169433594,0.42183000000000004,-0.26487,-9.56475
482553.1169433594,0.42183000000000004,-0.26487,-9.56475
482653.1169433594,0.5984100000000001,0.02943,-9.760950000000001
482753.1169433594,0.5984100000000001,0.02943,-9.760950000000001
482853.1169433594,0.5984100000000001,0.02943,-9.760950000000001
482953.1169433594,0.14715,-0.18639000000000003,-10.21221
483053.1169433594,0.14715,-0.18639000000000003,-10.21221
483153.1169433594,0.28449,-0.42183000000000004,-9.97677
483253.1169433594,0.28449,-0.42183000000000004,-9.97677
483353.1169433594,0.5395500000000001,-0.20601000000000003,-9.4176
483453.1169433594,0.5395500000000001,-0.20601000000000003,-9.4176
483553.1169433594,0.5395500000000001,-0.20601000000000003,-9.4176
483653.1169433594,0.5395500000000001,-0.17658000000000001,-9.819810000000002
