timestamp(ms),degrees(SCALED_IMU3.xgyro*0.001),degrees(SCALED_IMU3.ygyro*0.001),degrees(SCALED_IMU3.zgyro*0.001)
412253.1169433594,2.6929026,-1.2605076,-0.3437748
412353.1169433594,2.6929026,-1.2605076,-0.3437748
412453.1169433594,-3.2085648,0.572958,-1.2605076
412553.1169433594,-3.2085648,0.572958,-1.2605076
412653.1169433594,-3.2085648,0.572958,-1.2605076
412753.1169433594,-11.516455800000001,2.6356068,-3.2085648
412853.1169433594,-11.516455800000001,2.6356068,-3.2085648
412953.1169433594,-2.9220858,0.6302538,-6.7609044
413053.1169433594,-2.9220858,0.6302538,-6.7609044
413153.1169433594,-7.2192708,0.4010706,-8.7089616
413253.1169433594,-7.2192708,0.4010706,-8.7089616
413353.1169433594,-7.2192708,0.4010706,-8.7089616
413453.1169433594,-2.6356068,1.8334656,-9.2819196
413553.1169433594,-2.6356068,1.8334656,-9.2819196
413653.1169433594,-2.9220858,2.6929026,-15.126091200000001
413753.1169433594,-2.9220858,2.6929026,-15.126091200000001
413853.1169433594,-2.9220858,2.6929026,-15.126091200000001
413953.1169433594,5.3285094,-2.7501984,-9.740286000000001
414053.1169433594,5.3285094,-2.7501984,-9.740286000000001
414153.1169433594,-5.2139178,-2.3491278,-4.3544808
414253.1169433594,-5.2139178,-2.3491278,-4.3544808
414353.1169433594,1.9480572,-2.1772404,-4.9847346
414453.1169433594,1.9480572,-2.1772404,-4.9847346
414553.1169433594,1.9480572,-2.1772404,-4.9847346
414653.1169433594,9.9694692,1.6042824,-7.7922288
414753.1169433594,9.9694692,1.6042824,-7.7922288
414853.1169433594,1.718874,1.718874,-7.563045600000001
414953.1169433594,1.718874,1.718874,-7.563045600000001
415053.1169433594,1.718874,1.718874,-7.563045600000001
415153.1169433594,-1.432395,6.9900876,-0.1145916
415253.1169433594,-1.432395,6.9900876,-0.1145916
415353.1169433594,-1.432395,6.9900876,-0.1145916
415453.1169433594,1.3750992,3.2085648,2.86479
415553.1169433594,1.3750992,3.2085648,2.86479
415653.1169433594,-12.605076,-1.432395,-5.443101
415753.1169433594,-12.605076,-1.432395,-5.443101
415853.1169433594,-3.5523396,0.7448454000000001,-15.469866000000001
415953.1169433594,-3.5523396,0.7448454000000001,-15.469866000000001
416053.1169433594,-3.5523396,0.7448454000000001,-15.469866000000001
416153.1169433594,-4.0680018,-4.1825934,-15.5844576
416253.1169433594,-4.0680018,-4.1825934,-15.5844576
416353.1169433594,-0.6302538,-1.2032118,-13.636400400000001
416453.1169433594,-0.6302538,-1.2032118,-13.636400400000001
416553.1169433594,-0.6302538,-1.2032118,-13.636400400000001
416653.1169433594,2.3491278,0.2291832,-4.6982556
416753.1169433594,2.3491278,0.2291832,-4.6982556
416853.1169433594,-1.2605076,2.1772404,1.7761698
416953.1169433594,-1.2605076,2.1772404,1.7761698
417053.1169433594,1.3750992,1.0313244000000001,4.6982556
417153.1169433594,1.3750992,1.0313244000000001,4.6982556
417253.1169433594,1.3750992,1.0313244000000001,4.6982556
417353.1169433594,3.6669312,-3.6096354,6.4171296
417453.1169433594,3.6669312,-3.6096354,6.4171296
417553.1169433594,-0.4010706,-2.1772404,6.5317212
417653.1169433594,-0.4010706,-2.1772404,6.5317212
417753.1169433594,-2.3491278,1.2605076,1.145916
417853.1169433594,-2.3491278,1.2605076,1.145916
417953.1169433594,-0.859437,0.1145916,-1.4896908000000002
418053.1169433594,-0.859437,0.1145916,-1.4896908000000002
418153.1169433594,-0.859437,0.1145916,-1.4896908000000002
418253.1169433594,2.0626488000000003,0.859437,-6.4171296
418353.1169433594,2.0626488000000003,0.859437,-6.4171296
418453.1169433594,2.0626488000000003,0.859437,-6.4171296
418553.1169433594,-1.6615782000000001,-2.0053530000000004,-2.0053530000000004
418653.1169433594,-1.6615782000000001,-2.0053530000000004,-2.0053530000000004
418753.1169433594,1.4896908000000002,-1.6042824,-0.4583664
418853.1169433594,1.4896908000000002,-1.6042824,-0.4583664
418953.1169433594,2.86479,-4.6409598,2.86479
419053.1169433594,2.86479,-4.6409598,2.86479
419153.1169433594,1.0313244000000001,-5.0993262,4.8701430000000006
419253.1169433594,1.0313244000000001,-5.0993262,4.8701430000000006
419353.1169433594,1.0313244000000001,-5.0993262,4.8701430000000006
419453.1169433594,-2.9793816000000004,-0.7448454000000001,3.0939731999999998
419553.1169433594,-2.9793816000000004,-0.7448454000000001,3.0939731999999998
419653.1169433594,-2.5210152,1.0313244000000001,1.9480572
419753.1169433594,-2.5210152,1.0313244000000001,1.9480572
419853.1169433594,-2.5210152,1.0313244000000001,1.9480572
419953.1169433594,-0.6875496,2.6929026,-0.6302538
420053.1169433594,-0.6875496,2.6929026,-0.6302538
420153.1169433594,-0.1145916,1.6042824,-2.1199445999999997
420253.1169433594,-0.1145916,1.6042824,-2.1199445999999997
420353.1169433594,-0.1145916,1.6042824,-2.1199445999999997
420453.1169433594,0.859437,0.286479,-0.6875496
420553.1169433594,0.859437,0.286479,-0.6875496
420653.1169433594,1.3178034,0,1.3178034
420753.1169433594,1.3178034,0,1.3178034
420853.1169433594,3.2085648,-0.859437,2.8074942000000003
420953.1169433594,3.2085648,-0.859437,2.8074942000000003
421053.1169433594,3.2085648,-0.859437,2.8074942000000003
421153.1169433594,2.8074942000000003,0.0572958,3.3804522
421253.1169433594,2.8074942000000003,0.0572958,3.3804522
421353.1169433594,2.2345362,-0.1145916,4.010706000000001
421453.1169433594,2.2345362,-0.1145916,4.010706000000001
421553.1169433594,2.2345362,-0.1145916,4.010706000000001
421653.1169433594,4.0680018,0.859437,6.016058999999999
421753.1169433594,4.0680018,0.859437,6.016058999999999
421853.1169433594,4.0680018,0.859437,6.016058999999999
421953.1169433594,4.3544808,1.9480572,3.7815228000000003
422053.1169433594,4.3544808,1.9480572,3.7815228000000003
422153.1169433594,-3.6096354,2.0053530000000004,6.3598338
422253.1169433594,-3.6096354,2.0053530000000004,6.3598338
422353.1169433594,-1.6615782000000001,1.145916,7.161975
422453.1169433594,-1.6615782000000001,1.145916,7.161975
422553.1169433594,3.2658606,3.437748,9.110032200000001
422653.1169433594,3.2658606,3.437748,9.110032200000001
422753.1169433594,10.9434978,4.3544808,14.610429
422853.1169433594,10.9434978,4.3544808,14.610429
422953.1169433594,10.9434978,4.3544808,14.610429
423053.1169433594,4.8128472,0.4010706,28.1895336
423153.1169433594,4.8128472,0.4010706,28.1895336
423253.1169433594,6.2452422,-4.4690724,19.7097552
423353.1169433594,6.2452422,-4.4690724,19.7097552
423453.1169433594,6.2452422,-4.4690724,19.7097552
423553.1169433594,-2.578311,8.9381448,5.2139178
423653.1169433594,-2.578311,8.9381448,5.2139178
423753.1169433594,-4.3544808,-1.8334656,-0.7448454000000001
423853.1169433594,-4.3544808,-1.8334656,-0.7448454000000001
423953.1169433594,-4.3544808,-1.8334656,-0.7448454000000001
424053.1169433594,-2.5210152,-0.8021412,-3.8388186
424153.1169433594,-2.5210152,-0.8021412,-3.8388186
424253.1169433594,-4.0680018,7.448454,7.563045600000001
424353.1169433594,-4.0680018,7.448454,7.563045600000001
424453.1169433594,-5.3858052,6.875496,7.7922288
424553.1169433594,-5.3858052,6.875496,7.7922288
424653.1169433594,-5.3858052,6.875496,7.7922288
424753.1169433594,-2.3491278,4.2398891999999995,-5.0993262
424853.1169433594,-2.3491278,4.2398891999999995,-5.0993262
424953.1169433594,-0.859437,3.8961144,-6.9327917999999995
425053.1169433594,-0.859437,3.8961144,-6.9327917999999995
425153.1169433594,-0.859437,3.8961144,-6.9327917999999995
425253.1169433594,-4.1825934,-1.2605076,-1.2605076
425353.1169433594,-5.8441716,-4.583664,-3.2085648
425453.1169433594,-5.8441716,-4.583664,-3.2085648
425553.1169433594,-5.8441716,-4.583664,-3.2085648
425653.1169433594,1.4896908000000002,-0.286479,-2.0626488000000003
425753.1169433594,1.4896908000000002,-0.286479,-2.0626488000000003
425853.1169433594,1.4896908000000002,-0.286479,-2.0626488000000003
425953.1169433594,-0.572958,-3.0939731999999998,-0.6302538
426053.1169433594,-0.572958,-3.0939731999999998,-0.6302538
426153.1169433594,5.3285094,-6.016058999999999,2.86479
426253.1169433594,5.3285094,-6.016058999999999,2.86479
426353.1169433594,5.3285094,-6.016058999999999,2.86479
426453.1169433594,7.7922288,-3.6669312,2.578311
426553.1169433594,7.7922288,-3.6669312,2.578311
426653.1169433594,5.156622,-2.9220858,1.7761698
426753.1169433594,5.156622,-2.9220858,1.7761698
426853.1169433594,-2.578311,-0.4010706,0.9740286
426953.1169433594,-2.578311,-0.4010706,0.9740286
427053.1169433594,-2.578311,-0.4010706,0.9740286
427153.1169433594,-0.1718874,-0.1718874,-1.2605076
427253.1169433594,-0.1718874,-0.1718874,-1.2605076
427353.1169433594,1.3178034,2.3491278,2.0626488000000003
427453.1169433594,1.3178034,2.3491278,2.0626488000000003
427553.1169433594,1.3178034,2.3491278,2.0626488000000003
427653.1169433594,-5.3285094,2.5210152,4.9274388
427753.1169433594,-5.3285094,2.5210152,4.9274388
427853.1169433594,-3.2085648,-0.0572958,3.8388186
427953.1169433594,-3.2085648,-0.0572958,3.8388186
428053.1169433594,3.9534102000000004,-0.1145916,1.6042824
428153.1169433594,3.9534102000000004,-0.1145916,1.6042824
428253.1169433594,3.9534102000000004,-0.1145916,1.6042824
428353.1169433594,3.151269,0,0
428453.1169433594,3.151269,0,0
428553.1169433594,-5.0420304,1.6615782000000001,-0.8021412
428653.1169433594,-5.0420304,1.6615782000000001,-0.8021412
428753.1169433594,-5.0420304,1.6615782000000001,-0.8021412
428853.1169433594,-5.443101,-0.1145916,2.291832
428953.1169433594,-5.443101,-0.1145916,2.291832
429053.1169433594,2.9793816000000004,0.859437,2.3491278
429153.1169433594,2.9793816000000004,0.859437,2.3491278
429253.1169433594,-0.5156622000000001,-1.2605076,2.2345362
429353.1169433594,-0.5156622000000001,-1.2605076,2.2345362
429453.1169433594,-0.5156622000000001,-1.2605076,2.2345362
429553.1169433594,-3.437748,-6.302538,1.7761698
429653.1169433594,-3.437748,-6.302538,1.7761698
429753.1169433594,-3.437748,-6.302538,1.7761698
429853.1169433594,6.818200200000001,-3.3231564000000002,-4.125297600000001
429953.1169433594,6.818200200000001,-3.3231564000000002,-4.125297600000001
430053.1169433594,3.4950438,-0.572958,1.0886202
430153.1169433594,3.4950438,-0.572958,1.0886202
430253.1169433594,-9.110032200000001,1.6615782000000001,3.3231564000000002
430353.1169433594,-9.110032200000001,1.6615782000000001,3.3231564000000002
430453.1169433594,5.5576926,-3.6096354,3.4950438
430553.1169433594,5.5576926,-3.6096354,3.4950438
430653.1169433594,4.8701430000000006,-1.2032118,2.4064236
430753.1169433594,4.8701430000000006,-1.2032118,2.4064236
430853.1169433594,4.8701430000000006,-1.2032118,2.4064236
430953.1169433594,-2.2345362,1.6615782000000001,0
431053.1169433594,-2.2345362,1.6615782000000001,0
431153.1169433594,-2.2345362,1.6615782000000001,0
431253.1169433594,7.2765666,0.5156622000000001,-0.9167328
431353.1169433594,7.2765666,0.5156622000000001,-0.9167328
431453.1169433594,1.6615782000000001,1.718874,0.5156622000000001
431553.1169433594,1.6615782000000001,1.718874,0.5156622000000001
431653.1169433594,-11.745639,3.8961144,-0.1145916
431753.1169433594,-11.745639,3.8961144,-0.1145916
431853.1169433594,-11.745639,3.8961144,-0.1145916
431953.1169433594,0.286479,0.859437,-0.9740286
432053.1169433594,0.286479,0.859437,-0.9740286
432153.1169433594,2.86479,0.286479,-0.1718874
432253.1169433594,2.86479,0.286479,-0.1718874
432353.1169433594,2.86479,0.286479,-0.1718874
432453.1169433594,-9.740286000000001,14.4385416,-7.8495246000000005
432553.1169433594,-9.740286000000001,14.4385416,-7.8495246000000005
432653.1169433594,5.2139178,-3.724227,5.958763200000001
432753.1169433594,5.2139178,-3.724227,5.958763200000001
432853.1169433594,-27.4446882,-14.6677248,11.4018642
432953.1169433594,-27.4446882,-14.6677248,11.4018642
433053.1169433594,-27.4446882,-14.6677248,11.4018642
433153.1169433594,-8.021412000000002,-8.9381448,8.479778399999999
433253.1169433594,-8.021412000000002,-8.9381448,8.479778399999999
433353.1169433594,8.021412000000002,16.959556799999998,-4.8128472
433453.1169433594,8.021412000000002,16.959556799999998,-4.8128472
433553.1169433594,8.021412000000002,16.959556799999998,-4.8128472
433653.1169433594,4.8128472,43.7166954,-0.8021412
433753.1169433594,4.8128472,43.7166954,-0.8021412
433853.1169433594,-7.8495246000000005,26.642547,-10.255948199999999
433953.1169433594,-7.8495246000000005,26.642547,-10.255948199999999
434053.1169433594,9.453807000000001,10.3705398,-2.3491278
434153.1169433594,9.453807000000001,10.3705398,-2.3491278
434253.1169433594,9.453807000000001,10.3705398,-2.3491278
434353.1169433594,7.906820400000001,-5.156622,-12.1467096
434453.1169433594,7.906820400000001,-5.156622,-12.1467096
434553.1169433594,-9.9121734,-3.2658606,-2.6356068
434653.1169433594,-9.9121734,-3.2658606,-2.6356068
434753.1169433594,-9.9121734,-3.2658606,-2.6356068
434853.1169433594,19.3086846,-6.9900876,-2.4637194
434953.1169433594,19.3086846,-6.9900876,-2.4637194
435053.1169433594,18.5638392,-5.5003968,4.4117766
435153.1169433594,18.5638392,-5.5003968,4.4117766
435253.1169433594,7.7922288,-12.891555,-2.3491278
435353.1169433594,7.7922288,-12.891555,-2.3491278
435453.1169433594,7.7922288,-12.891555,-2.3491278
435553.1169433594,-5.2712136,-1.9480572,-3.8388186
435653.1169433594,-5.2712136,-1.9480572,-3.8388186
435753.1169433594,2.9220858,-1.4896908000000002,2.1199445999999997
435853.1169433594,2.9220858,-1.4896908000000002,2.1199445999999997
435953.1169433594,2.9220858,-1.4896908000000002,2.1199445999999997
436053.1169433594,-3.151269,1.0886202,4.6409598
436153.1169433594,-3.151269,1.0886202,4.6409598
436253.1169433594,7.448454,1.5469865999999999,8.479778399999999
436353.1169433594,7.448454,1.5469865999999999,8.479778399999999
436453.1169433594,-3.4950438,5.5576926,2.9793816000000004
436553.1169433594,-3.4950438,5.5576926,2.9793816000000004
436653.1169433594,-3.4950438,5.5576926,2.9793816000000004
436753.1169433594,-3.5523396,-0.9167328,6.5317212
436853.1169433594,-3.5523396,-0.9167328,6.5317212
436953.1169433594,2.6356068,0,1.6615782000000001
437053.1169433594,2.6356068,0,1.6615782000000001
437153.1169433594,2.6356068,0,1.6615782000000001
437253.1169433594,-1.3750992,0.2291832,2.9793816000000004
437353.1169433594,-1.3750992,0.2291832,2.9793816000000004
437453.1169433594,-9.453807000000001,-2.1199445999999997,-3.4950438
437553.1169433594,-9.453807000000001,-2.1199445999999997,-3.4950438
437653.1169433594,-2.6929026,-1.3178034,-1.432395
437753.1169433594,-2.6929026,-1.3178034,-1.432395
437853.1169433594,-2.6929026,-1.3178034,-1.432395
437953.1169433594,2.578311,-3.6669312,-2.7501984
438053.1169433594,2.578311,-3.6669312,-2.7501984
438153.1169433594,-17.3606274,3.9534102000000004,-2.1772404
438253.1169433594,-17.3606274,3.9534102000000004,-2.1772404
438353.1169433594,-17.3606274,3.9534102000000004,-2.1772404
438453.1169433594,7.448454,-1.2605076,0.1145916
438553.1169433594,7.448454,-1.2605076,0.1145916
438653.1169433594,7.9641162,-1.6042824,0.4010706
438753.1169433594,7.9641162,-1.6042824,0.4010706
438853.1169433594,-11.0580894,-2.3491278,-0.2291832
438953.1169433594,-11.0580894,-2.3491278,-0.2291832
439053.1169433594,-11.0580894,-2.3491278,-0.2291832
439153.1169433594,0.1145916,-2.3491278,0.572958
439253.1169433594,0.1145916,-2.3491278,0.572958
439353.1169433594,-3.4950438,-0.9167328,0.8021412
439453.1169433594,-3.4950438,-0.9167328,0.8021412
439553.1169433594,-3.4950438,-0.9167328,0.8021412
439653.1169433594,5.0993262,0.6302538,-2.1772404
439753.1169433594,5.0993262,0.6302538,-2.1772404
439853.1169433594,5.0993262,0.6302538,-2.1772404
439953.1169433594,-2.9220858,3.0939731999999998,-2.0053530000000004
440053.1169433594,0.286479,0.572958,-3.2085648
440153.1169433594,0.286479,0.572958,-3.2085648
440253.1169433594,0.286479,0.572958,-3.2085648
440353.1169433594,0.9740286,-2.291832,-2.4064236
440453.1169433594,0.9740286,-2.291832,-2.4064236
440553.1169433594,0.9740286,-2.291832,-2.4064236
440653.1169433594,0.9740286,-2.291832,-2.4064236
440753.1169433594,0.9740286,-2.291832,-2.4064236
440853.1169433594,3.3231564000000002,1.2032118,-2.8074942000000003
440953.1169433594,3.3231564000000002,1.2032118,-2.8074942000000003
441053.1169433594,3.3231564000000002,1.2032118,-2.8074942000000003
441153.1169433594,3.3231564000000002,1.2032118,-2.8074942000000003
441253.1169433594,3.3231564000000002,1.2032118,-2.8074942000000003
441353.1169433594,1.4896908000000002,0.8021412,-2.4064236
441453.1169433594,1.4896908000000002,0.8021412,-2.4064236
441553.1169433594,1.4896908000000002,0.8021412,-2.4064236
441653.1169433594,1.4896908000000002,0.8021412,-2.4064236
441753.1169433594,1.4896908000000002,0.8021412,-2.4064236
441853.1169433594,1.4896908000000002,0.8021412,-2.4064236
441953.1169433594,2.7501984,0,0.1718874
442053.1169433594,2.7501984,0,0.1718874
442153.1169433594,2.7501984,0,0.1718874
442253.1169433594,2.7501984,0,0.1718874
442353.1169433594,-5.3285094,-0.9740286,2.86479
442453.1169433594,-5.3285094,-0.9740286,2.86479
442553.1169433594,-5.3285094,-0.9740286,2.86479
442653.1169433594,-5.3285094,-0.9740286,2.86479
442753.1169433594,-2.9220858,-2.3491278,2.578311
442853.1169433594,-2.9220858,-2.3491278,2.578311
442953.1169433594,-2.9220858,-2.3491278,2.578311
443053.1169433594,-2.9220858,-2.3491278,2.578311
443153.1169433594,-2.9220858,-2.3491278,2.578311
443253.1169433594,-2.9220858,-2.3491278,2.578311
443353.1169433594,-2.1199445999999997,0.9167328,0.9740286
443453.1169433594,-2.1199445999999997,0.9167328,0.9740286
443553.1169433594,-2.1199445999999997,0.9167328,0.9740286
443653.1169433594,-2.1199445999999997,0.9167328,0.9740286
443753.1169433594,-2.1199445999999997,0.9167328,0.9740286
443853.1169433594,-0.0572958,-1.2032118,-0.9740286
443953.1169433594,-0.0572958,-1.2032118,-0.9740286
444053.1169433594,-0.0572958,-1.2032118,-0.9740286
444153.1169433594,-0.0572958,-1.2032118,-0.9740286
444253.1169433594,-0.0572958,-1.2032118,-0.9740286
444353.1169433594,8.021412000000002,0.0572958,11.573751600000001
444453.1169433594,8.021412000000002,0.0572958,11.573751600000001
444553.1169433594,8.021412000000002,0.0572958,11.573751600000001
444653.1169433594,8.021412000000002,0.0572958,11.573751600000001
444753.1169433594,8.021412000000002,0.0572958,11.573751600000001
444853.1169433594,-2.0626488000000003,0.1718874,-2.9793816000000004
444953.1169433594,-2.0626488000000003,0.1718874,-2.9793816000000004
445053.1169433594,-2.0626488000000003,0.1718874,-2.9793816000000004
445153.1169433594,-2.0626488000000003,0.1718874,-2.9793816000000004
445253.1169433594,-2.0626488000000003,0.1718874,-2.9793816000000004
445353.1169433594,-3.5523396,-10.1986524,-8.59437
445453.1169433594,-3.5523396,-10.1986524,-8.59437
445553.1169433594,-3.5523396,-10.1986524,-8.59437
445653.1169433594,-3.5523396,-10.1986524,-8.59437
445753.1169433594,-3.5523396,-10.1986524,-8.59437
445853.1169433594,14.32395,-3.151269,6.9900876
445953.1169433594,14.32395,-3.151269,6.9900876
446053.1169433594,14.32395,-3.151269,6.9900876
446153.1169433594,14.32395,-3.151269,6.9900876
446253.1169433594,14.32395,-3.151269,6.9900876
446353.1169433594,7.906820400000001,-12.9488508,2.6356068
446453.1169433594,7.906820400000001,-12.9488508,2.6356068
446553.1169433594,7.906820400000001,-12.9488508,2.6356068
446653.1169433594,7.906820400000001,-12.9488508,2.6356068
446753.1169433594,7.906820400000001,-12.9488508,2.6356068
446853.1169433594,-2.2345362,-0.8021412,0.4010706
446953.1169433594,-2.2345362,-0.8021412,0.4010706
447053.1169433594,-2.2345362,-0.8021412,0.4010706
447153.1169433594,-2.2345362,-0.8021412,0.4010706
447253.1169433594,-2.2345362,-0.8021412,0.4010706
447353.1169433594,2.578311,0.4010706,-0.8021412
447453.1169433594,2.578311,0.4010706,-0.8021412
447553.1169433594,2.578311,0.4010706,-0.8021412
447653.1169433594,2.578311,0.4010706,-0.8021412
447753.1169433594,2.578311,0.4010706,-0.8021412
447853.1169433594,-1.145916,-2.4064236,0.4583664
447953.1169433594,-1.145916,-2.4064236,0.4583664
448053.1169433594,-1.145916,-2.4064236,0.4583664
448153.1169433594,-1.145916,-2.4064236,0.4583664
448253.1169433594,-1.145916,-2.4064236,0.4583664
448353.1169433594,3.0939731999999998,-0.6875496,1.0886202
448453.1169433594,3.0939731999999998,-0.6875496,1.0886202
448553.1169433594,3.0939731999999998,-0.6875496,1.0886202
448653.1169433594,3.0939731999999998,-0.6875496,1.0886202
448753.1169433594,3.0939731999999998,-0.6875496,1.0886202
448853.1169433594,-7.6776372,3.4950438,-1.145916
448953.1169433594,-7.6776372,3.4950438,-1.145916
449053.1169433594,-7.6776372,3.4950438,-1.145916
449153.1169433594,-7.6776372,3.4950438,-1.145916
449253.1169433594,-7.6776372,3.4950438,-1.145916
449353.1169433594,1.2032118,0.5156622000000001,-7.161975
449453.1169433594,1.2032118,0.5156622000000001,-7.161975
449553.1169433594,1.2032118,0.5156622000000001,-7.161975
449653.1169433594,1.2032118,0.5156622000000001,-7.161975
449753.1169433594,1.2032118,0.5156622000000001,-7.161975
449853.1169433594,7.1046792,15.183387000000002,-4.7555514
449953.1169433594,7.1046792,15.183387000000002,-4.7555514
450053.1169433594,7.1046792,15.183387000000002,-4.7555514
450153.1169433594,7.1046792,15.183387000000002,-4.7555514
450253.1169433594,7.1046792,15.183387000000002,-4.7555514
450353.1169433594,-19.480572000000002,15.985528200000001,-11.6310474
450453.1169433594,-19.480572000000002,15.985528200000001,-11.6310474
450553.1169433594,-19.480572000000002,15.985528200000001,-11.6310474
450653.1169433594,-19.480572000000002,15.985528200000001,-11.6310474
450753.1169433594,-1.3750992,9.6829902,7.1046792
450853.1169433594,-1.3750992,9.6829902,7.1046792
450953.1169433594,-1.3750992,9.6829902,7.1046792
451053.1169433594,-1.3750992,9.6829902,7.1046792
451153.1169433594,-1.3750992,9.6829902,7.1046792
451253.1169433594,-1.3750992,9.6829902,7.1046792
451353.1169433594,-3.5523396,0.7448454000000001,-0.859437
451453.1169433594,-3.5523396,0.7448454000000001,-0.859437
451553.1169433594,11.3445684,-4.7555514,-6.875496
451653.1169433594,11.3445684,-4.7555514,-6.875496
451753.1169433594,-6.6463128000000005,-5.0993262,-3.5523396
451853.1169433594,-6.6463128000000005,-5.0993262,-3.5523396
451953.1169433594,-6.6463128000000005,-5.0993262,-3.5523396
452053.1169433594,11.6310474,-2.291832,-3.2085648
452153.1169433594,11.6310474,-2.291832,-3.2085648
452253.1169433594,-5.5003968,-3.2085648,3.5523396
452353.1169433594,-5.5003968,-3.2085648,3.5523396
452453.1169433594,-5.5003968,-3.2085648,3.5523396
452553.1169433594,2.6929026,2.5210152,-3.3231564000000002
452653.1169433594,2.6929026,2.5210152,-3.3231564000000002
452753.1169433594,64.9161414,27.100913400000003,-17.1314442
452853.1169433594,64.9161414,27.100913400000003,-17.1314442
452953.1169433594,64.9161414,27.100913400000003,-17.1314442
453053.1169433594,13.5791046,3.6096354,-4.010706000000001
453153.1169433594,13.5791046,3.6096354,-4.010706000000001
453253.1169433594,-31.111619400000002,-26.642547,14.037471
453353.1169433594,-31.111619400000002,-26.642547,14.037471
453453.1169433594,-88.1782362,-19.6524594,10.5424272
453553.1169433594,-88.1782362,-19.6524594,10.5424272
453653.1169433594,-88.1782362,-19.6524594,10.5424272
453753.1169433594,-67.7236356,-6.2452422,-3.2658606
453853.1169433594,-67.7236356,-6.2452422,-3.2658606
453953.1169433594,-67.7236356,-6.2452422,-3.2658606
454053.1169433594,60.2178858,-2.7501984,-19.0222056
454153.1169433594,60.2178858,-2.7501984,-19.0222056
454253.1169433594,40.5081306,-50.3630082,1.9480572
454353.1169433594,40.5081306,-50.3630082,1.9480572
454453.1169433594,5.2712136,-44.2323576,12.2040054
454553.1169433594,5.2712136,-44.2323576,12.2040054
454653.1169433594,18.048177,79.64116200000001,-8.6516658
454753.1169433594,18.048177,79.64116200000001,-8.6516658
454853.1169433594,18.048177,79.64116200000001,-8.6516658
454953.1169433594,-4.7555514,93.105675,-9.3965112
455053.1169433594,-4.7555514,93.105675,-9.3965112
455153.1169433594,-4.7555514,93.105675,-9.3965112
455253.1169433594,-10.7716104,-12.5477802,7.161975
455353.1169433594,-10.7716104,-12.5477802,7.161975
455453.1169433594,14.782316400000001,-55.003968,13.464513
455553.1169433594,14.782316400000001,-55.003968,13.464513
455653.1169433594,14.782316400000001,-55.003968,13.464513
455753.1169433594,18.6784308,-19.4232762,0.286479
455853.1169433594,18.6784308,-19.4232762,0.286479
455953.1169433594,-10.0840608,1.432395,-2.0053530000000004
456053.1169433594,-10.0840608,1.432395,-2.0053530000000004
456153.1169433594,-5.3858052,2.6929026,-3.437748
456253.1169433594,-5.3858052,2.6929026,-3.437748
456353.1169433594,-7.734933000000001,-2.578311,-1.7761698
456453.1169433594,-7.734933000000001,-2.578311,-1.7761698
456553.1169433594,-7.734933000000001,-2.578311,-1.7761698
456653.1169433594,2.291832,3.151269,2.8074942000000003
456753.1169433594,2.291832,3.151269,2.8074942000000003
456853.1169433594,-10.4278356,-1.4896908000000002,-2.0626488000000003
456953.1169433594,-10.4278356,-1.4896908000000002,-2.0626488000000003
457053.1169433594,3.4950438,0.6875496,-6.3598338
457153.1169433594,3.4950438,0.6875496,-6.3598338
457253.1169433594,-3.9534102000000004,5.6149884000000005,5.0420304
457353.1169433594,-3.9534102000000004,5.6149884000000005,5.0420304
457453.1169433594,-3.9534102000000004,5.6149884000000005,5.0420304
457553.1169433594,7.161975,-2.0053530000000004,4.297185
457653.1169433594,7.161975,-2.0053530000000004,4.297185
457753.1169433594,-9.9694692,-1.2032118,-6.4744254
457853.1169433594,-9.9694692,-1.2032118,-6.4744254
457953.1169433594,-9.9694692,-1.2032118,-6.4744254
458053.1169433594,10.5424272,2.1772404,-0.0572958
458153.1169433594,10.5424272,2.1772404,-0.0572958
458253.1169433594,10.5424272,2.1772404,-0.0572958
458353.1169433594,-1.6615782000000001,2.2345362,8.8235532
458453.1169433594,-1.6615782000000001,2.2345362,8.8235532
458553.1169433594,-7.563045600000001,0.4010706,-7.734933000000001
458653.1169433594,-7.563045600000001,0.4010706,-7.734933000000001
458753.1169433594,-1.2605076,5.2712136,-12.5477802
458853.1169433594,-1.2605076,5.2712136,-12.5477802
458953.1169433594,-5.72958,-7.9641162,14.3812458
459053.1169433594,-5.72958,-7.9641162,14.3812458
459153.1169433594,-5.72958,-7.9641162,14.3812458
459253.1169433594,12.7769634,-5.0420304,4.8128472
459353.1169433594,12.7769634,-5.0420304,4.8128472
459453.1169433594,-10.9434978,12.2613012,-8.4224826
459553.1169433594,-10.9434978,12.2613012,-8.4224826
459653.1169433594,-10.9434978,12.2613012,-8.4224826
459753.1169433594,8.3651868,-5.3285094,7.161975
459853.1169433594,8.3651868,-5.3285094,7.161975
459953.1169433594,5.5003968,3.6669312,7.2192708
460053.1169433594,5.5003968,3.6669312,7.2192708
460153.1169433594,5.5003968,3.6669312,7.2192708
460253.1169433594,2.9793816000000004,8.9954406,-6.302538
460353.1169433594,2.9793816000000004,8.9954406,-6.302538
460453.1169433594,2.9793816000000004,8.9954406,-6.302538
460553.1169433594,-8.1360036,-3.151269,-2.0626488000000003
460653.1169433594,1.3750992,2.4637194,9.3392154
460753.1169433594,1.3750992,2.4637194,9.3392154
460853.1169433594,1.3750992,2.4637194,9.3392154
460953.1169433594,4.9274388,-10.4851314,-10.4851314
