timestamp(ms),WIND.direction,WIND.speed
276884.375,-180,0
276984.375,-180,0
277084.375,-180,0
277184.375,-180,0
277284.375,-180,0
277384.375,-180,0
277484.375,-180,0
277584.375,-180,0
277684.375,-180,0
277784.375,-180,0
277884.375,-180,0
277984.375,-180,0
278084.375,-180,0
278184.375,-180,0
278284.375,-180,0
278384.375,-180,0
278484.375,-180,0
278584.375,-180,0
278684.375,-180,0
278784.375,-180,0
278884.375,-180,0
278984.375,-180,0
279084.375,-180,0
279184.375,-180,0
279284.375,-180,0
279384.375,-180,0
279484.375,-180,0
279584.375,-180,0
279684.375,-180,0
279784.375,-180,0
279884.375,-180,0
279984.375,-180,0
280084.375,-180,0
280184.375,-180,0
280284.375,-180,0
280384.375,-180,0
280484.375,-180,0
280584.375,-180,0
280684.375,-180,0
280784.375,-180,0
280884.375,-180,0
280984.375,-180,0
281084.375,-180,0
281184.375,-180,0
281284.375,-180,0
281384.375,-180,0
281484.375,-180,0
281584.375,-180,0
281684.375,-180,0
281784.375,-180,0
281884.375,-180,0
281984.375,-180,0
282084.375,-180,0
282184.375,-180,0
282284.375,-180,0
282384.375,-180,0
282484.375,-180,0
282584.375,-180,0
282684.375,-180,0
282784.375,-180,0
282884.375,-180,0
282984.375,-180,0
283084.375,-180,0
283184.375,-180,0
283284.375,-180,0
283384.375,-180,0
283484.375,-180,0
283584.375,-180,0
283684.375,-180,0
283784.375,-180,0
283884.375,-180,0
283984.375,-180,0
284084.375,-180,0
284184.375,-180,0
284284.375,-180,0
284384.375,-180,0
284484.375,-180,0
284584.375,-180,0
284684.375,-180,0
284784.375,-180,0
284884.375,-180,0
284984.375,-180,0
285084.375,-180,0
285184.375,-180,0
285284.375,-180,0
285384.375,-180,0
285484.375,-180,0
285584.375,-180,0
285684.375,-180,0
285784.375,-180,0
285884.375,-180,0
285984.375,-180,0
286084.375,-180,0
286184.375,-180,0
286284.375,-180,0
286384.375,-180,0
286484.375,-180,0
286584.375,-180,0
286684.375,-180,0
286784.375,-180,0
286884.375,-180,0
286984.375,-180,0
287084.375,-180,0
287184.375,-180,0
287284.375,-180,0
287384.375,-180,0
287484.375,-180,0
287584.375,-180,0
287684.375,-180,0
287784.375,-180,0
287884.375,-180,0
287984.375,-180,0
288084.375,-180,0
288184.375,-180,0
288284.375,-180,0
288384.375,-180,0
288484.375,-180,0
288584.375,-180,0
288684.375,-180,0
288784.375,-180,0
288884.375,-180,0
288984.375,-180,0
289084.375,-180,0
289184.375,-180,0
289284.375,-180,0
289384.375,-180,0
289484.375,-180,0
289584.375,-180,0
289684.375,-180,0
289784.375,-180,0
289884.375,-180,0
289984.375,-180,0
290084.375,-180,0
290184.375,-180,0
290284.375,-180,0
290384.375,-180,0
290484.375,-180,0
290584.375,-180,0
290684.375,-180,0
290784.375,-180,0
290884.375,-180,0
290984.375,-180,0
291084.375,-180,0
291184.375,-180,0
291284.375,-180,0
291384.375,-180,0
291484.375,-180,0
291584.375,-180,0
291684.375,-180,0
291784.375,-180,0
291884.375,-180,0
291984.375,-180,0
292084.375,-180,0
292184.375,-180,0
292284.375,-180,0
292384.375,-180,0
292484.375,-180,0
292584.375,-180,0
292684.375,-180,0
292784.375,-180,0
292884.375,-180,0
292984.375,-180,0
293084.375,-180,0
293184.375,-180,0
293284.375,-180,0
293384.375,-180,0
293484.375,-180,0
293584.375,-180,0
293684.375,-180,0
293784.375,-180,0
293884.375,-180,0
293984.375,-180,0
294084.375,-180,0
294184.375,-180,0
294284.375,-180,0
294384.375,-180,0
294484.375,-180,0
294584.375,-180,0
294684.375,-180,0
294784.375,-180,0
294884.375,-180,0
294984.375,-180,0
295084.375,-180,0
295184.375,-180,0
295284.375,-180,0
295384.375,-180,0
295484.375,-180,0
295584.375,-180,0
295684.375,-180,0
295784.375,-180,0
295884.375,-180,0
295984.375,-180,0
296084.375,-180,0
296184.375,-180,0
296284.375,-180,0
296384.375,-180,0
296484.375,-180,0
296584.375,-180,0
296684.375,-180,0
296784.375,-180,0
296884.375,-180,0
296984.375,-180,0
297084.375,-180,0
297184.375,-180,0
297284.375,-180,0
297384.375,-180,0
297484.375,-180,0
297584.375,-180,0
297684.375,-180,0
297784.375,-180,0
297884.375,-180,0
297984.375,-180,0
298084.375,-180,0
298184.375,-180,0
298284.375,-180,0
298384.375,-180,0
298484.375,-180,0
298584.375,-180,0
298684.375,-180,0
298784.375,-180,0
298884.375,-180,0
298984.375,-180,0
299084.375,-180,0
299184.375,-180,0
299284.375,-180,0
299384.375,-180,0
299484.375,-180,0
299584.375,-180,0
299684.375,-180,0
299784.375,-180,0
299884.375,-180,0
299984.375,-180,0
300084.375,-180,0
300184.375,-180,0
300284.375,-180,0
300384.375,-180,0
300484.375,-180,0
300584.375,-180,0
300684.375,-180,0
300784.375,-180,0
300884.375,-180,0
300984.375,-180,0
301084.375,-180,0
301184.375,-180,0
301284.375,-180,0
301384.375,-180,0
301484.375,-180,0
301584.375,-180,0
301684.375,-180,0
301784.375,-180,0
301884.375,-180,0
301984.375,-180,0
302084.375,-180,0
302184.375,-180,0
302284.375,-180,0
302384.375,-180,0
302484.375,-180,0
302584.375,-180,0
302684.375,-180,0
302784.375,-180,0
302884.375,-180,0
302984.375,-180,0
303084.375,-180,0
303184.375,-180,0
303284.375,-180,0
303384.375,-180,0
303484.375,-180,0
303584.375,-180,0
303684.375,-180,0
303784.375,-180,0
303884.375,-180,0
303984.375,-180,0
304084.375,-180,0
304184.375,-180,0
304284.375,-180,0
304384.375,-180,0
304484.375,-180,0
304584.375,-180,0
304684.375,-180,0
304784.375,-180,0
304884.375,-180,0
304984.375,-180,0
305084.375,-180,0
305184.375,-180,0
305284.375,-180,0
305384.375,-180,0
305484.375,-180,0
305584.375,-180,0
305684.375,-180,0
305784.375,-180,0
305884.375,-180,0
305984.375,-180,0
306084.375,-180,0
306184.375,-180,0
306284.375,-180,0
306384.375,-180,0
306484.375,-180,0
306584.375,-180,0
306684.375,-180,0
306784.375,-180,0
306884.375,-180,0
306984.375,-180,0
307084.375,-180,0
307184.375,-180,0
307284.375,-180,0
307384.375,-180,0
307484.375,-180,0
307584.375,-180,0
307684.375,-180,0
307784.375,-180,0
307884.375,-180,0
307984.375,-180,0
308084.375,-180,0
308184.375,-180,0
308284.375,-180,0
308384.375,-180,0
308484.375,-180,0
308584.375,-180,0
308684.375,-180,0
308784.375,-180,0
308884.375,-180,0
308984.375,-180,0
309084.375,-180,0
309184.375,-180,0
309284.375,-180,0
309384.375,-180,0
309484.375,-180,0
309584.375,-180,0
309684.375,-180,0
309784.375,-180,0
309884.375,-180,0
309984.375,-180,0
310084.375,-180,0
310184.375,-180,0
310284.375,-180,0
310384.375,-180,0
310484.375,-180,0
310584.375,-180,0
310684.375,-180,0
310784.375,-180,0
310884.375,-180,0
310984.375,-180,0
311084.375,-180,0
311184.375,-180,0
311284.375,-180,0
311384.375,-180,0
311484.375,-180,0
311584.375,-180,0
311684.375,-180,0
311784.375,-180,0
311884.375,-180,0
311984.375,-180,0
312084.375,-180,0
312184.375,-180,0
312284.375,-180,0
312384.375,-180,0
312484.375,-180,0
312584.375,-180,0
312684.375,-180,0
312784.375,-180,0
312884.375,-180,0
312984.375,-180,0
313084.375,-180,0
313184.375,-180,0
313284.375,-180,0
313384.375,-180,0
313484.375,-180,0
313584.375,-180,0
313684.375,-180,0
313784.375,-180,0
313884.375,-180,0
313984.375,-180,0
314084.375,-180,0
314184.375,-180,0
314284.375,-180,0
314384.375,-180,0
314484.375,-180,0
314584.375,-180,0
314684.375,-180,0
314784.375,-180,0
314884.375,-180,0
314984.375,-180,0
315084.375,-180,0
315184.375,-180,0
315284.375,-180,0
315384.375,-180,0
315484.375,-180,0
315584.375,-180,0
315684.375,-180,0
315784.375,-180,0
315884.375,-180,0
315984.375,-180,0
316084.375,-180,0
316184.375,-180,0
316284.375,-180,0
316384.375,-180,0
316484.375,-180,0
316584.375,-180,0
316684.375,-180,0
316784.375,-180,0
316884.375,-180,0
316984.375,-180,0
317084.375,-180,0
317184.375,-180,0
317284.375,-180,0
317384.375,-180,0
317484.375,-180,0
317584.375,-180,0
317684.375,-180,0
317784.375,-180,0
317884.375,-180,0
317984.375,-180,0
318084.375,-180,0
318184.375,-180,0
318284.375,-180,0
318384.375,-180,0
318484.375,-180,0
318584.375,-180,0
318684.375,-180,0
318784.375,-180,0
318884.375,-180,0
318984.375,-180,0
319084.375,-180,0
319184.375,-180,0
319284.375,-180,0
319384.375,-180,0
319484.375,-180,0
319584.375,-180,0
319684.375,-180,0
319784.375,-180,0
319884.375,-180,0
319984.375,-180,0
320084.375,-180,0
320184.375,-180,0
320284.375,-180,0
320384.375,-180,0
320484.375,-180,0
320584.375,-180,0
320684.375,-180,0
320784.375,-180,0
320884.375,-180,0
320984.375,-180,0
321084.375,-180,0
321184.375,-180,0
321284.375,-180,0
321384.375,-180,0
321484.375,-180,0
321584.375,-180,0
321684.375,-180,0
321784.375,-180,0
321884.375,-180,0
321984.375,-180,0
322084.375,-180,0
322184.375,-180,0
322284.375,-180,0
322384.375,-180,0
322484.375,-180,0
322584.375,-180,0
322684.375,-180,0
322784.375,-180,0
322884.375,-180,0
322984.375,-180,0
323084.375,-180,0
323184.375,-180,0
323284.375,-180,0
323384.375,-180,0
323484.375,-180,0
323584.375,-180,0
323684.375,-180,0
323784.375,-180,0
323884.375,-180,0
323984.375,-180,0
324084.375,-180,0
324184.375,-180,0
324284.375,-180,0
324384.375,-180,0
324484.375,-180,0
324584.375,-180,0
324684.375,-180,0
324784.375,-180,0
324884.375,-180,0
324984.375,-180,0
325084.375,-180,0
325184.375,-180,0
325284.375,-180,0
325384.375,-180,0
325484.375,-180,0
325584.375,-180,0
325684.375,-180,0
325784.375,-180,0
325884.375,-180,0
325984.375,-180,0
326084.375,-180,0
326184.375,-180,0
326284.375,-180,0
326384.375,-180,0
326484.375,-180,0
326584.375,-180,0
326684.375,-180,0
326784.375,-180,0
326884.375,-180,0
326984.375,-180,0
327084.375,-180,0
327184.375,-180,0
327284.375,-180,0
327384.375,-180,0
327484.375,-180,0
327584.375,-180,0
327684.375,-180,0
327784.375,-180,0
327884.375,-180,0
327984.375,-180,0
328084.375,-180,0
328184.375,-180,0
328284.375,-180,0
328384.375,-180,0
328484.375,-180,0
328584.375,-180,0
328684.375,-180,0
328784.375,-180,0
328884.375,-180,0
328984.375,-180,0
329084.375,-180,0
329184.375,-180,0
329284.375,-180,0
329384.375,-180,0
329484.375,-180,0
329584.375,-180,0
329684.375,-180,0
329784.375,-180,0
329884.375,-180,0
329984.375,-180,0
330084.375,-180,0
330184.375,-180,0
330284.375,-180,0
330384.375,-180,0
330484.375,-180,0
330584.375,-180,0
330684.375,-180,0
330784.375,-180,0
330884.375,-180,0
330984.375,-180,0
331084.375,-180,0
331184.375,-180,0
331284.375,-180,0
331384.375,-180,0
331484.375,-180,0
331584.375,-180,0
331684.375,-180,0
331784.375,-180,0
331884.375,-180,0
331984.375,-180,0
332084.375,-180,0
332184.375,-180,0
332284.375,-180,0
332384.375,-180,0
332484.375,-180,0
332584.375,-180,0
332684.375,-180,0
332784.375,-180,0
332884.375,-180,0
332984.375,-180,0
333084.375,-180,0
333184.375,-180,0
333284.375,-180,0
333384.375,-180,0
333484.375,-180,0
333584.375,-180,0
333684.375,-180,0
333784.375,-180,0
333884.375,-180,0
333984.375,-180,0
334084.375,-180,0
334184.375,-180,0
334284.375,-180,0
334384.375,-180,0
334484.375,-180,0
334584.375,-180,0
334684.375,-180,0
334784.375,-180,0
334884.375,-180,0
334984.375,-180,0
335084.375,-180,0
335184.375,-180,0
335284.375,-180,0
335384.375,-180,0
335484.375,-180,0
335584.375,-180,0
335684.375,-180,0
335784.375,-180,0
335884.375,-180,0
335984.375,-180,0
336084.375,-180,0
336184.375,-180,0
336284.375,-180,0
336384.375,-180,0
336484.375,-180,0
336584.375,-180,0
336684.375,-180,0
336784.375,-180,0
336884.375,-180,0
336984.375,-180,0
337084.375,-180,0
337184.375,-180,0
337284.375,-180,0
337384.375,-180,0
337484.375,-180,0
337584.375,-180,0
337684.375,-180,0
337784.375,-180,0
337884.375,-180,0
337984.375,-180,0
338084.375,-180,0
338184.375,-180,0
338284.375,-180,0
338384.375,-180,0
338484.375,-180,0
338584.375,-180,0
338684.375,-180,0
338784.375,-180,0
338884.375,-180,0
338984.375,-180,0
339084.375,-180,0
339184.375,-180,0
339284.375,-180,0
339384.375,-180,0
339484.375,-180,0
339584.375,-180,0
339684.375,-180,0
339784.375,-180,0
339884.375,-180,0
339984.375,-180,0
340084.375,-180,0
340184.375,-180,0
340284.375,-180,0
340384.375,-180,0
340484.375,-180,0
340584.375,-180,0
340684.375,-180,0
340784.375,-180,0
340884.375,-180,0
340984.375,-180,0
341084.375,-180,0
341184.375,-180,0
341284.375,-180,0
341384.375,-180,0
341484.375,-180,0
341584.375,-180,0
341684.375,-180,0
341784.375,-180,0
341884.375,-180,0
341984.375,-180,0
342084.375,-180,0
342184.375,-180,0
342284.375,-180,0
342384.375,-180,0
342484.375,-180,0
342584.375,-180,0
342684.375,-180,0
342784.375,-180,0
342884.375,-180,0
342984.375,-180,0
343084.375,-180,0
343184.375,-180,0
343284.375,-180,0
343384.375,-180,0
343484.375,-180,0
343584.375,-180,0
343684.375,-180,0
343784.375,-180,0
343884.375,-180,0
343984.375,-180,0
344084.375,-180,0
344184.375,-180,0
344284.375,-180,0
344384.375,-180,0
344484.375,-180,0
344584.375,-180,0
344684.375,-180,0
344784.375,-180,0
344884.375,-180,0
344984.375,-180,0
345084.375,-180,0
345184.375,-180,0
345284.375,-180,0
345384.375,-180,0
345484.375,-180,0
345584.375,-180,0
345684.375,-180,0
345784.375,-180,0
345884.375,-180,0
345984.375,-180,0
346084.375,-180,0
346184.375,-180,0
346284.375,-180,0
346384.375,-180,0
346484.375,-180,0
346584.375,-180,0
346684.375,-180,0
346784.375,-180,0
346884.375,-180,0
346984.375,-180,0
347084.375,-180,0
347184.375,-180,0
347284.375,-180,0
347384.375,-180,0
347484.375,-180,0
347584.375,-180,0
347684.375,-180,0
347784.375,-180,0
347884.375,-180,0
347984.375,-180,0
348084.375,-180,0
348184.375,-180,0
348284.375,-180,0
348384.375,-180,0
348484.375,-180,0
348584.375,-180,0
348684.375,-180,0
348784.375,-180,0
348884.375,-180,0
348984.375,-180,0
349084.375,-180,0
349184.375,-180,0
349284.375,-180,0
349384.375,-180,0
349484.375,-180,0
349584.375,-180,0
349684.375,-180,0
349784.375,-180,0
349884.375,-180,0
349984.375,-180,0
350084.375,-180,0
350184.375,-180,0
350284.375,-180,0
350384.375,-180,0
350484.375,-180,0
350584.375,-180,0
350684.375,-180,0
350784.375,-180,0
350884.375,-180,0
350984.375,-180,0
351084.375,-180,0
351184.375,-180,0
351284.375,-180,0
351384.375,-180,0
351484.375,-180,0
351584.375,-180,0
351684.375,-180,0
351784.375,-180,0
351884.375,-180,0
351984.375,-180,0
352084.375,-180,0
352184.375,-180,0
352284.375,-180,0
352384.375,-180,0
352484.375,-180,0
352584.375,-180,0
352684.375,-180,0
352784.375,-180,0
352884.375,-180,0
352984.375,-180,0
353084.375,-180,0
353184.375,-180,0
353284.375,-180,0
353384.375,-180,0
353484.375,-180,0
353584.375,-180,0
353684.375,-180,0
353784.375,-180,0
353884.375,-180,0
353984.375,-180,0
354084.375,-180,0
354184.375,-180,0
354284.375,-180,0
354384.375,-180,0
354484.375,-180,0
354584.375,-180,0
354684.375,-180,0
354784.375,-180,0
354884.375,-180,0
354984.375,-180,0
355084.375,-180,0
355184.375,-180,0
355284.375,-180,0
355384.375,-180,0
355484.375,-180,0
355584.375,-180,0
355684.375,-180,0
355784.375,-180,0
355884.375,-180,0
355984.375,-180,0
356084.375,-180,0
356184.375,-180,0
356284.375,-180,0
356384.375,-180,0
356484.375,-180,0
356584.375,-180,0
356684.375,-180,0
356784.375,-180,0
356884.375,-180,0
356984.375,-180,0
357084.375,-180,0
357184.375,-180,0
357284.375,-180,0
357384.375,-180,0
357484.375,-180,0
357584.375,-180,0
357684.375,-180,0
357784.375,-180,0
357884.375,-180,0
357984.375,-180,0
358084.375,-180,0
358184.375,-180,0
358284.375,-180,0
358384.375,-180,0
358484.375,-180,0
358584.375,-180,0
358684.375,-180,0
358784.375,-180,0
358884.375,-180,0
358984.375,-180,0
359084.375,-180,0
359184.375,-180,0
359284.375,-180,0
359384.375,-180,0
359484.375,-180,0
359584.375,-180,0
359684.375,-180,0
359784.375,-180,0
359884.375,-180,0
359984.375,-180,0
360084.375,-180,0
360184.375,-180,0
360284.375,-180,0
360384.375,-180,0
360484.375,-180,0
360584.375,-180,0
360684.375,-180,0
360784.375,-180,0
360884.375,-180,0
360984.375,-180,0
361084.375,-180,0
361184.375,-180,0
361284.375,-180,0
361384.375,-180,0
361484.375,-180,0
361584.375,-180,0
361684.375,-180,0
361784.375,-180,0
361884.375,-180,0
361984.375,-180,0
362084.375,-180,0
362184.375,-180,0
362284.375,-180,0
362384.375,-180,0
362484.375,-180,0
362584.375,-180,0
362684.375,-180,0
362784.375,-180,0
362884.375,-180,0
362984.375,-180,0
363084.375,-180,0
363184.375,-180,0
363284.375,-180,0
363384.375,-180,0
363484.375,-180,0
363584.375,-180,0
363684.375,-180,0
363784.375,-180,0
363884.375,-180,0
363984.375,-180,0
364084.375,-180,0
364184.375,-180,0
364284.375,-180,0
364384.375,-180,0
364484.375,-180,0
364584.375,-180,0
364684.375,-180,0
364784.375,-180,0
364884.375,-180,0
364984.375,-180,0
365084.375,-180,0
365184.375,-180,0
365284.375,-180,0
365384.375,-180,0
365484.375,-180,0
365584.375,-180,0
365684.375,-180,0
365784.375,-180,0
365884.375,-180,0
365984.375,-180,0
366084.375,-180,0
366184.375,-180,0
366284.375,-180,0
366384.375,-180,0
366484.375,-180,0
366584.375,-180,0
366684.375,-180,0
366784.375,-180,0
366884.375,-180,0
366984.375,-180,0
367084.375,-180,0
367184.375,-180,0
367284.375,-180,0
367384.375,-180,0
367484.375,-180,0
367584.375,-180,0
367684.375,-180,0
367784.375,-180,0
367884.375,-180,0
367984.375,-180,0
368084.375,-180,0
368184.375,-180,0
368284.375,-180,0
368384.375,-180,0
368484.375,-180,0
368584.375,-180,0
368684.375,-180,0
368784.375,-180,0
368884.375,-180,0
368984.375,-180,0
369084.375,-180,0
369184.375,-180,0
369284.375,-180,0
369384.375,-180,0
369484.375,-180,0
369584.375,-180,0
369684.375,-180,0
369784.375,-180,0
369884.375,-180,0
369984.375,-180,0
370084.375,-180,0
370184.375,-180,0
370284.375,-180,0
370384.375,-180,0
370484.375,-180,0
370584.375,-180,0
370684.375,-180,0
370784.375,-180,0
370884.375,-180,0
370984.375,-180,0
371084.375,-180,0
371184.375,-180,0
371284.375,-180,0
371384.375,-180,0
371484.375,-180,0
371584.375,-180,0
371684.375,-180,0
371784.375,-180,0
371884.375,-180,0
371984.375,-180,0
372084.375,-180,0
372184.375,-180,0
372284.375,-180,0
372384.375,-180,0
372484.375,-180,0
372584.375,-180,0
372684.375,-180,0
372784.375,-180,0
372884.375,-180,0
372984.375,-180,0
373084.375,-180,0
373184.375,-180,0
373284.375,-180,0
373384.375,-180,0
373484.375,-180,0
373584.375,-180,0
373684.375,-180,0
373784.375,-180,0
373884.375,-180,0
373984.375,-180,0
374084.375,-180,0
374184.375,-180,0
374284.375,-180,0
374384.375,-180,0
374484.375,-180,0
374584.375,-180,0
374684.375,-180,0
374784.375,-180,0
374884.375,-180,0
374984.375,-180,0
375084.375,-180,0
375184.375,-180,0
375284.375,-180,0
375384.375,-180,0
375484.375,-180,0
375584.375,-180,0
375684.375,-180,0
375784.375,-180,0
375884.375,-180,0
375984.375,-180,0
376084.375,-180,0
376184.375,-180,0
376284.375,-180,0
376384.375,-180,0
376484.375,-180,0
376584.375,-180,0
376684.375,-180,0
376784.375,-180,0
376884.375,-180,0
376984.375,-180,0
377084.375,-180,0
377184.375,-180,0
377284.375,-180,0
377384.375,-180,0
377484.375,-180,0
377584.375,-180,0
377684.375,-180,0
377784.375,-180,0
377884.375,-180,0
377984.375,-180,0
378084.375,-180,0
378184.375,-180,0
378284.375,-180,0
378384.375,-180,0
378484.375,-180,0
378584.375,-180,0
378684.375,-180,0
378784.375,-180,0
378884.375,-180,0
378984.375,-180,0
379084.375,-180,0
379184.375,-180,0
379284.375,-180,0
379384.375,-180,0
379484.375,-180,0
379584.375,-180,0
379684.375,-180,0
379784.375,-180,0
379884.375,-180,0
379984.375,-180,0
380084.375,-180,0
380184.375,-180,0
380284.375,-180,0
380384.375,-180,0
380484.375,-180,0
380584.375,-180,0
380684.375,-180,0
380784.375,-180,0
380884.375,-180,0
380984.375,-180,0
381084.375,-180,0
381184.375,-180,0
381284.375,-180,0
381384.375,-180,0
381484.375,-180,0
381584.375,-180,0
381684.375,-180,0
381784.375,-180,0
381884.375,-180,0
381984.375,-180,0
382084.375,-180,0
382184.375,-180,0
382284.375,-180,0
382384.375,-180,0
382484.375,-180,0
382584.375,-180,0
382684.375,-180,0
382784.375,-180,0
382884.375,-180,0
382984.375,-180,0
383084.375,-180,0
383184.375,-180,0
383284.375,-180,0
383384.375,-180,0
383484.375,-180,0
383584.375,-180,0
383684.375,-180,0
383784.375,-180,0
383884.375,-180,0
383984.375,-180,0
384084.375,-180,0
384184.375,-180,0
384284.375,-180,0
384384.375,-180,0
384484.375,-180,0
384584.375,-180,0
384684.375,-180,0
384784.375,-180,0
384884.375,-180,0
384984.375,-180,0
385084.375,-180,0
385184.375,-180,0
385284.375,-180,0
385384.375,-180,0
385484.375,-180,0
385584.375,-180,0
385684.375,-180,0
385784.375,-180,0
385884.375,-180,0
385984.375,-180,0
386084.375,-180,0
386184.375,-180,0
386284.375,-180,0
386384.375,-180,0
386484.375,-180,0
386584.375,-180,0
386684.375,-180,0
386784.375,-180,0
386884.375,-180,0
386984.375,-180,0
387084.375,-180,0
387184.375,-180,0
387284.375,-180,0
387384.375,-180,0
387484.375,-180,0
387584.375,-180,0
387684.375,-180,0
387784.375,-180,0
387884.375,-180,0
387984.375,-180,0
388084.375,-180,0
388184.375,-180,0
388284.375,-180,0
388384.375,-180,0
388484.375,-180,0
388584.375,-180,0
388684.375,-180,0
388784.375,-180,0
388884.375,-180,0
388984.375,-180,0
389084.375,-180,0
389184.375,-180,0
389284.375,-180,0
389384.375,-180,0
389484.375,-180,0
389584.375,-180,0
389684.375,-180,0
389784.375,-180,0
389884.375,-180,0
389984.375,-180,0
390084.375,-180,0
390184.375,-180,0
390284.375,-180,0
390384.375,-180,0
390484.375,-180,0
390584.375,-180,0
390684.375,-180,0
390784.375,-180,0
390884.375,-180,0
390984.375,-180,0
391084.375,-180,0
391184.375,-180,0
391284.375,-180,0
391384.375,-180,0
391484.375,-180,0
391584.375,-180,0
391684.375,-180,0
391784.375,-180,0
391884.375,-180,0
391984.375,-180,0
392084.375,-180,0
392184.375,-180,0
392284.375,-180,0
392384.375,-180,0
392484.375,-180,0
392584.375,-180,0
392684.375,-180,0
392784.375,-180,0
392884.375,-180,0
392984.375,-180,0
393084.375,-180,0
393184.375,-180,0
393284.375,-180,0
393384.375,-180,0
393484.375,-180,0
393584.375,-180,0
393684.375,-180,0
393784.375,-180,0
393884.375,-180,0
393984.375,-180,0
394084.375,-180,0
394184.375,-180,0
394284.375,-180,0
394384.375,-180,0
394484.375,-180,0
394584.375,-180,0
394684.375,-180,0
394784.375,-180,0
394884.375,-180,0
394984.375,-180,0
395084.375,-180,0
395184.375,-180,0
395284.375,-180,0
395384.375,-180,0
395484.375,-180,0
395584.375,-180,0
395684.375,-180,0
395784.375,-180,0
395884.375,-180,0
395984.375,-180,0
396084.375,-180,0
396184.375,-180,0
396284.375,-180,0
396384.375,-180,0
396484.375,-180,0
396584.375,-180,0
396684.375,-180,0
396784.375,-180,0
396884.375,-180,0
396984.375,-180,0
397084.375,-180,0
397184.375,-180,0
397284.375,-180,0
397384.375,-180,0
397484.375,-180,0
397584.375,-180,0
397684.375,-180,0
397784.375,-180,0
397884.375,-180,0
397984.375,-180,0
398084.375,-180,0
398184.375,-180,0
398284.375,-180,0
398384.375,-180,0
398484.375,-180,0
398584.375,-180,0
398684.375,-180,0
398784.375,-180,0
398884.375,-180,0
398984.375,-180,0
399084.375,-180,0
399184.375,-180,0
399284.375,-180,0
399384.375,-180,0
399484.375,-180,0
399584.375,-180,0
399684.375,-180,0
399784.375,-180,0
399884.375,-180,0
399984.375,-180,0
400084.375,-180,0
400184.375,-180,0
400284.375,-180,0
400384.375,-180,0
400484.375,-180,0
400584.375,-180,0
400684.375,-180,0
400784.375,-180,0
400884.375,-180,0
400984.375,-180,0
401084.375,-180,0
401184.375,-180,0
401284.375,-180,0
401384.375,-180,0
401484.375,-180,0
401584.375,-180,0
401684.375,-180,0
401784.375,-180,0
401884.375,-180,0
401984.375,-180,0
402084.375,-180,0
402184.375,-180,0
402284.375,-180,0
402384.375,-180,0
402484.375,-180,0
402584.375,-180,0
402684.375,-180,0
402784.375,-180,0
402884.375,-180,0
402984.375,-180,0
403084.375,-180,0
403184.375,-180,0
403284.375,-180,0
403384.375,-180,0
403484.375,-180,0
403584.375,-180,0
403684.375,-180,0
403784.375,-180,0
403884.375,-180,0
403984.375,-180,0
404084.375,-180,0
404184.375,-180,0
404284.375,-180,0
404384.375,-180,0
404484.375,-180,0
404584.375,-180,0
404684.375,-180,0
404784.375,-180,0
404884.375,-180,0
404984.375,-180,0
405084.375,-180,0
405184.375,-180,0
405284.375,-180,0
405384.375,-180,0
405484.375,-180,0
405584.375,-180,0
405684.375,-180,0
405784.375,-180,0
405884.375,-180,0
405984.375,-180,0
406084.375,-180,0
406184.375,-180,0
406284.375,-180,0
406384.375,-180,0
406484.375,-180,0
406584.375,-180,0
406684.375,-180,0
406784.375,-180,0
406884.375,-180,0
406984.375,-180,0
407084.375,-180,0
407184.375,-180,0
407284.375,-180,0
407384.375,-180,0
407484.375,-180,0
407584.375,-180,0
407684.375,-180,0
407784.375,-180,0
407884.375,-180,0
407984.375,-180,0
408084.375,-180,0
408184.375,-180,0
408284.375,-180,0
408384.375,-180,0
408484.375,-180,0
408584.375,-180,0
408684.375,-180,0
408784.375,-180,0
408884.375,-180,0
408984.375,-180,0
409084.375,-180,0
409184.375,-180,0
409284.375,-180,0
409384.375,-180,0
409484.375,-180,0
409584.375,-180,0
409684.375,-180,0
409784.375,-180,0
409884.375,-180,0
409984.375,-180,0
410084.375,-180,0
410184.375,-180,0
410284.375,-180,0
410384.375,-180,0
410484.375,-180,0
410584.375,-180,0
410684.375,-180,0
410784.375,-180,0
410884.375,-180,0
410984.375,-180,0
411084.375,-180,0
411184.375,-180,0
411284.375,-180,0
411384.375,-180,0
411484.375,-180,0
411584.375,-180,0
411684.375,-180,0
411784.375,-180,0
411884.375,-180,0
411984.375,-180,0
412084.375,-180,0
412184.375,-180,0
412284.375,-180,0
412384.375,-180,0
412484.375,-180,0
412584.375,-180,0
412684.375,-180,0
412784.375,-180,0
412884.375,-180,0
412984.375,-180,0
413084.375,-180,0
413184.375,-180,0
413284.375,-180,0
413384.375,-180,0
413484.375,-180,0
413584.375,-180,0
413684.375,-180,0
413784.375,-180,0
413884.375,-180,0
413984.375,-180,0
414084.375,-180,0
414184.375,-180,0
414284.375,-180,0
414384.375,-180,0
414484.375,-180,0
414584.375,-180,0
414684.375,-180,0
414784.375,-180,0
414884.375,-180,0
414984.375,-180,0
415084.375,-180,0
415184.375,-180,0
415284.375,-180,0
415384.375,-180,0
415484.375,-180,0
415584.375,-180,0
415684.375,-180,0
415784.375,-180,0
415884.375,-180,0
415984.375,-180,0
416084.375,-180,0
416184.375,-180,0
416284.375,-180,0
416384.375,-180,0
416484.375,-180,0
