timestamp(ms),NAV_CONTROLLER_OUTPUT.target_bearing
788555.3071289062,49
788655.3071289062,48
788755.3071289062,48
788855.3071289062,48
788955.3071289062,48
789055.3071289062,48
789155.3071289062,48
789255.3071289062,48
789355.3071289062,48
789455.3071289062,48
789555.3071289062,48
789655.3071289062,48
789755.3071289062,48
789855.3071289062,48
789955.3071289062,48
790055.3071289062,48
790155.3071289062,48
790255.3071289062,48
790355.3071289062,48
790455.3071289062,48
790555.3071289062,48
790655.3071289062,47
790755.3071289062,47
790855.3071289062,47
790955.3071289062,47
791055.3071289062,47
791155.3071289062,46
791255.3071289062,46
791355.3071289062,46
791455.3071289062,46
791555.3071289062,46
791655.3071289062,45
791755.3071289062,45
791855.3071289062,45
791955.3071289062,45
792055.3071289062,45
792155.3071289062,43
792255.3071289062,43
792355.3071289062,43
792455.3071289062,43
792555.3071289062,43
792655.3071289062,36
792755.3071289062,36
792855.3071289062,36
792955.3071289062,36
793055.3071289062,36
793155.3071289062,36
793255.3071289062,55
793355.3071289062,55
793455.3071289062,55
793555.3071289062,55
793655.3071289062,55
793755.3071289062,55
793855.3071289062,55
793955.3071289062,55
794055.3071289062,55
794155.3071289062,55
794255.3071289062,55
794355.3071289062,55
794455.3071289062,55
794555.3071289062,55
794655.3071289062,55
794755.3071289062,55
794855.3071289062,55
794955.3071289062,55
795055.3071289062,55
795155.3071289062,55
795255.3071289062,55
795355.3071289062,55
795455.3071289062,55
795555.3071289062,55
795655.3071289062,55
795755.3071289062,55
795855.3071289062,55
795955.3071289062,55
796055.3071289062,55
796155.3071289062,55
796255.3071289062,55
796355.3071289062,55
796455.3071289062,55
796555.3071289062,55
796655.3071289062,55
796755.3071289062,55
796855.3071289062,55
796955.3071289062,55
797055.3071289062,55
797155.3071289062,55
797255.3071289062,55
797355.3071289062,55
797455.3071289062,55
797555.3071289062,55
797655.3071289062,55
797755.3071289062,55
797855.3071289062,55
797955.3071289062,55
798055.3071289062,55
798155.3071289062,55
798255.3071289062,55
798355.3071289062,55
798455.3071289062,55
798555.3071289062,55
798655.3071289062,55
798755.3071289062,55
798855.3071289062,55
798955.3071289062,55
799055.3071289062,55
799155.3071289062,55
799255.3071289062,55
799355.3071289062,55
799455.3071289062,55
799555.3071289062,55
799655.3071289062,55
799755.3071289062,55
799855.3071289062,55
799955.3071289062,55
800055.3071289062,55
800155.3071289062,55
800255.3071289062,55
800355.3071289062,55
800455.3071289062,55
800555.3071289062,55
800655.3071289062,55
800755.3071289062,55
800855.3071289062,55
800955.3071289062,55
801055.3071289062,55
801155.3071289062,55
801255.3071289062,55
801355.3071289062,55
801455.3071289062,55
801555.3071289062,55
801655.3071289062,55
801755.3071289062,55
801855.3071289062,55
801955.3071289062,55
802055.3071289062,55
802155.3071289062,55
802255.3071289062,55
802355.3071289062,55
802455.3071289062,55
802555.3071289062,55
802655.3071289062,55
802755.3071289062,55
802855.3071289062,55
802955.3071289062,55
803055.3071289062,55
803155.3071289062,55
803255.3071289062,55
803355.3071289062,55
803455.3071289062,55
803555.3071289062,55
803655.3071289062,55
803755.3071289062,55
803855.3071289062,55
803955.3071289062,55
804055.3071289062,55
804155.3071289062,55
804255.3071289062,55
804355.3071289062,55
804455.3071289062,55
804555.3071289062,55
804655.3071289062,55
804755.3071289062,55
804855.3071289062,55
804955.3071289062,55
805055.3071289062,55
805155.3071289062,55
805255.3071289062,55
805355.3071289062,55
805455.3071289062,55
805555.3071289062,55
805655.3071289062,55
805755.3071289062,55
805855.3071289062,55
805955.3071289062,55
806055.3071289062,55
806155.3071289062,55
806255.3071289062,55
806355.3071289062,55
806455.3071289062,55
806555.3071289062,55
806655.3071289062,55
806755.3071289062,55
806855.3071289062,55
806955.3071289062,55
807055.3071289062,55
807155.3071289062,55
807255.3071289062,55
807355.3071289062,55
807455.3071289062,55
807555.3071289062,55
807655.3071289062,55
807755.3071289062,55
807855.3071289062,55
807955.3071289062,55
808055.3071289062,55
808155.3071289062,55
808255.3071289062,55
808355.3071289062,55
808455.3071289062,55
808555.3071289062,55
808655.3071289062,55
808755.3071289062,55
808855.3071289062,55
808955.3071289062,55
809055.3071289062,55
809155.3071289062,55
809255.3071289062,55
809355.3071289062,55
809455.3071289062,55
809555.3071289062,55
809655.3071289062,55
809755.3071289062,55
809855.3071289062,55
809955.3071289062,55
810055.3071289062,55
810155.3071289062,55
810255.3071289062,55
810355.3071289062,55
810455.3071289062,55
810555.3071289062,55
810655.3071289062,55
810755.3071289062,55
810855.3071289062,55
810955.3071289062,55
811055.3071289062,55
811155.3071289062,55
811255.3071289062,55
811355.3071289062,55
811455.3071289062,55
811555.3071289062,55
811655.3071289062,55
811755.3071289062,55
811855.3071289062,55
811955.3071289062,55
812055.3071289062,55
812155.3071289062,55
812255.3071289062,55
812355.3071289062,55
812455.3071289062,55
812555.3071289062,55
812655.3071289062,55
812755.3071289062,55
812855.3071289062,55
812955.3071289062,55
813055.3071289062,55
813155.3071289062,55
813255.3071289062,55
813355.3071289062,55
813455.3071289062,55
813555.3071289062,55
813655.3071289062,55
813755.3071289062,55
813855.3071289062,55
813955.3071289062,55
814055.3071289062,55
814155.3071289062,55
814255.3071289062,55
814355.3071289062,55
814455.3071289062,55
814555.3071289062,55
814655.3071289062,55
814755.3071289062,55
814855.3071289062,55
814955.3071289062,55
815055.3071289062,55
815155.3071289062,55
815255.3071289062,55
815355.3071289062,55
815455.3071289062,55
815555.3071289062,55
815655.3071289062,55
815755.3071289062,55
815855.3071289062,55
815955.3071289062,55
816055.3071289062,55
816155.3071289062,55
816255.3071289062,55
816355.3071289062,55
816455.3071289062,55
816555.3071289062,55
816655.3071289062,55
816755.3071289062,55
816855.3071289062,55
816955.3071289062,55
817055.3071289062,55
817155.3071289062,55
817255.3071289062,55
817355.3071289062,55
817455.3071289062,55
817555.3071289062,55
817655.3071289062,55
817755.3071289062,55
817855.3071289062,55
817955.3071289062,55
818055.3071289062,55
818155.3071289062,55
818255.3071289062,55
818355.3071289062,55
818455.3071289062,55
818555.3071289062,55
818655.3071289062,55
818755.3071289062,55
818855.3071289062,55
818955.3071289062,55
819055.3071289062,55
819155.3071289062,55
819255.3071289062,55
819355.3071289062,55
819455.3071289062,55
819555.3071289062,55
819655.3071289062,55
819755.3071289062,55
819855.3071289062,55
819955.3071289062,55
820055.3071289062,55
820155.3071289062,55
820255.3071289062,55
820355.3071289062,55
820455.3071289062,55
820555.3071289062,55
820655.3071289062,55
820755.3071289062,55
820855.3071289062,55
820955.3071289062,55
821055.3071289062,55
821155.3071289062,55
821255.3071289062,55
821355.3071289062,55
821455.3071289062,55
821555.3071289062,55
821655.3071289062,55
821755.3071289062,55
821855.3071289062,55
821955.3071289062,55
822055.3071289062,55
822155.3071289062,55
822255.3071289062,55
822355.3071289062,55
822455.3071289062,55
822555.3071289062,55
822655.3071289062,55
822755.3071289062,55
822855.3071289062,55
822955.3071289062,55
823055.3071289062,55
823155.3071289062,55
823255.3071289062,55
823355.3071289062,55
823455.3071289062,55
823555.3071289062,55
823655.3071289062,55
823755.3071289062,55
823855.3071289062,55
823955.3071289062,55
824055.3071289062,55
824155.3071289062,55
824255.3071289062,55
824355.3071289062,55
824455.3071289062,55
824555.3071289062,55
824655.3071289062,55
824755.3071289062,55
824855.3071289062,55
824955.3071289062,55
825055.3071289062,55
825155.3071289062,55
825255.3071289062,55
825355.3071289062,55
825455.3071289062,55
825555.3071289062,55
825655.3071289062,55
825755.3071289062,55
825855.3071289062,55
825955.3071289062,55
826055.3071289062,55
826155.3071289062,55
826255.3071289062,55
826355.3071289062,55
826455.3071289062,55
826555.3071289062,55
826655.3071289062,55
826755.3071289062,55
826855.3071289062,55
826955.3071289062,55
827055.3071289062,55
827155.3071289062,55
827255.3071289062,55
827355.3071289062,55
827455.3071289062,55
827555.3071289062,55
827655.3071289062,55
827755.3071289062,55
827855.3071289062,55
827955.3071289062,55
828055.3071289062,55
828155.3071289062,55
828255.3071289062,55
828355.3071289062,55
828455.3071289062,55
828555.3071289062,55
828655.3071289062,55
828755.3071289062,55
828855.3071289062,55
828955.3071289062,55
829055.3071289062,55
829155.3071289062,55
829255.3071289062,55
829355.3071289062,55
829455.3071289062,55
829555.3071289062,55
829655.3071289062,55
829755.3071289062,55
829855.3071289062,55
829955.3071289062,55
830055.3071289062,55
830155.3071289062,55
830255.3071289062,55
830355.3071289062,55
830455.3071289062,55
830555.3071289062,55
830655.3071289062,55
830755.3071289062,55
830855.3071289062,55
830955.3071289062,55
831055.3071289062,55
831155.3071289062,55
831255.3071289062,55
831355.3071289062,55
831455.3071289062,55
831555.3071289062,55
831655.3071289062,55
831755.3071289062,55
831855.3071289062,55
831955.3071289062,55
832055.3071289062,55
832155.3071289062,55
832255.3071289062,55
832355.3071289062,55
832455.3071289062,55
832555.3071289062,55
832655.3071289062,55
832755.3071289062,55
832855.3071289062,55
832955.3071289062,55
833055.3071289062,55
833155.3071289062,55
833255.3071289062,55
833355.3071289062,55
833455.3071289062,55
833555.3071289062,55
833655.3071289062,55
833755.3071289062,55
833855.3071289062,55
833955.3071289062,55
834055.3071289062,55
834155.3071289062,55
834255.3071289062,55
834355.3071289062,55
834455.3071289062,55
834555.3071289062,55
834655.3071289062,55
834755.3071289062,55
834855.3071289062,55
834955.3071289062,55
835055.3071289062,55
835155.3071289062,55
835255.3071289062,55
835355.3071289062,55
835455.3071289062,55
835555.3071289062,55
835655.3071289062,55
835755.3071289062,55
835855.3071289062,55
835955.3071289062,55
836055.3071289062,55
836155.3071289062,55
836255.3071289062,55
836355.3071289062,55
836455.3071289062,55
836555.3071289062,55
836655.3071289062,55
836755.3071289062,55
836855.3071289062,55
836955.3071289062,55
837055.3071289062,55
837155.3071289062,55
837255.3071289062,55
837355.3071289062,55
837455.3071289062,55
837555.3071289062,55
837655.3071289062,55
837755.3071289062,55
837855.3071289062,55
837955.3071289062,55
838055.3071289062,55
838155.3071289062,55
838255.3071289062,55
838355.3071289062,55
838455.3071289062,55
838555.3071289062,55
838655.3071289062,55
838755.3071289062,55
838855.3071289062,55
838955.3071289062,55
839055.3071289062,55
839155.3071289062,55
839255.3071289062,55
839355.3071289062,55
839455.3071289062,55
839555.3071289062,55
839655.3071289062,55
839755.3071289062,55
839855.3071289062,55
839955.3071289062,55
840055.3071289062,55
840155.3071289062,55
840255.3071289062,55
840355.3071289062,55
840455.3071289062,55
840555.3071289062,55
840655.3071289062,55
840755.3071289062,55
840855.3071289062,55
840955.3071289062,55
841055.3071289062,55
841155.3071289062,55
841255.3071289062,55
841355.3071289062,55
841455.3071289062,55
841555.3071289062,55
841655.3071289062,55
841755.3071289062,55
841855.3071289062,55
841955.3071289062,55
842055.3071289062,55
842155.3071289062,55
842255.3071289062,55
842355.3071289062,55
842455.3071289062,55
842555.3071289062,55
842655.3071289062,55
842755.3071289062,55
842855.3071289062,55
842955.3071289062,55
843055.3071289062,55
843155.3071289062,55
843255.3071289062,55
843355.3071289062,55
843455.3071289062,55
843555.3071289062,55
843655.3071289062,55
843755.3071289062,55
843855.3071289062,55
843955.3071289062,55
844055.3071289062,55
844155.3071289062,55
844255.3071289062,55
844355.3071289062,55
844455.3071289062,55
844555.3071289062,55
844655.3071289062,55
844755.3071289062,55
844855.3071289062,55
844955.3071289062,55
845055.3071289062,55
845155.3071289062,55
845255.3071289062,55
845355.3071289062,55
845455.3071289062,55
845555.3071289062,55
845655.3071289062,55
845755.3071289062,55
845855.3071289062,55
845955.3071289062,55
846055.3071289062,55
846155.3071289062,55
846255.3071289062,55
846355.3071289062,55
846455.3071289062,55
846555.3071289062,55
846655.3071289062,55
846755.3071289062,55
846855.3071289062,55
846955.3071289062,55
847055.3071289062,55
847155.3071289062,55
847255.3071289062,55
847355.3071289062,55
847455.3071289062,55
847555.3071289062,55
847655.3071289062,55
847755.3071289062,55
847855.3071289062,55
847955.3071289062,55
848055.3071289062,55
848155.3071289062,55
848255.3071289062,55
848355.3071289062,55
848455.3071289062,55
848555.3071289062,55
848655.3071289062,55
848755.3071289062,55
848855.3071289062,55
848955.3071289062,55
849055.3071289062,55
849155.3071289062,55
849255.3071289062,55
849355.3071289062,55
849455.3071289062,55
849555.3071289062,55
849655.3071289062,55
849755.3071289062,55
849855.3071289062,55
849955.3071289062,55
850055.3071289062,55
850155.3071289062,55
850255.3071289062,55
850355.3071289062,55
850455.3071289062,55
850555.3071289062,55
850655.3071289062,55
850755.3071289062,55
850855.3071289062,55
850955.3071289062,55
851055.3071289062,55
851155.3071289062,55
851255.3071289062,55
851355.3071289062,55
851455.3071289062,55
851555.3071289062,55
851655.3071289062,55
851755.3071289062,55
851855.3071289062,55
851955.3071289062,55
852055.3071289062,55
852155.3071289062,55
852255.3071289062,55
852355.3071289062,55
852455.3071289062,55
852555.3071289062,55
852655.3071289062,55
852755.3071289062,55
852855.3071289062,55
852955.3071289062,55
853055.3071289062,55
853155.3071289062,55
853255.3071289062,55
853355.3071289062,55
853455.3071289062,55
853555.3071289062,55
853655.3071289062,55
853755.3071289062,55
853855.3071289062,55
853955.3071289062,55
854055.3071289062,55
854155.3071289062,55
854255.3071289062,55
854355.3071289062,55
854455.3071289062,55
854555.3071289062,55
854655.3071289062,55
854755.3071289062,55
854855.3071289062,55
854955.3071289062,55
855055.3071289062,55
855155.3071289062,55
855255.3071289062,55
855355.3071289062,55
855455.3071289062,55
855555.3071289062,55
855655.3071289062,55
855755.3071289062,55
855855.3071289062,55
855955.3071289062,55
856055.3071289062,55
856155.3071289062,55
856255.3071289062,55
856355.3071289062,55
856455.3071289062,55
856555.3071289062,55
856655.3071289062,55
856755.3071289062,55
856855.3071289062,55
856955.3071289062,55
857055.3071289062,55
857155.3071289062,55
857255.3071289062,55
857355.3071289062,55
857455.3071289062,55
857555.3071289062,55
857655.3071289062,55
857755.3071289062,55
857855.3071289062,55
857955.3071289062,55
858055.3071289062,55
858155.3071289062,55
858255.3071289062,55
858355.3071289062,55
858455.3071289062,55
858555.3071289062,55
858655.3071289062,55
858755.3071289062,55
858855.3071289062,55
858955.3071289062,55
859055.3071289062,55
859155.3071289062,55
859255.3071289062,55
859355.3071289062,55
859455.3071289062,55
859555.3071289062,55
859655.3071289062,55
859755.3071289062,55
859855.3071289062,55
859955.3071289062,55
860055.3071289062,55
860155.3071289062,55
860255.3071289062,55
860355.3071289062,55
860455.3071289062,55
860555.3071289062,55
860655.3071289062,55
860755.3071289062,55
860855.3071289062,55
860955.3071289062,55
861055.3071289062,55
861155.3071289062,55
861255.3071289062,55
861355.3071289062,55
861455.3071289062,55
861555.3071289062,55
861655.3071289062,55
861755.3071289062,55
861855.3071289062,55
861955.3071289062,55
862055.3071289062,55
862155.3071289062,55
862255.3071289062,55
862355.3071289062,55
862455.3071289062,55
862555.3071289062,55
862655.3071289062,55
862755.3071289062,55
862855.3071289062,55
862955.3071289062,55
863055.3071289062,55
863155.3071289062,55
863255.3071289062,55
863355.3071289062,55
863455.3071289062,55
863555.3071289062,55
863655.3071289062,55
863755.3071289062,55
863855.3071289062,55
863955.3071289062,55
864055.3071289062,55
864155.3071289062,55
864255.3071289062,55
864355.3071289062,55
864455.3071289062,55
864555.3071289062,55
864655.3071289062,55
864755.3071289062,55
864855.3071289062,55
864955.3071289062,55
865055.3071289062,55
865155.3071289062,55
865255.3071289062,55
865355.3071289062,55
865455.3071289062,55
865555.3071289062,55
865655.3071289062,55
865755.3071289062,55
865855.3071289062,55
865955.3071289062,55
866055.3071289062,55
866155.3071289062,55
866255.3071289062,55
866355.3071289062,55
866455.3071289062,55
866555.3071289062,55
866655.3071289062,55
866755.3071289062,55
866855.3071289062,55
866955.3071289062,55
867055.3071289062,55
867155.3071289062,55
867255.3071289062,55
867355.3071289062,55
867455.3071289062,55
867555.3071289062,55
867655.3071289062,55
867755.3071289062,55
867855.3071289062,55
867955.3071289062,55
868055.3071289062,55
868155.3071289062,55
868255.3071289062,55
868355.3071289062,55
868455.3071289062,55
868555.3071289062,55
868655.3071289062,55
868755.3071289062,55
868855.3071289062,55
868955.3071289062,55
869055.3071289062,55
869155.3071289062,55
869255.3071289062,55
869355.3071289062,55
869455.3071289062,55
869555.3071289062,55
869655.3071289062,55
869755.3071289062,55
869855.3071289062,55
869955.3071289062,55
870055.3071289062,55
870155.3071289062,55
870255.3071289062,55
870355.3071289062,55
870455.3071289062,55
870555.3071289062,55
870655.3071289062,55
870755.3071289062,55
870855.3071289062,55
870955.3071289062,55
871055.3071289062,55
871155.3071289062,55
871255.3071289062,55
871355.3071289062,55
871455.3071289062,55
871555.3071289062,55
871655.3071289062,55
871755.3071289062,55
871855.3071289062,55
871955.3071289062,55
872055.3071289062,55
872155.3071289062,55
872255.3071289062,55
872355.3071289062,55
872455.3071289062,55
872555.3071289062,55
872655.3071289062,55
872755.3071289062,55
872855.3071289062,55
872955.3071289062,55
873055.3071289062,55
873155.3071289062,55
873255.3071289062,55
873355.3071289062,55
873455.3071289062,55
873555.3071289062,55
873655.3071289062,55
873755.3071289062,55
873855.3071289062,55
873955.3071289062,55
874055.3071289062,55
874155.3071289062,55
874255.3071289062,55
874355.3071289062,55
874455.3071289062,55
874555.3071289062,55
874655.3071289062,55
874755.3071289062,55
874855.3071289062,55
874955.3071289062,55
875055.3071289062,55
875155.3071289062,55
875255.3071289062,55
875355.3071289062,55
875455.3071289062,55
875555.3071289062,55
875655.3071289062,55
875755.3071289062,55
875855.3071289062,55
875955.3071289062,55
876055.3071289062,55
876155.3071289062,55
876255.3071289062,55
876355.3071289062,55
876455.3071289062,55
876555.3071289062,55
876655.3071289062,55
876755.3071289062,55
876855.3071289062,55
876955.3071289062,55
877055.3071289062,55
877155.3071289062,55
877255.3071289062,55
877355.3071289062,55
877455.3071289062,55
877555.3071289062,55
877655.3071289062,55
877755.3071289062,55
877855.3071289062,55
877955.3071289062,55
878055.3071289062,55
878155.3071289062,55
878255.3071289062,55
878355.3071289062,55
878455.3071289062,55
878555.3071289062,55
878655.3071289062,55
878755.3071289062,55
878855.3071289062,55
878955.3071289062,55
879055.3071289062,55
879155.3071289062,55
879255.3071289062,55
879355.3071289062,55
879455.3071289062,55
879555.3071289062,55
879655.3071289062,55
879755.3071289062,55
879855.3071289062,55
879955.3071289062,55
880055.3071289062,55
880155.3071289062,55
880255.3071289062,55
880355.3071289062,55
880455.3071289062,55
880555.3071289062,55
880655.3071289062,55
880755.3071289062,55
880855.3071289062,55
880955.3071289062,55
881055.3071289062,55
881155.3071289062,55
881255.3071289062,55
881355.3071289062,55
881455.3071289062,55
881555.3071289062,55
881655.3071289062,55
881755.3071289062,55
881855.3071289062,55
881955.3071289062,55
882055.3071289062,55
882155.3071289062,55
882255.3071289062,55
882355.3071289062,55
882455.3071289062,55
882555.3071289062,55
882655.3071289062,55
882755.3071289062,55
882855.3071289062,55
882955.3071289062,55
883055.3071289062,55
883155.3071289062,55
883255.3071289062,55
883355.3071289062,55
883455.3071289062,55
883555.3071289062,55
883655.3071289062,55
883755.3071289062,55
883855.3071289062,55
883955.3071289062,55
884055.3071289062,55
884155.3071289062,55
884255.3071289062,55
884355.3071289062,55
884455.3071289062,55
884555.3071289062,55
884655.3071289062,55
884755.3071289062,55
884855.3071289062,55
884955.3071289062,55
885055.3071289062,55
885155.3071289062,55
885255.3071289062,55
885355.3071289062,55
885455.3071289062,55
885555.3071289062,55
885655.3071289062,55
885755.3071289062,55
885855.3071289062,55
885955.3071289062,55
886055.3071289062,55
886155.3071289062,55
886255.3071289062,55
886355.3071289062,55
886455.3071289062,55
886555.3071289062,55
886655.3071289062,55
886755.3071289062,55
886855.3071289062,55
886955.3071289062,55
887055.3071289062,55
887155.3071289062,55
887255.3071289062,55
887355.3071289062,55
887455.3071289062,55
887555.3071289062,55
887655.3071289062,55
887755.3071289062,55
887855.3071289062,55
887955.3071289062,55
888055.3071289062,55
888155.3071289062,55
888255.3071289062,55
888355.3071289062,55
888455.3071289062,55
888555.3071289062,55
888655.3071289062,55
888755.3071289062,55
888855.3071289062,55
888955.3071289062,55
889055.3071289062,55
889155.3071289062,55
889255.3071289062,55
889355.3071289062,55
889455.3071289062,55
889555.3071289062,55
889655.3071289062,55
889755.3071289062,55
889855.3071289062,55
889955.3071289062,55
890055.3071289062,55
890155.3071289062,55
890255.3071289062,55
890355.3071289062,55
890455.3071289062,55
890555.3071289062,55
890655.3071289062,55
890755.3071289062,55
890855.3071289062,55
890955.3071289062,55
891055.3071289062,55
891155.3071289062,55
891255.3071289062,55
891355.3071289062,55
891455.3071289062,55
891555.3071289062,55
891655.3071289062,55
891755.3071289062,55
891855.3071289062,55
891955.3071289062,55
892055.3071289062,55
892155.3071289062,55
892255.3071289062,55
892355.3071289062,55
892455.3071289062,55
892555.3071289062,55
892655.3071289062,55
892755.3071289062,55
892855.3071289062,55
892955.3071289062,55
893055.3071289062,55
893155.3071289062,55
893255.3071289062,55
893355.3071289062,55
893455.3071289062,55
893555.3071289062,55
893655.3071289062,55
893755.3071289062,55
893855.3071289062,55
893955.3071289062,55
894055.3071289062,55
894155.3071289062,55
894255.3071289062,55
894355.3071289062,55
894455.3071289062,55
894555.3071289062,55
894655.3071289062,55
894755.3071289062,55
894855.3071289062,55
894955.3071289062,55
895055.3071289062,55
895155.3071289062,55
895255.3071289062,55
895355.3071289062,55
895455.3071289062,55
895555.3071289062,55
895655.3071289062,55
895755.3071289062,55
895855.3071289062,55
895955.3071289062,55
896055.3071289062,55
896155.3071289062,55
896255.3071289062,55
896355.3071289062,55
896455.3071289062,55
896555.3071289062,55
896655.3071289062,55
896755.3071289062,55
896855.3071289062,55
896955.3071289062,55
897055.3071289062,55
897155.3071289062,55
897255.3071289062,55
897355.3071289062,55
897455.3071289062,55
897555.3071289062,55
897655.3071289062,55
897755.3071289062,55
897855.3071289062,55
897955.3071289062,55
898055.3071289062,55
898155.3071289062,55
898255.3071289062,55
898355.3071289062,55
898455.3071289062,55
898555.3071289062,55
898655.3071289062,55
898755.3071289062,55
898855.3071289062,55
898955.3071289062,55
899055.3071289062,55
899155.3071289062,55
899255.3071289062,55
899355.3071289062,55
899455.3071289062,55
899555.3071289062,55
899655.3071289062,55
899755.3071289062,55
899855.3071289062,55
899955.3071289062,55
900055.3071289062,55
900155.3071289062,55
900255.3071289062,55
900355.3071289062,55
900455.3071289062,55
900555.3071289062,55
900655.3071289062,55
900755.3071289062,55
900855.3071289062,55
900955.3071289062,55
901055.3071289062,55
901155.3071289062,55
901255.3071289062,55
901355.3071289062,55
901455.3071289062,55
901555.3071289062,55
901655.3071289062,55
901755.3071289062,55
901855.3071289062,55
901955.3071289062,55
902055.3071289062,55
902155.3071289062,55
902255.3071289062,55
902355.3071289062,55
902455.3071289062,55
902555.3071289062,55
902655.3071289062,55
902755.3071289062,55
902855.3071289062,55
902955.3071289062,55
903055.3071289062,55
903155.3071289062,55
903255.3071289062,55
903355.3071289062,55
903455.3071289062,55
903555.3071289062,55
903655.3071289062,55
903755.3071289062,55
903855.3071289062,55
903955.3071289062,55
904055.3071289062,55
904155.3071289062,55
904255.3071289062,55
904355.3071289062,55
904455.3071289062,55
904555.3071289062,55
904655.3071289062,55
904755.3071289062,55
904855.3071289062,55
904955.3071289062,55
905055.3071289062,55
905155.3071289062,55
905255.3071289062,55
905355.3071289062,55
905455.3071289062,55
905555.3071289062,55
905655.3071289062,55
905755.3071289062,55
905855.3071289062,55
905955.3071289062,55
906055.3071289062,55
906155.3071289062,55
906255.3071289062,55
906355.3071289062,55
906455.3071289062,55
906555.3071289062,55
906655.3071289062,55
906755.3071289062,55
906855.3071289062,55
906955.3071289062,55
907055.3071289062,55
907155.3071289062,55
907255.3071289062,55
907355.3071289062,55
907455.3071289062,55
907555.3071289062,55
907655.3071289062,55
907755.3071289062,55
907855.3071289062,55
907955.3071289062,55
908055.3071289062,55
908155.3071289062,55
908255.3071289062,55
908355.3071289062,55
908455.3071289062,55
908555.3071289062,55
908655.3071289062,55
908755.3071289062,55
908855.3071289062,55
908955.3071289062,55
909055.3071289062,55
909155.3071289062,55
909255.3071289062,55
909355.3071289062,55
909455.3071289062,55
909555.3071289062,55
909655.3071289062,55
909755.3071289062,55
909855.3071289062,55
909955.3071289062,55
910055.3071289062,55
910155.3071289062,55
910255.3071289062,55
910355.3071289062,55
910455.3071289062,55
910555.3071289062,55
910655.3071289062,55
910755.3071289062,55
910855.3071289062,55
910955.3071289062,55
911055.3071289062,55
911155.3071289062,55
911255.3071289062,55
911355.3071289062,55
911455.3071289062,55
911555.3071289062,55
911655.3071289062,55
911755.3071289062,55
911855.3071289062,55
911955.3071289062,55
912055.3071289062,55
912155.3071289062,55
912255.3071289062,55
912355.3071289062,55
912455.3071289062,55
912555.3071289062,55
912655.3071289062,55
912755.3071289062,55
912855.3071289062,55
912955.3071289062,55
913055.3071289062,55
913155.3071289062,55
913255.3071289062,55
913355.3071289062,55
913455.3071289062,55
913555.3071289062,55
913655.3071289062,55
913755.3071289062,55
913855.3071289062,55
913955.3071289062,55
914055.3071289062,55
914155.3071289062,55
914255.3071289062,55
914355.3071289062,55
914455.3071289062,55
914555.3071289062,55
914655.3071289062,55
914755.3071289062,55
914855.3071289062,55
914955.3071289062,55
915055.3071289062,55
915155.3071289062,55
915255.3071289062,55
915355.3071289062,55
915455.3071289062,55
915555.3071289062,55
915655.3071289062,55
915755.3071289062,55
915855.3071289062,55
915955.3071289062,55
916055.3071289062,55
916155.3071289062,55
916255.3071289062,55
916355.3071289062,55
916455.3071289062,55
916555.3071289062,55
916655.3071289062,55
916755.3071289062,55
916855.3071289062,55
916955.3071289062,55
917055.3071289062,55
917155.3071289062,55
917255.3071289062,55
917355.3071289062,55
917455.3071289062,55
917555.3071289062,55
917655.3071289062,55
917755.3071289062,55
917855.3071289062,55
917955.3071289062,55
918055.3071289062,55
918155.3071289062,55
918255.3071289062,55
918355.3071289062,55
918455.3071289062,55
918555.3071289062,55
918655.3071289062,55
918755.3071289062,55
918855.3071289062,55
918955.3071289062,55
919055.3071289062,55
919155.3071289062,55
919255.3071289062,55
919355.3071289062,55
919455.3071289062,55
919555.3071289062,55
919655.3071289062,55
919755.3071289062,55
919855.3071289062,55
919955.3071289062,55
920055.3071289062,55
920155.3071289062,55
920255.3071289062,55
920355.3071289062,55
920455.3071289062,55
920555.3071289062,55
920655.3071289062,55
920755.3071289062,55
920855.3071289062,54
920955.3071289062,54
921055.3071289062,54
921155.3071289062,54
921255.3071289062,54
921355.3071289062,54
921455.3071289062,54
921555.3071289062,54
921655.3071289062,54
921755.3071289062,54
921855.3071289062,54
921955.3071289062,54
922055.3071289062,54
922155.3071289062,54
922255.3071289062,54
922355.3071289062,54
922455.3071289062,54
922555.3071289062,54
922655.3071289062,54
922755.3071289062,54
922855.3071289062,54
922955.3071289062,54
923055.3071289062,54
923155.3071289062,54
923255.3071289062,54
923355.3071289062,54
923455.3071289062,54
923555.3071289062,54
923655.3071289062,54
923755.3071289062,54
923855.3071289062,54
923955.3071289062,54
924055.3071289062,54
924155.3071289062,54
924255.3071289062,54
924355.3071289062,54
924455.3071289062,54
924555.3071289062,54
924655.3071289062,54
924755.3071289062,54
924855.3071289062,54
924955.3071289062,54
925055.3071289062,54
925155.3071289062,54
925255.3071289062,54
925355.3071289062,54
925455.3071289062,54
925555.3071289062,54
925655.3071289062,54
925755.3071289062,54
925855.3071289062,55
925955.3071289062,55
926055.3071289062,55
926155.3071289062,55
926255.3071289062,55
926355.3071289062,55
926455.3071289062,55
926555.3071289062,55
926655.3071289062,55
926755.3071289062,55
926855.3071289062,55
926955.3071289062,55
927055.3071289062,55
927155.3071289062,55
927255.3071289062,55
927355.3071289062,55
927455.3071289062,55
927555.3071289062,55
927655.3071289062,55
927755.3071289062,55
927855.3071289062,55
927955.3071289062,55
928055.3071289062,55
