timestamp(ms),altitude(SCALED_PRESSURE2)
1233953.1169433594,715.405354275495
1234053.1169433594,715.405354275495
1234153.1169433594,715.4027307334751
1234253.1169433594,715.4027307334751
1234353.1169433594,715.6488227217734
1234453.1169433594,715.6488227217734
1234553.1169433594,715.6498721707794
1234653.1169433594,715.6498721707794
1234753.1169433594,715.6498721707794
1234853.1169433594,715.713888820576
1234953.1169433594,715.713888820576
1235053.1169433594,715.713888820576
1235153.1169433594,715.590053797324
1235253.1169433594,715.590053797324
1235353.1169433594,715.6425260306343
1235453.1169433594,715.6425260306343
1235553.1169433594,715.713888820576
1235653.1169433594,715.713888820576
1235753.1169433594,715.713888820576
1235853.1169433594,715.5486009764891
1235953.1169433594,715.5486009764891
1236053.1169433594,715.7207102970851
1236153.1169433594,715.7207102970851
1236253.1169433594,715.7207102970851
1236353.1169433594,715.4851103637794
1236453.1169433594,715.4851103637794
1236553.1169433594,715.7915490510092
1236653.1169433594,715.7915490510092
1236753.1169433594,715.3681000594919
1236853.1169433594,715.3681000594919
1236953.1169433594,715.3103826028395
1237053.1169433594,715.3103826028395
1237153.1169433594,715.350784778748
1237253.1169433594,715.350784778748
1237353.1169433594,715.350784778748
1237453.1169433594,715.3376671667847
1237553.1169433594,715.3376671667847
1237653.1169433594,715.3376671667847
1237753.1169433594,715.214362666283
1237853.1169433594,715.3177284378186
1237953.1169433594,715.3177284378186
1238053.1169433594,715.3177284378186
1238153.1169433594,715.5580459041031
1238253.1169433594,715.5580459041031
1238353.1169433594,715.5596200597902
1238453.1169433594,715.5596200597902
1238553.1169433594,715.5596200597902
1238653.1169433594,715.873932687549
1238753.1169433594,715.873932687549
1238853.1169433594,715.9799307170271
1238953.1169433594,715.9799307170271
1239053.1169433594,715.9799307170271
1239153.1169433594,715.9374263879234
1239253.1169433594,715.9374263879234
1239353.1169433594,715.9374263879234
1239453.1169433594,716.0287322624267
1239553.1169433594,716.0287322624267
1239653.1169433594,716.3163001057457
1239753.1169433594,716.3163001057457
1239853.1169433594,716.3163001057457
1239953.1169433594,716.3163001057457
1240053.1169433594,716.3163001057457
1240153.1169433594,716.6248698057985
1240253.1169433594,716.6248698057985
1240353.1169433594,716.6248698057985
1240453.1169433594,716.6248698057985
1240553.1169433594,716.6248698057985
1240653.1169433594,716.6038782922342
1240753.1169433594,716.6038782922342
1240853.1169433594,716.6038782922342
1240953.1169433594,716.6038782922342
1241053.1169433594,716.6038782922342
1241153.1169433594,716.674200079609
1241253.1169433594,716.674200079609
1241353.1169433594,716.674200079609
1241453.1169433594,716.674200079609
1241553.1169433594,716.674200079609
1241653.1169433594,716.2517538684416
1241753.1169433594,716.2517538684416
1241853.1169433594,716.2517538684416
1241953.1169433594,716.2517538684416
1242053.1169433594,716.2517538684416
1242153.1169433594,715.9710100366289
1242253.1169433594,715.9710100366289
1242353.1169433594,715.9710100366289
1242453.1169433594,715.9710100366289
1242553.1169433594,715.9710100366289
1242653.1169433594,716.1557226260506
1242753.1169433594,716.1557226260506
1242853.1169433594,716.1557226260506
1242953.1169433594,716.1557226260506
1243053.1169433594,716.1557226260506
1243153.1169433594,715.8130631671912
1243253.1169433594,715.8130631671912
1243353.1169433594,715.8130631671912
1243453.1169433594,715.8130631671912
1243553.1169433594,715.8130631671912
1243653.1169433594,715.6923749712493
1243753.1169433594,715.6923749712493
1243853.1169433594,715.6923749712493
1243953.1169433594,715.6923749712493
1244053.1169433594,715.6923749712493
1244153.1169433594,715.4121754887772
1244253.1169433594,715.4121754887772
1244353.1169433594,715.4121754887772
1244453.1169433594,715.4121754887772
1244553.1169433594,715.4121754887772
1244653.1169433594,715.4761902354433
1244753.1169433594,715.4761902354433
1244853.1169433594,715.4761902354433
1244953.1169433594,715.4761902354433
1245053.1169433594,715.4761902354433
1245153.1169433594,715.3187778433676
1245253.1169433594,715.3187778433676
1245353.1169433594,715.3187778433676
1245453.1169433594,715.3187778433676
1245553.1169433594,714.9326059023464
1245653.1169433594,714.9326059023464
1245753.1169433594,714.9326059023464
1245853.1169433594,714.9326059023464
1245953.1169433594,714.9326059023464
1246053.1169433594,714.9326059023464
1246153.1169433594,715.0401655064464
1246253.1169433594,715.0401655064464
1246353.1169433594,715.0401655064464
1246453.1169433594,715.0401655064464
1246553.1169433594,715.0401655064464
1246653.1169433594,715.2175108426403
1246753.1169433594,715.2175108426403
1246853.1169433594,715.1624179353531
1246953.1169433594,715.1624179353531
1247053.1169433594,715.1624179353531
1247153.1169433594,715.1403808787312
1247253.1169433594,715.1403808787312
1247353.1169433594,715.5680155620214
1247453.1169433594,715.5680155620214
1247553.1169433594,715.6089437616449
1247653.1169433594,715.6089437616449
1247753.1169433594,715.6089437616449
1247853.1169433594,715.5821829920276
1247953.1169433594,715.5821829920276
1248053.1169433594,715.5821829920276
1248153.1169433594,715.8466462935312
1248253.1169433594,715.8466462935312
1248353.1169433594,715.7012953407738
1248453.1169433594,715.7012953407738
1248553.1169433594,715.9369016445318
1248653.1169433594,715.9369016445318
1248753.1169433594,716.0324055090805
1248853.1169433594,716.0324055090805
1248953.1169433594,716.0324055090805
1249053.1169433594,716.0108908026835
1249153.1169433594,716.0108908026835
1249253.1169433594,716.2144957084982
1249353.1169433594,716.2144957084982
1249453.1169433594,715.8272310314147
1249553.1169433594,715.8272310314147
1249653.1169433594,715.8272310314147
1249753.1169433594,716.1499502930379
1249853.1169433594,716.1499502930379
1249953.1169433594,716.052346020361
1250053.1169433594,716.052346020361
1250153.1169433594,716.052346020361
