timestamp(ms),GPS_RAW_INT.alt
392209.8220214844,56700
392309.8220214844,56700
392409.8220214844,56760
392509.8220214844,56760
392609.8220214844,56760
392709.8220214844,56770
392809.8220214844,56770
392909.8220214844,56770
393009.8220214844,56770
393109.8220214844,56770
393209.8220214844,56800
393309.8220214844,56800
393409.8220214844,56800
393509.8220214844,56800
393609.8220214844,56820
393709.8220214844,56820
393809.8220214844,56820
393909.8220214844,56860
394009.8220214844,56860
394109.8220214844,56870
394209.8220214844,56870
394309.8220214844,56880
394409.8220214844,56880
394509.8220214844,56880
394609.8220214844,56910
394709.8220214844,56910
394809.8220214844,56910
394909.8220214844,56920
395009.8220214844,56920
395109.8220214844,56970
395209.8220214844,56970
395309.8220214844,57020
395409.8220214844,57020
395509.8220214844,57020
395609.8220214844,57030
395709.8220214844,57030
395809.8220214844,57030
395909.8220214844,57030
396009.8220214844,57030
396109.8220214844,57060
396209.8220214844,57060
396309.8220214844,57060
396409.8220214844,57100
396509.8220214844,57100
396609.8220214844,57120
396709.8220214844,57120
396809.8220214844,57140
396909.8220214844,57140
397009.8220214844,57190
397109.8220214844,57190
397209.8220214844,57190
397309.8220214844,57220
397409.8220214844,57220
397509.8220214844,57250
397609.8220214844,57250
397709.8220214844,57250
397809.8220214844,57270
397909.8220214844,57270
398009.8220214844,57280
398109.8220214844,57280
398209.8220214844,57280
398309.8220214844,57300
398409.8220214844,57300
398509.8220214844,57300
398609.8220214844,57300
398709.8220214844,57300
398809.8220214844,57300
398909.8220214844,57300
399009.8220214844,57290
399109.8220214844,57290
399209.8220214844,57290
399309.8220214844,57330
399409.8220214844,57330
399509.8220214844,57340
399609.8220214844,57340
399709.8220214844,57340
399809.8220214844,57340
399909.8220214844,57330
400009.8220214844,57310
400109.8220214844,57310
400209.8220214844,57360
400309.8220214844,57360
400409.8220214844,57360
400509.8220214844,57320
400609.8220214844,57320
400709.8220214844,57320
400809.8220214844,57320
400909.8220214844,57320
401009.8220214844,57320
401109.8220214844,57320
401209.8220214844,57320
401309.8220214844,57310
401409.8220214844,57310
401509.8220214844,57290
401609.8220214844,57290
401709.8220214844,57290
401809.8220214844,57290
401909.8220214844,57290
402009.8220214844,57250
402109.8220214844,57250
402209.8220214844,57250
402309.8220214844,57250
402409.8220214844,57250
402509.8220214844,57200
402609.8220214844,57200
402709.8220214844,57200
402809.8220214844,57200
402909.8220214844,57200
403009.8220214844,57260
403109.8220214844,57260
403209.8220214844,57260
403309.8220214844,57260
403409.8220214844,57260
403509.8220214844,57280
403609.8220214844,57280
403709.8220214844,57280
403809.8220214844,57280
403909.8220214844,57280
404009.8220214844,57320
404109.8220214844,57320
404209.8220214844,57320
404309.8220214844,57320
404409.8220214844,57320
404509.8220214844,57320
404609.8220214844,57320
404709.8220214844,57320
404809.8220214844,57320
404909.8220214844,57320
405009.8220214844,57320
405109.8220214844,57330
405209.8220214844,57330
405309.8220214844,57330
405409.8220214844,57330
405509.8220214844,57330
405609.8220214844,57370
405709.8220214844,57370
405809.8220214844,57370
405909.8220214844,57370
406009.8220214844,57370
406109.8220214844,57370
406209.8220214844,57370
406309.8220214844,57390
406409.8220214844,57390
406509.8220214844,57390
406609.8220214844,57370
406709.8220214844,57370
406809.8220214844,57370
406909.8220214844,57370
407009.8220214844,57400
407109.8220214844,57400
407209.8220214844,57400
407309.8220214844,57380
407409.8220214844,57380
407509.8220214844,57380
407609.8220214844,57380
407709.8220214844,57380
407809.8220214844,57380
407909.8220214844,57380
408009.8220214844,57410
408109.8220214844,57410
408209.8220214844,57410
408309.8220214844,57430
408409.8220214844,57430
408509.8220214844,57430
408609.8220214844,57430
408709.8220214844,57430
408809.8220214844,57430
408909.8220214844,57400
409009.8220214844,57400
409109.8220214844,57390
409209.8220214844,57390
409309.8220214844,57390
409409.8220214844,57390
409509.8220214844,57390
409609.8220214844,57430
409709.8220214844,57430
409809.8220214844,57390
409909.8220214844,57390
410009.8220214844,57400
410109.8220214844,57400
410209.8220214844,57400
410309.8220214844,57400
410409.8220214844,57400
410509.8220214844,57390
410609.8220214844,57390
410709.8220214844,57390
410809.8220214844,57390
410909.8220214844,57390
411009.8220214844,57390
411109.8220214844,57380
411209.8220214844,57380
411309.8220214844,57380
411409.8220214844,57390
411509.8220214844,57390
411609.8220214844,57400
411709.8220214844,57400
411809.8220214844,57380
411909.8220214844,57380
412009.8220214844,57380
412109.8220214844,57390
412209.8220214844,57390
412309.8220214844,57410
412409.8220214844,57410
412509.8220214844,57410
412609.8220214844,57410
412709.8220214844,57410
412809.8220214844,57410
412909.8220214844,57410
413009.8220214844,57410
413109.8220214844,57370
413209.8220214844,57370
413309.8220214844,57360
413409.8220214844,57360
413509.8220214844,57360
413609.8220214844,57370
413709.8220214844,57370
413809.8220214844,57370
413909.8220214844,57360
414009.8220214844,57360
414109.8220214844,57390
414209.8220214844,57390
414309.8220214844,57380
414409.8220214844,57380
414509.8220214844,57370
414609.8220214844,57370
414709.8220214844,57370
414809.8220214844,57350
414909.8220214844,57350
415009.8220214844,57350
415109.8220214844,57300
415209.8220214844,57300
415309.8220214844,57290
415409.8220214844,57290
415509.8220214844,57270
415609.8220214844,57270
415709.8220214844,57270
415809.8220214844,57260
415909.8220214844,57260
416009.8220214844,57230
416109.8220214844,57230
416209.8220214844,57230
416309.8220214844,57230
416409.8220214844,57220
416509.8220214844,57220
416609.8220214844,57210
416709.8220214844,57210
416809.8220214844,57210
416909.8220214844,57200
417009.8220214844,57200
417109.8220214844,57110
417209.8220214844,57110
417309.8220214844,57050
417409.8220214844,57050
417509.8220214844,57050
417609.8220214844,57070
417709.8220214844,57070
417809.8220214844,57070
417909.8220214844,57070
418009.8220214844,56970
418109.8220214844,56970
418209.8220214844,56970
418309.8220214844,57000
418409.8220214844,57000
418509.8220214844,57000
418609.8220214844,56990
418709.8220214844,56990
418809.8220214844,56980
418909.8220214844,56980
419009.8220214844,56980
419109.8220214844,57010
419209.8220214844,57010
419309.8220214844,57010
419409.8220214844,57010
419509.8220214844,57010
419609.8220214844,57010
419709.8220214844,57010
419809.8220214844,57010
419909.8220214844,57040
420009.8220214844,57090
420109.8220214844,57090
420209.8220214844,57090
420309.8220214844,57090
420409.8220214844,57090
420509.8220214844,57070
420609.8220214844,57070
420709.8220214844,57070
420809.8220214844,57080
420909.8220214844,57080
421009.8220214844,57080
421109.8220214844,57080
421209.8220214844,57080
421309.8220214844,57090
421409.8220214844,57090
421509.8220214844,57090
421609.8220214844,57070
421709.8220214844,57070
421809.8220214844,57040
421909.8220214844,57040
422009.8220214844,57040
422109.8220214844,57070
422209.8220214844,57070
422309.8220214844,57070
422409.8220214844,57100
422509.8220214844,57100
422609.8220214844,57110
422709.8220214844,57110
422809.8220214844,57180
422909.8220214844,57180
423009.8220214844,57180
423109.8220214844,57230
423209.8220214844,57230
423309.8220214844,57230
423409.8220214844,57230
423509.8220214844,57230
423609.8220214844,57240
423709.8220214844,57240
423809.8220214844,57240
423909.8220214844,57240
424009.8220214844,57240
424109.8220214844,57250
424209.8220214844,57250
424309.8220214844,57250
424409.8220214844,57250
424509.8220214844,57250
424609.8220214844,57280
424709.8220214844,57280
424809.8220214844,57280
424909.8220214844,57260
425009.8220214844,57260
425109.8220214844,57260
425209.8220214844,57250
425309.8220214844,57230
425409.8220214844,57230
425509.8220214844,57230
425609.8220214844,57220
425709.8220214844,57220
425809.8220214844,57220
425909.8220214844,57240
426009.8220214844,57240
426109.8220214844,57240
426209.8220214844,57240
426309.8220214844,57240
426409.8220214844,57250
426509.8220214844,57250
426609.8220214844,57250
426709.8220214844,57250
426809.8220214844,57250
426909.8220214844,57280
427009.8220214844,57280
427109.8220214844,57280
427209.8220214844,57290
427309.8220214844,57290
427409.8220214844,57320
427509.8220214844,57320
427609.8220214844,57330
427709.8220214844,57330
427809.8220214844,57330
427909.8220214844,57360
428009.8220214844,57360
428109.8220214844,57390
428209.8220214844,57390
428309.8220214844,57420
428409.8220214844,57420
428509.8220214844,57420
428609.8220214844,57420
428709.8220214844,57430
428809.8220214844,57440
428909.8220214844,57440
429009.8220214844,57440
429109.8220214844,57440
429209.8220214844,57420
429309.8220214844,57420
429409.8220214844,57440
429509.8220214844,57440
429609.8220214844,57420
429709.8220214844,57420
429809.8220214844,57420
429909.8220214844,57460
430009.8220214844,57460
430109.8220214844,57460
430209.8220214844,57400
430309.8220214844,57400
430409.8220214844,57420
430509.8220214844,57420
430609.8220214844,57420
430709.8220214844,57420
430809.8220214844,57420
430909.8220214844,57420
431009.8220214844,57420
431109.8220214844,57430
431209.8220214844,57430
431309.8220214844,57430
431409.8220214844,57480
431509.8220214844,57480
431609.8220214844,57500
431709.8220214844,57500
431809.8220214844,57500
431909.8220214844,57550
432009.8220214844,57550
432109.8220214844,57590
432209.8220214844,57590
432309.8220214844,57590
432409.8220214844,57600
432509.8220214844,57600
432609.8220214844,57630
432709.8220214844,57630
432809.8220214844,57630
432909.8220214844,57640
433009.8220214844,57640
433109.8220214844,57720
433209.8220214844,57720
433309.8220214844,57720
433409.8220214844,57740
433509.8220214844,57740
433609.8220214844,57780
433709.8220214844,57780
433809.8220214844,57780
433909.8220214844,57830
434009.8220214844,57830
434109.8220214844,58030
434209.8220214844,58030
434309.8220214844,58030
434409.8220214844,58150
434509.8220214844,58150
434609.8220214844,58260
434709.8220214844,58260
434809.8220214844,58260
434909.8220214844,58370
435009.8220214844,58370
435109.8220214844,58520
435209.8220214844,58520
435309.8220214844,58580
435409.8220214844,58580
435509.8220214844,58580
435609.8220214844,58570
435709.8220214844,58570
435809.8220214844,58560
435909.8220214844,58560
436009.8220214844,58560
436109.8220214844,58570
436209.8220214844,58570
436309.8220214844,58600
436409.8220214844,58600
436509.8220214844,58630
436609.8220214844,58630
436709.8220214844,58630
436809.8220214844,58650
436909.8220214844,58650
437009.8220214844,58660
437109.8220214844,58660
437209.8220214844,58660
437309.8220214844,58650
437409.8220214844,58650
437509.8220214844,58640
437609.8220214844,58640
437709.8220214844,58640
437809.8220214844,58680
437909.8220214844,58680
438009.8220214844,58780
438109.8220214844,58780
438209.8220214844,58780
438309.8220214844,58880
438409.8220214844,58880
438509.8220214844,58990
438609.8220214844,58990
438709.8220214844,58990
438809.8220214844,59110
438909.8220214844,59110
439009.8220214844,59140
439109.8220214844,59140
439209.8220214844,59140
439309.8220214844,59190
439409.8220214844,59270
439509.8220214844,59270
439609.8220214844,59270
439709.8220214844,59290
439809.8220214844,59290
439909.8220214844,59290
440009.8220214844,59310
440109.8220214844,59310
440209.8220214844,59360
440309.8220214844,59360
440409.8220214844,59360
440509.8220214844,59360
440609.8220214844,59360
440709.8220214844,59360
440809.8220214844,59360
440909.8220214844,59360
441009.8220214844,59360
441109.8220214844,59360
441209.8220214844,59370
441309.8220214844,59370
441409.8220214844,59370
441509.8220214844,59370
441609.8220214844,59370
441709.8220214844,59370
441809.8220214844,59370
441909.8220214844,59370
442009.8220214844,59370
442109.8220214844,59370
442209.8220214844,59370
442309.8220214844,59370
442409.8220214844,59370
442509.8220214844,59370
442609.8220214844,59370
442709.8220214844,59430
442809.8220214844,59430
442909.8220214844,59430
443009.8220214844,59430
443109.8220214844,59430
443209.8220214844,59430
443309.8220214844,59390
443409.8220214844,59390
443509.8220214844,59390
443609.8220214844,59390
443709.8220214844,59390
443809.8220214844,59410
443909.8220214844,59410
444009.8220214844,59410
444109.8220214844,59410
444209.8220214844,59410
444309.8220214844,59400
444409.8220214844,59400
444509.8220214844,59400
444609.8220214844,59400
444709.8220214844,59400
444809.8220214844,59370
444909.8220214844,59370
445009.8220214844,59370
445109.8220214844,59370
445209.8220214844,59370
445309.8220214844,59360
445409.8220214844,59360
445509.8220214844,59360
445609.8220214844,59360
445709.8220214844,59360
445809.8220214844,59380
445909.8220214844,59380
446009.8220214844,59380
446109.8220214844,59380
446209.8220214844,59380
446309.8220214844,59360
446409.8220214844,59360
446509.8220214844,59360
446609.8220214844,59360
446709.8220214844,59360
446809.8220214844,59310
446909.8220214844,59310
447009.8220214844,59310
447109.8220214844,59310
447209.8220214844,59310
447309.8220214844,59310
447409.8220214844,59290
447509.8220214844,59290
447609.8220214844,59290
447709.8220214844,59290
447809.8220214844,59260
447909.8220214844,59260
448009.8220214844,59260
448109.8220214844,59260
448209.8220214844,59260
448309.8220214844,59260
448409.8220214844,59270
448509.8220214844,59270
448609.8220214844,59270
448709.8220214844,59270
448809.8220214844,59260
448909.8220214844,59260
449009.8220214844,59260
449109.8220214844,59260
449209.8220214844,59260
449309.8220214844,59260
449409.8220214844,59240
449509.8220214844,59240
449609.8220214844,59240
449709.8220214844,59240
449809.8220214844,59240
449909.8220214844,59220
450009.8220214844,59220
450109.8220214844,59220
450209.8220214844,59220
450309.8220214844,59220
450409.8220214844,59190
450509.8220214844,59190
450609.8220214844,59190
450709.8220214844,59190
450809.8220214844,59260
450909.8220214844,59260
451009.8220214844,59260
451109.8220214844,59260
451209.8220214844,59260
451309.8220214844,59260
451409.8220214844,59350
451509.8220214844,59350
451609.8220214844,59350
451709.8220214844,59370
451809.8220214844,59370
451909.8220214844,59480
452009.8220214844,59480
452109.8220214844,59480
452209.8220214844,59480
452309.8220214844,59480
452409.8220214844,59500
452509.8220214844,59500
452609.8220214844,59500
452709.8220214844,59500
452809.8220214844,59470
452909.8220214844,59470
453009.8220214844,59470
453109.8220214844,59370
453209.8220214844,59370
453309.8220214844,59390
453409.8220214844,59390
453509.8220214844,59390
453609.8220214844,59420
453709.8220214844,59420
453809.8220214844,59470
453909.8220214844,59470
454009.8220214844,59470
454109.8220214844,59490
454209.8220214844,59490
454309.8220214844,59440
454409.8220214844,59440
454509.8220214844,59440
454609.8220214844,59410
454709.8220214844,59410
454809.8220214844,59410
454909.8220214844,59350
455009.8220214844,59350
455109.8220214844,59350
455209.8220214844,59350
455309.8220214844,59350
455409.8220214844,59400
455509.8220214844,59400
455609.8220214844,59400
455709.8220214844,59450
455809.8220214844,59450
455909.8220214844,59440
456009.8220214844,59440
456109.8220214844,59440
456209.8220214844,59440
456309.8220214844,59440
456409.8220214844,59490
456509.8220214844,59490
456609.8220214844,59530
456709.8220214844,59530
456809.8220214844,59530
456909.8220214844,59500
457009.8220214844,59500
457109.8220214844,59500
457209.8220214844,59510
457309.8220214844,59510
457409.8220214844,59510
457509.8220214844,59540
457609.8220214844,59540
457709.8220214844,59720
457809.8220214844,59720
457909.8220214844,59720
458009.8220214844,59720
458109.8220214844,59720
458209.8220214844,59710
458309.8220214844,59710
458409.8220214844,59720
458509.8220214844,59720
458609.8220214844,59720
458709.8220214844,59730
458809.8220214844,59730
458909.8220214844,59740
459009.8220214844,59740
459109.8220214844,59740
459209.8220214844,59770
459309.8220214844,59770
459409.8220214844,59760
459509.8220214844,59760
459609.8220214844,59760
459709.8220214844,59780
459809.8220214844,59780
459909.8220214844,59870
460009.8220214844,59870
460109.8220214844,59870
460209.8220214844,59940
460309.8220214844,59940
460409.8220214844,59940
460509.8220214844,59940
460609.8220214844,59960
460709.8220214844,59960
460809.8220214844,59960
460909.8220214844,60000
461009.8220214844,60000
461109.8220214844,60000
461209.8220214844,60000
461309.8220214844,60000
461409.8220214844,60000
461509.8220214844,60020
461609.8220214844,60020
461709.8220214844,60060
461809.8220214844,60060
461909.8220214844,60060
462009.8220214844,60210
462109.8220214844,60210
462209.8220214844,60220
462309.8220214844,60220
462409.8220214844,60220
462509.8220214844,60220
462609.8220214844,60220
462709.8220214844,60240
462809.8220214844,60240
462909.8220214844,60240
463009.8220214844,60240
463109.8220214844,60220
463209.8220214844,60220
463309.8220214844,60220
463409.8220214844,60230
463509.8220214844,60230
463609.8220214844,60230
463709.8220214844,60220
463809.8220214844,60220
463909.8220214844,60260
464009.8220214844,60260
464109.8220214844,60250
464209.8220214844,60250
464309.8220214844,60250
464409.8220214844,60270
464509.8220214844,60270
464609.8220214844,60290
464709.8220214844,60290
464809.8220214844,60290
464909.8220214844,60290
465009.8220214844,60290
465109.8220214844,60350
465209.8220214844,60350
465309.8220214844,60350
465409.8220214844,60370
465509.8220214844,60370
465609.8220214844,60410
465709.8220214844,60410
465809.8220214844,60410
465909.8220214844,60440
466009.8220214844,60440
466109.8220214844,60440
466209.8220214844,60480
466309.8220214844,60480
466409.8220214844,60530
466509.8220214844,60530
466609.8220214844,60550
466709.8220214844,60550
466809.8220214844,60550
466909.8220214844,60690
467009.8220214844,60690
467109.8220214844,60720
467209.8220214844,60720
467309.8220214844,60720
467409.8220214844,60770
467509.8220214844,60770
467609.8220214844,60770
467709.8220214844,60770
467809.8220214844,60770
467909.8220214844,60810
468009.8220214844,60810
468109.8220214844,60910
468209.8220214844,60910
468309.8220214844,60920
468409.8220214844,60920
468509.8220214844,60920
468609.8220214844,60980
468709.8220214844,60980
468809.8220214844,61020
468909.8220214844,61020
469009.8220214844,61020
469109.8220214844,61020
469209.8220214844,61030
469309.8220214844,61030
469409.8220214844,61020
469509.8220214844,61020
469609.8220214844,61050
469709.8220214844,61050
469809.8220214844,61050
469909.8220214844,61080
470009.8220214844,61080
470109.8220214844,61060
470209.8220214844,61060
470309.8220214844,61060
470409.8220214844,61100
470509.8220214844,61100
470609.8220214844,61110
470709.8220214844,61110
470809.8220214844,61140
470909.8220214844,61140
471009.8220214844,61140
471109.8220214844,61140
471209.8220214844,61180
471309.8220214844,61170
471409.8220214844,61170
471509.8220214844,61170
471609.8220214844,61160
471709.8220214844,61160
471809.8220214844,61170
471909.8220214844,61170
472009.8220214844,61170
472109.8220214844,61190
472209.8220214844,61190
472309.8220214844,61190
472409.8220214844,61160
472509.8220214844,61160
472609.8220214844,61160
472709.8220214844,61190
472809.8220214844,61190
472909.8220214844,61210
473009.8220214844,61210
473109.8220214844,61280
473209.8220214844,61280
473309.8220214844,61260
473409.8220214844,61260
473509.8220214844,61260
473609.8220214844,61240
473709.8220214844,61240
473809.8220214844,61240
473909.8220214844,61220
474009.8220214844,61220
474109.8220214844,61200
474209.8220214844,61200
474309.8220214844,61210
474409.8220214844,61210
474509.8220214844,61210
474609.8220214844,61210
474709.8220214844,61190
474809.8220214844,61190
474909.8220214844,61200
475009.8220214844,61200
475109.8220214844,61200
475209.8220214844,61180
475309.8220214844,61140
475409.8220214844,61140
475509.8220214844,61140
475609.8220214844,61100
475709.8220214844,61100
475809.8220214844,61100
475909.8220214844,61060
476009.8220214844,61060
476109.8220214844,60990
476209.8220214844,60990
476309.8220214844,60970
476409.8220214844,60970
476509.8220214844,60970
476609.8220214844,60930
476709.8220214844,60930
476809.8220214844,60870
476909.8220214844,60870
477009.8220214844,60870
477109.8220214844,60810
477209.8220214844,60810
477309.8220214844,60850
477409.8220214844,60850
477509.8220214844,60850
477609.8220214844,60920
477709.8220214844,60920
477809.8220214844,60920
477909.8220214844,60920
478009.8220214844,60920
478109.8220214844,60970
478209.8220214844,60970
478309.8220214844,61100
478409.8220214844,61100
478509.8220214844,61100
478609.8220214844,61100
478709.8220214844,61100
478809.8220214844,61100
478909.8220214844,61190
479009.8220214844,61190
479109.8220214844,61190
479209.8220214844,61190
479309.8220214844,61190
479409.8220214844,61290
479509.8220214844,61290
479609.8220214844,61290
479709.8220214844,61290
479809.8220214844,61410
479909.8220214844,61410
480009.8220214844,61410
480109.8220214844,61410
480209.8220214844,61410
480309.8220214844,61470
480409.8220214844,61470
480509.8220214844,61470
480609.8220214844,61470
480709.8220214844,61470
480809.8220214844,61470
480909.8220214844,61560
481009.8220214844,61560
481109.8220214844,61560
481209.8220214844,61560
481309.8220214844,61560
481409.8220214844,61610
481509.8220214844,61610
481609.8220214844,61680
481709.8220214844,61680
481809.8220214844,61750
481909.8220214844,61750
482009.8220214844,61750
482109.8220214844,61770
482209.8220214844,61770
482309.8220214844,61770
482409.8220214844,61780
482509.8220214844,61780
482609.8220214844,61760
482709.8220214844,61760
482809.8220214844,61770
482909.8220214844,61770
483009.8220214844,61770
483109.8220214844,61810
483209.8220214844,61810
483309.8220214844,61810
483409.8220214844,61810
483509.8220214844,61810
483609.8220214844,61840
483709.8220214844,61840
483809.8220214844,61840
483909.8220214844,61840
484009.8220214844,61890
484109.8220214844,61890
484209.8220214844,61890
484309.8220214844,61870
484409.8220214844,61870
484509.8220214844,61870
484609.8220214844,62230
484709.8220214844,62230
484809.8220214844,62230
484909.8220214844,62700
485009.8220214844,62700
485109.8220214844,62900
485209.8220214844,62900
485309.8220214844,62900
485409.8220214844,64100
485509.8220214844,64100
485609.8220214844,64850
485709.8220214844,64850
485809.8220214844,65590
485909.8220214844,65590
486009.8220214844,65590
486109.8220214844,66470
486209.8220214844,66470
486309.8220214844,66470
486409.8220214844,68890
486509.8220214844,70230
486609.8220214844,70230
486709.8220214844,70230
486809.8220214844,71680
486909.8220214844,71680
487009.8220214844,71680
487109.8220214844,73200
487209.8220214844,73200
487309.8220214844,74750
487409.8220214844,74750
487509.8220214844,77720
487609.8220214844,77720
487709.8220214844,77720
487809.8220214844,77720
487909.8220214844,79150
488009.8220214844,80610
488109.8220214844,80610
488209.8220214844,82050
488309.8220214844,82050
488409.8220214844,82050
488509.8220214844,84710
488609.8220214844,84710
488709.8220214844,86090
488809.8220214844,86090
488909.8220214844,86090
489009.8220214844,87390
489109.8220214844,87390
489209.8220214844,88610
489309.8220214844,88610
489409.8220214844,91220
489509.8220214844,91220
489609.8220214844,91220
489709.8220214844,91220
489809.8220214844,92590
489909.8220214844,93860
490009.8220214844,93860
490109.8220214844,93860
490209.8220214844,95090
490309.8220214844,95090
490409.8220214844,95090
490509.8220214844,96310
490609.8220214844,96310
490709.8220214844,98570
490809.8220214844,98570
490909.8220214844,99730
491009.8220214844,99730
491109.8220214844,99730
491209.8220214844,100840
491309.8220214844,100840
491409.8220214844,101840
491509.8220214844,101840
491609.8220214844,101840
491709.8220214844,101840
491809.8220214844,102770
491909.8220214844,104610
492009.8220214844,104610
492109.8220214844,105470
492209.8220214844,105470
492309.8220214844,105470
492409.8220214844,106320
492509.8220214844,106320
492609.8220214844,107180
492709.8220214844,107180
492809.8220214844,107180
492909.8220214844,108810
493009.8220214844,108810
493109.8220214844,109570
493209.8220214844,109570
493309.8220214844,109570
493409.8220214844,110360
493509.8220214844,110360
493609.8220214844,111140
493709.8220214844,111140
493809.8220214844,111140
493909.8220214844,111930
494009.8220214844,111930
494109.8220214844,113520
494209.8220214844,113520
494309.8220214844,113520
494409.8220214844,114330
494509.8220214844,114330
494609.8220214844,115140
494709.8220214844,115140
494809.8220214844,115140
494909.8220214844,115950
495009.8220214844,115950
495109.8220214844,117630
495209.8220214844,117630
495309.8220214844,117630
495409.8220214844,118500
495509.8220214844,118500
495609.8220214844,119360
495709.8220214844,119360
495809.8220214844,119360
495909.8220214844,121170
496009.8220214844,121170
496109.8220214844,122050
496209.8220214844,122050
496309.8220214844,122050
496409.8220214844,122930
496509.8220214844,122930
496609.8220214844,123850
496709.8220214844,123850
496809.8220214844,123850
496909.8220214844,125690
497009.8220214844,125690
497109.8220214844,126640
497209.8220214844,126640
497309.8220214844,126640
497409.8220214844,127550
497509.8220214844,127550
497609.8220214844,128450
497709.8220214844,128450
497809.8220214844,129340
497909.8220214844,129340
498009.8220214844,129340
498109.8220214844,131110
498209.8220214844,131110
498309.8220214844,131110
498409.8220214844,132030
498509.8220214844,132030
498609.8220214844,132960
498709.8220214844,132960
498809.8220214844,132960
498909.8220214844,133910
499009.8220214844,133910
499109.8220214844,135780
499209.8220214844,135780
499309.8220214844,135780
499409.8220214844,136680
499509.8220214844,136680
499609.8220214844,137600
499709.8220214844,137600
499809.8220214844,137600
499909.8220214844,138570
500009.8220214844,138570
500109.8220214844,140480
500209.8220214844,140480
500309.8220214844,140480
500409.8220214844,141440
500509.8220214844,141440
500609.8220214844,142400
500709.8220214844,142400
500809.8220214844,143350
500909.8220214844,143350
501009.8220214844,143350
501109.8220214844,144310
501209.8220214844,144310
501309.8220214844,146280
501409.8220214844,146280
501509.8220214844,146280
501609.8220214844,147310
501709.8220214844,147310
501809.8220214844,147310
501909.8220214844,148310
502009.8220214844,148310
502109.8220214844,149250
502209.8220214844,151140
502309.8220214844,151140
502409.8220214844,151140
502509.8220214844,151140
502609.8220214844,152080
502709.8220214844,152080
502809.8220214844,153010
502909.8220214844,153010
503009.8220214844,153910
503109.8220214844,153910
503209.8220214844,153910
503309.8220214844,155660
503409.8220214844,155660
503509.8220214844,155660
503609.8220214844,156570
503709.8220214844,156570
503809.8220214844,157410
503909.8220214844,157410
504009.8220214844,158200
504109.8220214844,158200
504209.8220214844,159010
504309.8220214844,159010
504409.8220214844,159010
504509.8220214844,159010
504609.8220214844,160510
504709.8220214844,160510
504809.8220214844,161250
504909.8220214844,161250
505009.8220214844,161950
505109.8220214844,161950
505209.8220214844,161950
505309.8220214844,163370
505409.8220214844,163370
505509.8220214844,163370
505609.8220214844,164050
505709.8220214844,164050
505809.8220214844,164690
505909.8220214844,164690
506009.8220214844,164690
506109.8220214844,165340
506209.8220214844,165340
506309.8220214844,166680
506409.8220214844,166680
506509.8220214844,166680
506609.8220214844,167360
506709.8220214844,167360
506809.8220214844,167980
506909.8220214844,167980
507009.8220214844,168640
507109.8220214844,168640
507209.8220214844,168640
507309.8220214844,169910
507409.8220214844,169910
507509.8220214844,170550
507609.8220214844,170550
507709.8220214844,170550
507809.8220214844,171270
507909.8220214844,171270
508009.8220214844,171270
508109.8220214844,172010
508209.8220214844,172010
508309.8220214844,173620
508409.8220214844,173620
508509.8220214844,174520
508609.8220214844,174520
508709.8220214844,174520
508809.8220214844,175470
508909.8220214844,175470
509009.8220214844,176440
509109.8220214844,176440
509209.8220214844,176440
509309.8220214844,177390
509409.8220214844,177390
509509.8220214844,179280
509609.8220214844,179280
509709.8220214844,179280
509809.8220214844,180230
509909.8220214844,180230
510009.8220214844,181140
510109.8220214844,181140
510209.8220214844,181140
510309.8220214844,182040
510409.8220214844,182040
510509.8220214844,182040
510609.8220214844,183800
510709.8220214844,183800
510809.8220214844,184650
510909.8220214844,184650
511009.8220214844,184650
511109.8220214844,185450
511209.8220214844,185450
511309.8220214844,187000
511409.8220214844,187000
511509.8220214844,187760
511609.8220214844,187760
511709.8220214844,187760
511809.8220214844,188480
511909.8220214844,188480
512009.8220214844,188480
512109.8220214844,189940
512209.8220214844,189940
512309.8220214844,190650
512409.8220214844,190650
512509.8220214844,191370
512609.8220214844,191370
512709.8220214844,191370
512809.8220214844,192100
512909.8220214844,192100
513009.8220214844,192100
513109.8220214844,192850
513209.8220214844,192850
513309.8220214844,194290
513409.8220214844,194290
513509.8220214844,195020
513609.8220214844,195020
513709.8220214844,195020
513809.8220214844,195780
513909.8220214844,195780
514009.8220214844,196530
514109.8220214844,196530
514209.8220214844,196530
514309.8220214844,197310
514409.8220214844,197310
514509.8220214844,198920
514609.8220214844,198920
514709.8220214844,199700
514809.8220214844,199700
514909.8220214844,199700
515009.8220214844,200490
515109.8220214844,200490
515209.8220214844,200490
515309.8220214844,201300
515409.8220214844,201300
515509.8220214844,202880
515609.8220214844,202880
515709.8220214844,203610
515809.8220214844,203610
515909.8220214844,203610
516009.8220214844,204250
516109.8220214844,204250
516209.8220214844,204250
516309.8220214844,205620
516409.8220214844,205620
516509.8220214844,205620
516609.8220214844,205620
516709.8220214844,205620
516809.8220214844,206270
516909.8220214844,206270
517009.8220214844,206270
517109.8220214844,206270
517209.8220214844,206270
517309.8220214844,206900
517409.8220214844,206900
517509.8220214844,206900
517609.8220214844,206900
517709.8220214844,206900
517809.8220214844,207500
517909.8220214844,207500
518009.8220214844,207500
518109.8220214844,207500
518209.8220214844,207500
518309.8220214844,208260
518409.8220214844,208260
518509.8220214844,208260
518609.8220214844,208260
518709.8220214844,208260
518809.8220214844,208860
518909.8220214844,208860
519009.8220214844,208860
519109.8220214844,208860
