t,accCmpX,accCmpY,accCmpZ
4352,-3.00906,7.33831,-10.9005
4353,-0.724939,-4.21782,-9.66874
4354,1.55325,-9.36353,-9.39311
4355,-1.30614,-3.4349,-8.17257
4356,-4.17395,4.88669,-5.8711
4357,-6.66048,7.24047,-9.0108
4358,-8.51425,3.22748,-15.9923
4359,-9.5389,-0.19699,-18.9408
4360,-9.66638,-1.10064,-15.9554
4361,-9.69415,-1.34065,-10.5257
4362,-9.72001,-1.0032,-4.64517
4363,-9.74309,-0.354885,-0.5537
4364,-9.76327,0.252218,0.181958
4365,-9.81097,-0.322697,-3.11741
4366,-9.61151,-1.92169,-8.81292
4367,-9.19407,-2.82949,-14.4667
4368,-8.56419,-1.66543,-17.5843
4369,-7.73059,1.64903,-17.1174
4370,-9.97467,0.029749,-7.84952
4371,-8.15942,1.42384,-2.62672
4372,-3.25224,8.59191,-11.3484
4373,2.78179,-4.17674,-7.63646
4374,7.6571,-5.14149,-14.5383
4375,7.07782,-4.44154,-4.7393
4376,6.74901,3.2045,-3.33382
4377,6.37298,7.13156,-11.0978
4378,5.94681,0.809434,-16.1686
4379,5.46667,-7.10828,-11.8312
4380,3.97497,-8.8806,-10.2624
4381,2.2446,-9.31545,-9.40314
4382,0.414618,-8.62618,-9.60503
4383,-1.4484,-6.93017,-10.758
4384,-3.27726,-4.55931,-12.5438
4385,-7.22394,6.87312,-6.77877
4386,-9.70729,-2.16011,-3.22436
4387,-9.86708,-0.018678,-18.0702
4388,-7.45963,-4.92358,-3.84767
4389,-6.46447,-7.36103,-7.46922
4390,-5.45123,-8.28248,-10.0006
4391,-4.34553,-7.48666,-11.4768
4392,-3.16527,-4.99086,-11.6943
4393,-1.93066,-1.2739,-10.884
4394,-0.659732,2.84046,-9.60578
4395,2.8121,0.883146,-6.05587
4396,5.91804,-0.932485,-3.00237
4397,8.22399,-1.59614,-1.17692
4398,9.42965,-0.735163,-0.984384
4399,9.30735,-0.76083,0.0263752
4400,9.25761,-0.416458,0.495055
4401,9.20198,0.0430592,0.532279
4402,9.14031,0.596435,0.139142
4403,9.07283,1.21538,-0.662794
4404,8.35629,-0.763474,-0.657503
4405,7.42603,-4.36319,-3.92822
4406,6.26041,-7.22293,-8.62864
4407,4.90258,-7.02771,-12.1016
4408,3.40109,-3.07349,-12.845
4409,8.11979,1.81403,-18.2826
4410,9.2808,-1.37698,-14.569
4411,6.33034,-6.92253,-8.60084
4412,0.501113,-5.56433,-9.65526
4413,-5.73284,0.673684,-15.7077
4414,-9.69889,2.1395,-17.1122
4415,-7.84554,2.7446,-17.0674
4416,-4.96167,1.49341,-14.9464
4417,-1.43529,-1.07768,-11.5062
4418,2.2356,-3.70087,-8.02417
4419,5.53269,-5.0697,-5.82126
4420,5.93655,-5.78781,-6.21128
4421,6.41856,-6.15754,-6.80736
4422,6.86949,-6.25655,-7.65981
4423,7.2863,-6.09869,-8.74304
4424,9.09019,-0.879589,-12.6342
4425,8.61063,1.46754,-16.6965
4426,5.88457,-2.6966,-13.8303
4427,1.59136,-8.51168,-8.73528
4428,-3.22346,-8.25601,-8.99068
4429,-7.88616,5.80996,-5.98372
4430,-10.117,-1.10698,-13.0986
4431,-9.31796,-3.47174,-4.27316
4432,-6.10131,6.09078,-12.588
4433,-1.62598,-6.02017,-7.92962
4434,2.88919,3.66759,-5.90547
4435,8.40168,-0.52701,-18.1317
4436,8.94598,0.750421,-0.397587
4437,4.7696,-6.07253,-12.9705
4438,-1.60623,9.44029,-9.56477
4439,3.08455,-2.96377,-6.09128
4440,6.9762,-5.71409,-12.5936
4441,9.19599,1.33392,-17.4257
4442,9.1231,-1.9703,-3.83667
4443,6.67368,4.28513,-3.74019
4444,2.38005,7.5882,-10.9835
4445,0.958374,1.48926,-10.0149
4446,-0.636655,-5.41714,-8.50227
4447,-2.23669,-9.42678,-8.3035
4448,-3.79871,-8.42403,-10.4131
4449,-5.27698,-3.4672,-13.5205
4450,-5.51357,-6.96646,-12.8496
4451,-5.72486,-8.14403,-9.85439
4452,-5.94152,-6.49278,-6.66944
4453,-6.1625,-2.68867,-4.43674
4454,-6.3857,1.86588,-4.04335
4455,-9.21425,-3.86693,-11.2394
4456,-10.0034,-0.335123,-18.7614
4457,-8.40714,-3.76955,-4.24694
4458,-4.69163,7.72552,-7.96291
4459,-7.27347,6.81693,-9.00487
4460,-9.07708,4.11265,-12.366
4461,-10.0071,1.01925,-16.0956
4462,-9.97664,-0.734107,-18.4442
4463,-8.99514,-0.0728074,-18.3244
4464,-7.16567,2.82488,-15.8877
4465,-5.04297,-1.11203,-15.539
4466,-2.73808,-5.89765,-12.7419
4467,-0.452269,-9.60272,-9.67041
4468,1.91604,-2.43989,-11.8279
4469,8.83333,3.04488,-11.0914
4470,7.55862,1.69147,-3.82966
4471,-0.66373,6.69731,-11.0496
4472,1.73228,6.69806,-9.03012
4473,3.8942,-6.30214,-7.50135
4474,5.39037,-3.46377,-14.8184
4475,6.7925,6.82996,-10.5552
4476,7.99903,-1.09092,-1.72105
4477,5.84434,-5.72012,-5.12124
4478,3.04604,-9.17504,-8.87613
4479,-1.35715,-9.86923,-10.3469
4480,-5.48295,-8.228,-9.21852
4481,-0.825617,6.54307,-10.4356
4482,3.98385,2.72379,-6.97309
4483,7.81165,-5.80791,-11.8918
4484,9.03973,-3.29871,-12.5452
4485,9.5966,-0.726164,-13.2118
4486,9.43445,-1.19269,-2.94217
4487,9.24131,0.506905,-0.348036
4488,9.18804,-0.113674,-0.144695
4489,9.11976,-0.794069,-0.513645
4490,9.04666,-1.53212,-1.35121
4491,6.39005,1.31125,-3.75974
4492,2.07498,7.21903,-8.74691
4493,0.704698,9.75908,-10.4079
4494,-0.82107,6.6126,-9.78674
4495,-2.30597,-0.342479,-8.09401
4496,-1.18168,5.93381,-10.2627
4497,0.0460663,9.54954,-11.1499
4498,-4.97687,3.89621,-3.80669
4499,-8.6258,-1.99247,-0.667663
4500,-9.9473,0.313165,-6.67844
4501,-9.72227,2.27095,-6.28272
4502,-8.73341,-1.52983,-18.9705
4503,-9.8034,0.296338,-7.97961
4504,-8.89712,3.33338,-5.61087
4505,-8.6535,4.23508,-5.95295
4506,-8.39547,4.96551,-7.88443
4507,-8.11503,5.45524,-9.76755
4508,-1.68377,-8.80345,-10.9798
4509,5.6554,4.44026,-14.8226
4510,6.81683,6.59341,-12.8769
4511,7.77527,5.98457,-8.98924
4512,8.5639,3.64956,-4.58147
4513,6.95502,6.75049,-7.88964
4514,4.94689,8.30019,-10.754
4515,6.88123,6.78019,-8.85948
4516,8.36043,3.7637,-4.89631
4517,8.82155,-2.892,-3.21466
4518,9.14277,-2.50776,-15.8988
4519,9.39203,2.28842,-16.1491
4520,10.0534,0.756606,-6.5918
4521,9.84162,-0.637742,0.442472
4522,8.98192,2.44073,-0.502112
4523,8.38567,1.52805,-1.76968
4524,7.84192,0.56588,-1.97847
4525,8.4328,1.47516,-2.66122
4526,8.96403,1.97471,-2.92658
4527,9.70946,-1.64667,-1.94273
4528,10.0029,-0.551098,-13.1973
4529,9.95389,-0.135419,-18.4681
4530,10.0209,-0.237528,-19.8631
4531,8.3319,2.16314,-2.31854
4532,5.52351,-5.2465,-13.902
4533,2.10059,8.2613,-8.82023
4534,-1.34509,-9.56328,-9.56334
4535,-0.986905,-9.59448,-9.77983
4536,-0.60736,-9.6609,-9.86986
4537,-4.81523,3.31624,-14.8189
4538,-7.98018,2.9192,-3.71509
4539,-9.58425,-0.749303,-1.17981
4540,-8.94991,3.2418,-11.9297
4541,-8.6379,3.20644,-4.30365
4542,-8.42615,-0.55674,-1.52776
4543,-8.19875,-4.38271,-6.82806
4544,-8.63287,-1.25119,-18.3318
4545,-8.98903,3.27756,-13.2118
4546,-8.73116,4.07532,-7.99959
4547,-8.43019,3.5541,-3.83434
4548,-8.0891,1.5725,-1.72286
4549,-7.43619,2.69605,-2.76944
4550,-6.71667,4.01817,-3.98248
4551,-3.77885,8.64462,-10.759
4552,-0.16619,0.214876,-10.035
4553,-3.34096,5.22531,-13.6151
4554,-6.18224,6.88144,-13.133
4555,-8.29177,4.80358,-9.23224
4556,-8.20109,5.03688,-10.9083
4557,-8.16928,4.70469,-13.2871
4558,-8.13633,3.97334,-15.3598
4559,-5.70795,-4.0896,-5.74298
4560,-3.53346,-6.45123,-6.65575
4561,-1.29987,-8.49162,-8.57608
4562,1.02116,-9.5551,-9.52033
4563,1.61237,-7.40817,-9.96294
4564,2.32555,0.896392,-8.77214
4565,-1.86974,8.92402,-10.1132
4566,-5.88283,-3.80329,-5.3588
4567,-8.60366,-3.17662,-16.4032
4568,-7.41927,-5.20381,-5.99689
4569,-5.62329,1.41069,-4.11388
4570,-3.47134,8.95803,-9.30819
4571,-3.28957,-5.595,-8.11994
4572,-3.17055,-3.27146,-14.0794
4573,-1.79736,-2.61602,-7.01504
4574,-0.452424,8.30321,-9.33053
4575,2.46742,-0.540659,-7.62813
4576,5.14725,-7.58937,-7.37373
4577,7.39173,-6.16528,-13.2352
4578,6.23924,-8.0346,-10.0897
4579,4.83828,-7.33734,-7.85131
4580,3.30586,-3.90693,-7.7168
4581,4.2956,-8.49217,-9.95835
4582,5.27264,1.48395,-13.7869
4583,3.91026,-8.77708,-10.7706
4584,2.28732,-2.1403,-8.19785
4585,1.40423,-2.64083,-8.5237
4586,0.639761,-3.08991,-9.26174
4587,-1.96432,-1.06989,-12.3634
4588,-4.59719,0.826704,-14.9973
4589,-5.4602,4.24077,-14.4389
4590,-6.3093,6.12546,-13.1222
4591,-4.32862,-8.28586,-10.8508
4592,-2.04619,3.9335,-7.25121
4593,0.296601,3.75385,-9.67705
4594,4.75095,-2.3483,-13.7116
4595,8.15055,0.190039,-1.78663
4596,9.48402,-2.58084,-17.0474
4597,10.1517,1.68952,-8.44311
4598,10.2893,0.445533,-6.25392
4599,9.97475,-1.12386,-2.24074
4600,9.19246,-0.779873,-1.11967
4601,7.86169,1.68779,-2.50294
4602,5.99947,1.41594,-14.8989
4603,3.75278,-4.88938,-6.31403
4604,2.67555,-7.72136,-9.2894
4605,1.49426,-9.3642,-10.3623
4606,0.627732,-7.08935,-10.5803
4607,-0.239062,-2.88631,-11.3162
4608,-1.11126,2.06784,-12.1889
4609,-3.02996,2.38099,-12.6582
4610,-4.79049,2.67394,-14.2655
4611,-6.35123,2.71904,-15.6011
4612,-6.34624,0.448515,-16.7361
4613,-6.28295,-1.82797,-16.508
4614,-3.77156,-8.22236,-11.6897
4615,-0.98763,-8.3979,-9.43364
4616,-1.05877,-8.02873,-10.1081
4617,-1.02283,1.15414,-10.6305
4618,5.00873,-4.89463,-13.899
4619,-6.32839,-5.13831,-14.4274
4620,-7.15411,-6.1388,-12.7133
4621,8.40226,4.92092,-9.88928
4622,-8.43261,-5.03875,-11.7562
4623,-6.76174,-6.34073,-6.37235
4624,-4.67997,-2.14418,-5.47087
4625,-2.23596,4.83178,-8.29388
4626,-4.27792,8.10426,-7.59566
4627,-6.09409,5.92533,-11.8149
4628,-3.76085,-8.09068,-10.33
4629,-1.05422,0.839836,-7.41646
4630,0.385021,4.77867,-10.5438
4631,1.94109,-8.31372,-11.7387
4632,3.48357,9.30383,-11.1691
4633,-0.915008,6.46264,-11.9141
4634,-5.25533,-1.84778,-16.3821
4635,-6.86174,-6.37968,-8.73572
4636,7.95542,4.94516,-15.3288
4637,10.0031,-0.722334,-14.4048
4638,6.68802,-7.03672,-11.6769
4639,-0.171118,-9.70334,-9.94865
4640,-6.80018,-6.6128,-11.3597
4641,-7.73279,-1.08197,-18.8126
4642,4.40109,-8.81099,-11.8904
4643,9.90315,0.181676,-20.7978
4644,1.41348,-9.20634,-11.5403
4645,-7.94354,4.76817,-15.2441
4646,-8.28697,3.9797,-5.3488
4647,-2.97612,6.35508,-12.0485
4648,4.01285,-6.70682,-7.24146
4649,9.09882,-3.6288,-13.0156
4650,9.55946,0.526532,-19.1219
4651,5.27082,-6.91834,-12.5045
4652,-5.36644,6.48017,-13.9723
4653,-9.3447,1.62037,-4.88914
4654,-5.74363,-1.50159,-15.6803
4655,0.728314,-4.27736,-10.1224
4656,6.87924,6.38151,-6.45352
4657,9.20105,-2.6479,-3.33073
4658,10.0812,-0.191152,-17.8957
4659,9.40271,-2.80718,-4.65014
4660,7.2926,5.69197,-14.5691
4661,7.19198,-6.29867,-12.2329
4662,7.30509,1.7639,-2.84385
4663,7.49773,4.44791,-15.2303
4664,6.46044,0.307597,-15.7493
4665,5.25352,-5.18049,-13.4095
4666,-2.79485,-3.73439,-12.5825
4667,-8.11884,4.97503,-7.1313
4668,-7.44933,-4.84464,-14.8397
4669,-6.40567,4.05759,-4.73158
4670,-5.08625,-1.67648,-15.3849
4671,-5.64192,8.03066,-9.50244
4672,-6.05895,-0.983763,-3.17459
4673,-6.85676,1.07492,-3.44554
4674,-7.63694,2.58826,-3.34606
4675,-8.29862,3.35556,-4.14204
4676,-9.25223,-0.32311,-18.5211
4677,-9.3735,-0.571637,-0.431783
4678,-8.94257,3.19182,-14.6308
4679,-9.54565,1.13114,-10.8372
4680,-9.32977,-1.7589,-7.22526
4681,-8.25524,-3.90585,-4.32352
4682,-8.19077,-4.75497,-6.50178
4683,-7.25485,4.20598,-15.457
4684,-6.51502,-2.5689,-3.6184
4685,-5.8679,-0.579818,-16.0979
4686,-8.14782,2.77934,-3.22508
4687,-9.42486,-1.74881,-13.4071
4688,-9.57455,0.124075,-8.99765
4689,-9.42819,1.69941,-5.35892
4690,-8.92638,1.16418,-18.0425
4691,-8.03567,-5.0222,-10.9547
4692,-6.77058,-0.788111,-2.34062
4693,-6.30903,0.368905,-3.35957
4694,-5.76479,1.76678,-4.04201
4695,-5.40999,-7.72804,-7.03553
4696,-5.05347,-2.49983,-13.5224
4697,-5.87248,3.32247,-14.2823
4698,-6.66974,6.50086,-11.2382
4699,-7.37753,5.71166,-5.8064
4700,-7.362,3.07683,-15.6056
4701,-7.22019,-5.18284,-13.4953
4702,-6.40887,-6.12068,-13.8803
4703,-5.6915,-7.09092,-12.8292
4704,-4.91804,-7.9319,-11.8987
4705,-4.35932,-7.79384,-11.3161
4706,-3.76861,-7.44333,-11.6253
4707,-5.2848,-7.43313,-12.8838
4708,-6.52953,-6.81717,-12.8692
4709,-7.57909,-4.79708,-6.04395
4710,-8.4595,-0.17832,-1.45461
4711,-9.08466,2.45381,-3.96116
4712,-9.469,0.205829,0.0295241
4713,-9.62193,-0.54176,-1.50531
4714,-9.72163,-0.0891183,-11.0808
4715,-9.68987,0.291687,-19.1216
4716,-9.53504,1.38194,-10.0436
4717,-9.45362,0.664156,-1.46678
4718,-9.35018,-1.66073,-4.2882
4719,-9.20582,3.49353,-6.13267
4720,-9.21452,0.0262547,-17.1404
4721,-8.26069,2.68922,-4.42565
4722,-6.56132,-4.96639,-16.3683
4723,-4.50579,7.32251,-9.08813
4724,-3.40222,6.70408,-7.96462
4725,-2.86138,5.9624,-8.04543
4726,-2.91759,5.02261,-7.77411
4727,-6.20758,7.17553,-9.336
4728,-8.60754,3.2677,-15.6621
4729,-9.55077,0.944838,-5.72581
4730,-9.33836,-0.511025,0.13591
4731,-8.04461,3.6179,-3.15043
4732,-5.80943,7.65767,-10.0438
4733,-2.88122,4.22967,-11.921
4734,-4.25266,8.58529,-8.81032
4735,-5.49739,0.104444,-4.12625
4736,-6.59626,-6.80605,-8.28737
4737,-7.53297,-2.52339,-16.8107
4738,-5.63569,7.78657,-8.90951
4739,-3.43061,-5.57318,-6.70742
4740,-0.888674,-3.46085,-10.8196
4741,1.82043,9.70007,-9.84862
4742,4.48819,-4.95244,-13.0731
4743,6.87995,-3.56368,-4.00038
4744,4.72489,-8.54599,-8.92793
4745,2.45455,-7.88687,-11.2252
4746,0.0616754,-1.19924,-9.79417
4747,-2.30627,6.32171,-8.079
4748,-4.6106,8.39875,-11.2587
4749,-6.5426,1.99335,-16.6279
4750,-8.06658,-3.84655,-15.8906
4751,-9.10709,-3.07907,-7.23044
4752,-9.61916,-0.110523,-0.537608
4753,-9.54649,-0.480492,-0.827573
4754,-9.44366,-1.18835,-2.29091
4755,-9.31018,-2.01756,-4.28564
4756,-9.14669,-2.84342,-6.63035
4757,-8.9534,-3.5323,-9.11783
4758,-8.73098,-3.9563,-11.5342
4759,-5.45664,4.98372,-4.70711
4760,-0.627268,-0.0672274,-10.1721
4762,4.68354,-4.1393,-13.1104
4763,8.77978,4.17771,-4.40795
4764,7.10588,3.33249,-14.8164
4765,5.15125,-7.82517,-10.6793
4766,3.7491,9.03348,-10.8036
4767,2.13038,-9.62011,-10.7692
4768,4.33667,3.15509,-13.0099
4769,6.54625,5.17214,-4.32304
4770,8.34692,-5.05226,-7.1055
4771,7.83354,-4.48741,-4.74316
4772,7.18939,-2.13594,-3.30025
4773,6.79607,-5.24116,-4.37809
4774,6.44258,-7.22893,-7.44174
4775,6.08071,-7.35241,-10.5218
4776,4.42615,2.82537,-14.1762
4777,2.55838,9.11734,-9.46402
4778,3.25557,8.87926,-10.1635
4779,4.10711,5.4641,-12.4361
4780,2.24409,-9.5701,-9.75862
4781,0.267376,4.94693,-9.55947
4782,-0.808644,8.80386,-10.4437
4783,-1.80663,-3.5119,-9.01599
4784,-2.73587,-8.90477,-11.7745
4785,-4.69274,7.90465,-7.8191
4786,-6.24523,-6.11801,-13.2817
4787,-7.44828,5.19187,-5.37216
4788,-5.07896,0.664217,-3.9537
4789,-2.07901,-6.71839,-7.61678
4790,-0.0362867,7.09896,-9.5855
4791,2.11923,-6.43199,-10.9018
4792,2.45766,-6.2724,-11.3848
4793,2.69733,-6.07813,-11.5988
4794,2.93555,-5.88018,-11.8172
4795,5.48291,-0.279981,-15.3159
4796,7.63525,3.61123,-16.2803
4797,9.47541,-2.69117,-5.06072
4798,9.8446,-1.28964,-8.39408
4799,9.86152,-0.81792,-13.4013
4800,9.88179,-0.381009,-17.2684
4801,9.89606,-0.0158954,-19.2166
4802,9.4997,2.87143,-6.72164
4803,7.97929,-3.02123,-3.30307
4804,7.3932,2.34965,-3.77192
4805,6.81166,6.8756,-8.89122
4806,6.19568,5.86777,-14.4958
4807,7.28724,3.13616,-3.46739
4808,8.45751,-4.83206,-7.6673
4809,9.31712,-1.93199,-3.58509
4810,9.77977,0.112937,-2.05903
4811,9.89201,-0.517519,-6.06372
4812,9.83845,1.34122,-1.22408
4813,9.44248,2.70324,-14.9335
4814,9.09155,0.23399,-18.3418
4815,8.72036,-3.31726,-15.2132
4816,7.78652,-0.983289,-18.4213
4817,6.67984,3.38996,-16.713
4818,5.38873,7.49826,-13.1888
4819,4.19646,0.693582,-14.1158
4820,3.07472,-7.59887,-11.6121
4821,1.87826,-8.52015,-9.03881
4822,0.247474,-7.49736,-9.41305
4823,2.51008,-4.24666,-7.67333
4824,4.53495,8.46597,-8.9587
4825,6.28662,-0.361418,-16.2372
4826,4.27747,2.58973,-12.5129
4827,2.08039,5.65525,-10.0929
4828,3.87233,-7.73893,-12.3121
4829,5.58201,-3.10943,-4.94939
4830,7.0165,6.38104,-8.32527
4831,4.70464,4.92021,-12.2468
4832,1.30506,-6.33012,-9.30722
4833,-2.79414,-7.81702,-9.67227
4834,-1.46597,-9.27539,-9.90613
4835,-0.0334069,-9.42109,-9.6813
4836,2.9406,6.52078,-12.1105
4837,5.18017,3.03601,-4.85317
4838,3.04849,4.10106,-6.85567
4839,0.817337,5.46478,-8.90855
4840,-1.47261,6.44066,-10.675
4841,-5.20443,-8.59724,-9.65211
4842,-8.22435,2.92188,-2.86879
4843,-8.51069,2.61652,-3.50382
4844,-8.6965,2.49298,-3.46023
4845,-8.57672,-4.83199,-9.01849
4846,-8.41338,2.42008,-17.5403
4847,-8.28095,3.24228,-3.29243
4848,-8.72936,-2.61148,-1.97406
4849,-9.04668,-4.03681,-10.9134
4850,-7.85599,6.09787,-11.0646
4851,-6.59201,-6.72783,-7.63811
4852,-5.24963,6.36846,-13.5981
4853,-5.88086,2.6454,-14.9468
4854,-6.50738,-1.282,-15.8135
4855,-5.17372,2.88228,-3.81494
4856,-3.86379,-4.27584,-11.7637
4857,-2.91871,-9.57242,-9.34619
4858,-1.98581,-0.97975,-8.14158
4859,-1.07565,8.82974,-9.64825
4860,-2.6254,9.25102,-9.27038
4861,-4.14151,8.7064,-10.0236
4862,-4.71569,1.2827,-5.51591
4863,-5.22948,-8.30829,-9.08361
4864,-4.99394,-6.83109,-6.34515
4865,-5.40906,-3.79987,-4.54865
4866,-6.35819,-0.00492921,-2.99111
4867,-6.80488,-2.78807,-16.4905
4868,-7.15505,5.37954,-6.00998
4869,-8.49352,-0.670611,-0.543237
4870,-9.67822,-2.51828,-4.95618
4871,-10.0809,0.478332,-14.8598
4872,-10.079,-1.60979,-10.8
4873,-9.57446,-3.40798,-6.16677
4874,-9.1208,1.90975,-1.49397
4875,-8.67077,3.85499,-14.5004
4876,-8.18594,-4.65644,-14.2709
4877,-9.39793,-1.85859,-2.57707
4878,-10.038,0.600883,-9.68858
4879,-9.91037,-0.144858,-19.7099
4880,-9.33929,3.41539,-9.80026
4881,-9.77485,-1.9167,-5.84923
4882,-9.96272,1.02442,-16.1743
4883,-10.0284,0.0411338,-0.172221
4884,-9.73611,-2.01654,-9.45438
4885,-8.8089,1.48562,-18.3817
4886,-9.83459,-2.00436,-9.15027
4887,-10.0068,-0.354346,-1.17087
4888,-9.70017,-1.82298,-2.26557
4889,-8.98555,-3.78164,-4.53465
4890,-7.93977,-5.84363,-6.95356
4891,-7.79571,4.88163,-13.6539
4892,-7.59038,-3.52664,-2.77976
4893,-6.84812,-7.14066,-13.1691
4894,-5.84991,1.36152,-16.0462
4895,-6.6919,0.629089,-16.4935
4896,-7.51634,-0.144391,-17.3557
4897,-8.24156,-0.741289,-18.0424
4898,-9.00234,-3.9958,-13.8057
4899,-9.59954,-2.34541,-4.68876
4900,-9.92718,0.0240326,-0.418838
4901,-10.0353,-0.0720889,-8.70337
4902,-9.95075,-0.499664,-19.1831
4903,-10.1623,-0.0771683,-1.60995
4904,-10.0936,-0.938766,-17.4724
4905,-10.0417,1.25854,-11.5786
4906,-10.0001,-0.709381,-0.608187
4907,-9.93034,-1.01699,-17.8272
4908,-9.98888,1.27171,-13.62
4909,-9.02023,4.21438,-7.18438
4910,-9.05808,-2.73046,-3.49475
4911,-9.00239,-3.27244,-17.0958
4912,-8.98405,4.05495,-14.6231
4913,-9.66236,-1.22389,-18.1499
4914,-10.0614,-2.20084,-7.42737
4915,-9.61447,3.7208,-7.03586
4916,-8.98091,-3.24638,-15.988
4917,-9.84108,-0.589846,-0.934378
4918,-10.3087,1.17503,-13.6425
4919,-10.3281,0.907701,-15.5649
4920,-10.1586,1.16796,-5.06682
4921,-10.0528,-0.168034,0.0940733
4922,-9.90986,-2.53616,-4.86473
4923,-9.88551,-2.72344,-11.9462
4924,-9.71944,0.775322,-0.88514
4925,-9.64993,1.74958,-17.1999
4926,-9.54318,-3.52901,-10.251
4927,-8.79941,-5.03683,-8.29591
4928,-7.69853,-6.29621,-7.24144
4929,-6.28126,-6.39017,-5.52736
4930,-4.80859,-5.16124,-5.31679
4931,-3.18813,-2.8385,-6.20427
4932,-4.8786,8.30912,-8.68725
4933,-6.40032,1.31734,-15.9123
4934,-6.08009,-6.83252,-11.8227
4935,-5.69358,-5.99391,-5.33309
4936,-5.26876,3.37071,-4.36674
4937,-2.67348,-8.81674,-10.4627
4938,0.175251,9.04999,-9.31731
4939,3.59446,8.74048,-9.96854
4940,6.60237,4.2789,-14.3681
4941,8.67366,0.164625,-17.7868
4942,9.44929,-1.70311,-9.83873
4943,9.56198,0.109795,0.610989
4944,9.61774,-0.170851,-18.1111
4945,9.53146,1.33084,-7.94491
4946,8.4799,3.85844,-4.74414
4947,6.20689,3.73083,-4.31609
4948,4.68885,-8.29486,-11.1289
4949,3.38384,6.96965,-12.6481
4950,2.10849,-0.188318,-7.8099
4951,2.30836,0.940303,-12.4819
4952,2.7216,-2.25266,-6.84126
4953,3.8847,5.043,-13.3269
4954,5.07535,-6.99353,-7.05371
4955,6.29973,7.15637,-10.8608
4956,2.52098,-4.57928,-8.07254
4957,1.23345,-6.24329,-8.28339
4958,-0.164222,-7.67331,-9.35413
4959,-1.56228,-8.63443,-9.973
4960,-3.40253,-9.17576,-10.5634
4961,-5.11883,-8.53852,-9.62684
4962,-6.65802,-7.05738,-7.87588
4963,-7.40685,-3.63826,-16.1002
4964,-8.09495,4.32972,-15.0903
4965,-9.13209,-4.10489,-13.319
4966,-9.79752,0.238244,-0.927763
4967,-10.0579,0.102361,-16.8386
4968,-8.74474,-4.36223,-6.60082
4969,-5.70151,7.92538,-10.0885
4970,-3.26501,0.145221,-6.61446
4971,-0.340854,-9.87806,-9.64355
4972,2.30773,-2.75762,-6.13953
4973,4.75191,6.97245,-5.69212
4974,1.38838,-5.10107,-10.0242
4975,-1.8759,1.42677,-10.3563
4976,-4.69156,3.12946,-4.46927
4977,-2.97399,8.95672,-9.15255
4978,-1.22592,7.28228,-10.5951
4979,-1.92802,9.01232,-9.72446
4980,-2.59949,9.43342,-9.07484
4981,-3.25664,8.58107,-7.95757
4982,-4.31987,8.37539,-8.02516
4983,-5.27359,7.96726,-7.81287
4984,-6.16464,7.45079,-7.66743
4985,-5.54995,7.83826,-8.8839
4986,-4.96869,8.31514,-9.42679
4987,-7.04821,4.63753,-14.8099
4988,-8.62196,-1.20652,-17.9071
4989,-9.68912,-1.08404,-18.88
4990,-10.0527,-0.109057,-18.2882
4991,-9.8003,1.62765,-16.8849
4992,-9.8481,-0.81383,-2.84092
4993,-8.52314,4.49921,-6.70426
4994,-6.21513,7.3619,-10.9356
4995,-3.25628,6.95917,-12.3072
4996,-3.99421,3.37299,-13.3905
4997,-4.61306,-0.882403,-14.2992
4998,-5.20729,-4.68381,-14.106
4999,-6.36805,-6.90582,-7.48747
5000,-7.46724,2.22135,-3.59568
5001,-7.96851,5.66341,-11.2673
5002,-8.29316,-0.545524,-17.4931
5003,-8.57292,-5.06504,-9.93602
5004,-9.74465,-1.08414,-4.13973
5005,-6.54421,5.61373,-12.9899
5006,-5.29195,8.5891,-9.99174
5007,-3.85167,8.22255,-7.46588
5008,-2.32877,4.04785,-7.27254
5009,-2.5781,4.69749,-11.4939
5010,-2.77079,-9.53219,-9.21405
5011,-1.88871,9.55056,-9.6571
5012,-1.06148,-9.7968,-9.8124
5013,1.28805,6.22385,-11.7508
5014,3.33813,-1.04891,-6.97546
5015,6.22971,3.82071,-16.9038
5016,8.24296,-4.35929,-6.91145
5017,9.37599,2.12435,-13.0748
5018,9.48007,-0.43228,-16.9864
5019,9.50084,0.265077,-0.259738
5020,9.46485,0.808192,-0.748164
5021,9.19381,1.64913,-1.67577
5022,8.78927,2.72671,-2.85547
5023,7.44998,0.471503,-2.35639
5024,5.62085,-4.54979,-5.3716
5025,3.81797,8.20149,-8.68325
5026,1.9663,0.524059,-12.399
5027,3.98481,3.28356,-5.93049
5028,5.88057,-5.88264,-13.7821
5029,7.62242,5.48715,-7.0786
5030,6.75406,0.77256,-3.36465
5031,5.87415,-6.52529,-7.16493
5032,8.77081,-1.57599,-2.9287
5033,9.53564,-0.434524,-1.97233
5034,7.93507,-4.53881,-6.45589
5035,7.36056,0.58292,-2.3189
5036,6.48755,6.52604,-6.86793
5037,6.03385,3.63875,-14.3221
5038,5.49631,-6.91969,-11.9577
5039,3.96671,8.22878,-7.35582
5040,2.14802,-9.49583,-9.22522
5041,0.0593547,9.71109,-8.85671
5042,1.53833,4.9217,-11.0971
5043,3.16615,-4.05219,-12.5882
5044,4.6826,-8.29006,-10.0098
5045,6.32598,7.31036,-8.63176
5046,7.50883,-5.40692,-13.2309
5047,8.92095,-1.46232,-15.6543
5048,9.57101,0.500551,-17.6851
