t,velX,velY,velZ,velAir,vel
4843,-0.851069,0.261652,-0.350382,15.9298,15.9298
4844,-0.86965,0.249298,-0.346023,15.8829,15.8829
4845,-0.857672,-0.483199,-0.901849,13.4255,13.4255
4846,-0.841338,0.242008,-1.75403,14.2732,14.2732
4847,-0.828095,0.324228,-0.329243,16.1593,16.1593
4848,-0.872936,-0.261148,-0.197406,15.0086,15.0086
4849,-0.904668,-0.403681,-1.09134,13.2643,13.2643
4850,-0.785599,0.609787,-1.10646,16.033,16.033
4851,-0.659201,-0.672783,-0.763811,13.5995,13.5995
4852,-0.524963,0.636846,-1.35981,16.2466,16.2466
4853,-0.588086,0.26454,-1.49468,14.9042,14.9042
4854,-0.650738,-0.1282,-1.58135,13.7335,13.7335
4855,-0.517372,0.288228,-0.381494,16.3934,16.3934
4856,-0.386379,-0.427584,-1.17637,13.9679,13.9679
4857,-0.291871,-0.957242,-0.934619,13.6201,13.6201
4858,-0.198581,-0.097975,-0.814158,15.4094,15.4094
4859,-0.107565,0.882974,-0.964825,18.1236,18.1236
4860,-0.26254,0.925102,-0.927038,18.051,18.051
4861,-0.414151,0.87064,-1.00236,17.5446,17.5446
4862,-0.471569,0.12827,-0.551591,15.8001,15.8001
4863,-0.522948,-0.830829,-0.908361,13.3826,13.3826
4864,-0.499394,-0.683109,-0.634515,14.0513,14.0513
4865,-0.540906,-0.379987,-0.454865,14.783,14.783
4866,-0.635819,-0.000492921,-0.299111,15.6716,15.6716
4867,-0.680488,-0.278807,-1.64905,13.2931,13.2931
4868,-0.715505,0.537954,-0.600998,16.493,16.493
4869,-0.849352,-0.0670611,-0.0543237,15.7247,15.7247
4870,-0.967822,-0.251828,-0.495618,14.354,14.354
4871,-1.00809,0.0478332,-1.48598,13.7402,13.7402
4872,-1.0079,-0.160979,-1.08,13.6555,13.6555
4873,-0.957446,-0.340798,-0.616677,13.9884,13.9884
4874,-0.91208,0.190975,-0.149397,16.0455,16.0455
4875,-0.867077,0.385499,-1.45004,14.9016,14.9016
4876,-0.818594,-0.465644,-1.42709,12.8958,12.8958
4877,-0.939793,-0.185859,-0.257707,14.9561,14.9561
4878,-1.0038,0.0600883,-0.968858,14.3252,14.3252
4879,-0.991037,-0.0144858,-1.97099,13.222,13.222
4880,-0.933929,0.341539,-0.980026,15.1575,15.1575
4881,-0.977485,-0.19167,-0.584923,14.3183,14.3183
4882,-0.996272,0.102442,-1.61743,13.7869,13.7869
4883,-1.00284,0.00411338,-0.0172221,15.7798,15.7798
4884,-0.973611,-0.201654,-0.945438,13.777,13.777
4885,-0.88089,0.148562,-1.83817,13.8967,13.8967
4886,-0.983459,-0.200436,-0.915027,13.8072,13.8072
4887,-1.00068,-0.0354346,-0.117087,15.484,15.484
4888,-0.970017,-0.182298,-0.226557,14.9882,14.9882
4889,-0.898555,-0.378164,-0.453465,14.2693,14.2693
4890,-0.793977,-0.584363,-0.695356,13.6428,13.6428
4891,-0.779571,0.488163,-1.36539,15.4056,15.4056
4892,-0.759038,-0.352664,-0.277976,14.8283,14.8283
4893,-0.684812,-0.714066,-1.31691,12.7792,12.7792
4894,-0.584991,0.136152,-1.60462,14.4722,14.4722
4895,-0.66919,0.0629089,-1.64935,14.1146,14.1146
4896,-0.751634,-0.0144391,-1.73557,13.7268,13.7268
4897,-0.824156,-0.0741289,-1.80424,13.4204,13.4204
4898,-0.900234,-0.39958,-1.38057,12.9536,12.9536
4899,-0.959954,-0.234541,-0.468876,14.4449,14.4449
4900,-0.992718,0.00240326,-0.0418838,15.734,15.734
4901,-1.00353,-0.00720889,-0.870337,14.2857,14.2857
4902,-0.995075,-0.0499664,-1.91831,13.1614,13.1614
4903,-1.01623,-0.00771683,-0.160995,15.4385,15.4385
4904,-1.00936,-0.0938766,-1.74724,13.1592,13.1592
4905,-1.00417,0.125854,-1.15786,14.2755,14.2755
4906,-1.00001,-0.0709381,-0.0608187,15.5265,15.5265
4907,-0.993034,-0.101699,-1.78272,13.1339,13.1339
4908,-0.998888,0.127171,-1.362,14.0769,14.0769
4909,-0.902023,0.421438,-0.718438,15.7548,15.7548
4910,-0.905808,-0.273046,-0.349475,14.6498,14.6498
4911,-0.900239,-0.327244,-1.70958,12.8008,12.8008
4912,-0.898405,0.405495,-1.46231,14.9129,14.9129
4913,-0.966236,-0.122389,-1.81499,13.0947,13.0947
4914,-1.00614,-0.220084,-0.742737,13.9785,13.9785
4915,-0.961447,0.37208,-0.703586,15.5621,15.5621
4916,-0.898091,-0.324638,-1.5988,12.9044,12.9044
4917,-0.984108,-0.0589846,-0.0934378,15.5009,15.5009
4918,-1.03087,0.117503,-1.36425,14.0097,14.0097
4919,-1.03281,0.0907701,-1.55649,13.7611,13.7611
4920,-1.01586,0.116796,-0.506682,15.1086,15.1086
4921,-1.00528,-0.0168034,0.00940733,15.7897,15.7897
4922,-0.990986,-0.253616,-0.486473,14.3377,14.3377
4923,-0.988551,-0.272344,-1.19462,13.2998,13.2998
4924,-0.971944,0.0775322,-0.088514,15.8288,15.8288
4925,-0.964993,0.174958,-1.71999,13.9455,13.9455
4926,-0.954318,-0.352901,-1.0251,13.3808,13.3808
4927,-0.879941,-0.503683,-0.829591,13.4588,13.4588
4928,-0.769853,-0.629621,-0.724144,13.5579,13.5579
4929,-0.628126,-0.639017,-0.552736,14.0388,14.0388
4930,-0.480859,-0.516124,-0.531679,14.5174,14.5174
4931,-0.318813,-0.28385,-0.620427,15.0785,15.0785
4932,-0.48786,0.830912,-0.868725,17.4342,17.4342
4933,-0.640032,0.131734,-1.59123,14.3847,14.3847
4934,-0.608009,-0.683252,-1.18227,13.113,13.113
4935,-0.569358,-0.599391,-0.533309,14.23,14.23
4936,-0.526876,0.337071,-0.436674,16.4197,16.4197
4937,-0.267348,-0.881674,-1.04627,13.6301,13.6301
4938,0.0175251,0.904999,-0.931731,18.4635,18.4635
4939,0.359446,0.874048,-0.996854,19.0179,19.0179
4940,0.660237,0.42789,-1.43681,18.1521,18.1521
4941,0.867366,0.0164625,-1.77868,17.6841,17.6841
4942,0.944929,-0.170311,-0.983873,18.2191,18.2191
4943,0.956198,0.0109795,0.0610989,19.9777,19.9777
4944,0.961774,-0.0170851,-1.81111,17.9469,17.9469
4945,0.953146,0.133084,-0.794491,18.9981,18.9981
4946,0.84799,0.385844,-0.474414,19.5611,19.5611
4947,0.620689,0.373083,-0.431609,18.9055,18.9055
4948,0.468885,-0.829486,-1.11289,15.5214,15.5214
4949,0.338384,0.696965,-1.26481,18.1703,18.1703
4950,0.210849,-0.0188318,-0.78099,16.5117,16.5117
4951,0.230836,0.0940303,-1.24819,16.3151,16.3151
4952,0.27216,-0.225266,-0.684126,16.3873,16.3873
4953,0.38847,0.5043,-1.33269,17.6762,17.6762
4954,0.507535,-0.699353,-0.705371,16.2811,16.2811
4955,0.629973,0.715637,-1.08608,19.1332,19.1332
4956,0.252098,-0.457928,-0.807254,15.7811,15.7811
4957,0.123345,-0.624329,-0.828339,15.1696,15.1696
4958,-0.0164222,-0.767331,-0.935413,14.4882,14.4882
4959,-0.156228,-0.863443,-0.9973,13.9569,13.9569
4960,-0.340253,-0.917576,-1.05634,13.417,13.417
4961,-0.511883,-0.853852,-0.962684,13.2955,13.2955
4962,-0.665802,-0.705738,-0.787588,13.501,13.501
4963,-0.740685,-0.363826,-1.61002,13.0505,13.0505
4964,-0.809495,0.432972,-1.50903,15.073,15.073
4965,-0.913209,-0.410489,-1.3319,12.9639,12.9639
4966,-0.979752,0.0238244,-0.0927763,15.689,15.689
4967,-1.00579,0.0102361,-1.68386,13.4773,13.4773
4968,-0.874474,-0.436223,-0.660082,13.8469,13.8469
4969,-0.570151,0.792538,-1.00885,17.037,17.037
4970,-0.326501,0.0145221,-0.661446,15.62,15.62
4971,-0.0340854,-0.987806,-0.964355,14.1188,14.1188
4972,0.230773,-0.275762,-0.613953,16.2877,16.2877
4973,0.475191,0.697245,-0.569212,19.1976,19.1976
4974,0.138838,-0.510107,-1.00242,15.1735,15.1735
4975,-0.18759,0.142677,-1.03563,15.7157,15.7157
4976,-0.469156,0.312946,-0.446927,16.4263,16.4263
4977,-0.297399,0.895672,-0.915255,17.901,17.901
4978,-0.122592,0.728228,-1.05951,17.4784,17.4784
4979,-0.192802,0.901232,-0.972446,18.0339,18.0339
4980,-0.259949,0.943342,-0.907484,18.1417,18.1417
4981,-0.325664,0.858107,-0.795757,17.8511,17.8511
4982,-0.431987,0.837539,-0.802516,17.6113,17.6113
4983,-0.527359,0.796726,-0.781287,17.3575,17.3575
4984,-0.616464,0.745079,-0.766743,17.0765,17.0765
4985,-0.554995,0.783826,-0.88839,17.1539,17.1539
4986,-0.496869,0.831514,-0.942679,17.3449,17.3449
4987,-0.704821,0.463753,-1.48099,15.3326,15.3326
4988,-0.862196,-0.120652,-1.79071,13.2624,13.2624
4989,-0.968912,-0.108404,-1.888,13.0717,13.0717
4990,-1.00527,-0.0109057,-1.82882,13.3122,13.3122
4991,-0.98003,0.162765,-1.68849,13.9164,13.9164
4992,-0.98481,-0.081383,-0.284092,15.0722,15.0722
4993,-0.852314,0.449921,-0.670426,15.963,15.963
4994,-0.621513,0.73619,-1.09356,16.6864,16.6864
4995,-0.325628,0.695917,-1.23072,16.8641,16.8641
4996,-0.399421,0.337299,-1.33905,15.5462,15.5462
4997,-0.461306,-0.0882403,-1.42992,14.2764,14.2764
4998,-0.520729,-0.468381,-1.4106,13.4013,13.4013
4999,-0.636805,-0.690582,-0.748747,13.6303,13.6303
5000,-0.746724,0.222135,-0.359568,15.9431,15.9431
5001,-0.796851,0.566341,-1.12673,15.8566,15.8566
5002,-0.829316,-0.0545524,-1.74931,13.5023,13.5023
5003,-0.857292,-0.506504,-0.993602,13.2595,13.2595
5004,-0.974465,-0.108414,-0.413973,14.7888,14.7888
5005,-0.654421,0.561373,-1.29899,15.8664,15.8664
5006,-0.529195,0.85891,-0.999174,17.3404,17.3404
5007,-0.385167,0.822255,-0.746588,17.6914,17.6914
5008,-0.232877,0.404785,-0.727254,16.67,16.67
5009,-0.25781,0.469749,-1.14939,16.3464,16.3464
5010,-0.277079,-0.953219,-0.921405,13.6738,13.6738
5011,-0.188871,0.955056,-0.96571,18.2427,18.2427
5012,-0.106148,-0.97968,-0.98124,13.9381,13.9381
5013,0.128805,0.622385,-1.17508,17.5376,17.5376
5014,0.333813,-0.104891,-0.697546,16.7536,16.7536
5015,0.622971,0.382071,-1.69038,17.757,17.757
5016,0.824296,-0.435929,-0.691145,17.6897,17.6897
5017,0.937599,0.212435,-1.30748,18.6494,18.6494
5018,0.948007,-0.043228,-1.69864,17.9102,17.9102
5019,0.950084,0.0265077,-0.0259738,19.831,19.831
5020,0.946485,0.0808192,-0.0748164,19.835,19.835
5021,0.919381,0.164913,-0.167577,19.7553,19.7553
5022,0.878927,0.272671,-0.285547,19.6659,19.6659
5023,0.744998,0.0471503,-0.235639,18.864,18.864
5024,0.562085,-0.454979,-0.53716,17.0148,17.0148
5025,0.381797,0.820149,-0.868325,19.0167,19.0167
5026,0.19663,0.0524059,-1.2399,16.1444,16.1444
5027,0.398481,0.328356,-0.593049,17.9907,17.9907
5028,0.588057,-0.588264,-1.37821,15.9783,15.9783
5029,0.762242,0.548715,-0.70786,19.4194,19.4194
5030,0.675406,0.077256,-0.336465,18.5581,18.5581
5031,0.587415,-0.652529,-0.716493,16.575,16.575
5032,0.877081,-0.157599,-0.29287,18.84,18.84
5033,0.953564,-0.0434524,-0.197233,19.4402,19.4402
5034,0.793507,-0.453881,-0.645589,17.6142,17.6142
5035,0.736056,0.058292,-0.23189,18.8636,18.8636
5036,0.648755,0.652604,-0.686793,19.3934,19.3934
5037,0.603385,0.363875,-1.43221,17.8233,17.8233
5038,0.549631,-0.691969,-1.19577,15.8722,15.8722
5039,0.396671,0.822878,-0.735582,19.1989,19.1989
5040,0.214802,-0.949583,-0.922522,14.8523,14.8523
5041,0.00593547,0.971109,-0.885671,18.7235,18.7235
5042,0.153833,0.49217,-1.10971,17.2698,17.2698
5043,0.316615,-0.405219,-1.25882,15.5512,15.5512
5044,0.46826,-0.829006,-1.00098,15.6397,15.6397
5045,0.632598,0.731036,-0.863176,19.3905,19.3905
5046,0.750883,-0.540692,-1.32309,16.6431,16.6431
5047,0.892095,-0.146232,-1.56543,17.5993,17.5993
5048,0.957101,0.0500551,-1.76851,18.0838,18.0838
5049,0.922696,-0.258786,-0.635245,18.3719,18.3719
5050,0.832191,0.347942,-0.355813,19.582,19.582
5051,0.675724,0.247349,-1.52396,17.6979,17.6979
5052,0.431385,-0.876108,-0.841741,15.6567,15.6567
5053,0.115984,0.553256,-0.78076,17.7008,17.7008
5054,-0.265241,-0.650325,-0.734155,14.3888,14.3888
5055,-0.622859,0.583412,-1.3069,15.9749,15.9749
5056,-0.884667,-0.411549,-0.546305,14.0648,14.0648
5057,-0.90217,-0.410641,-0.540363,14.0534,14.0534
5058,-0.280555,0.392731,-1.03633,16.1979,16.1979
5059,-0.44944,0.643213,-1.4108,16.3408,16.3408
5060,-0.534782,0.751869,-1.33358,16.6464,16.6464
5061,-0.618797,-0.715052,-0.717788,13.669,13.669
5062,-0.683671,0.750642,-0.646211,17.1583,17.1583
5063,-0.73182,-0.529483,-1.1372,13.2272,13.2272
5064,-0.953015,-0.21258,-0.466722,14.5022,14.5022
5065,-0.986552,0.0171996,-0.00528471,15.8525,15.8525
5066,-0.992092,0.0177272,-1.13333,14.0391,14.0391
5067,-0.967869,-0.0348047,-1.99435,13.1849,13.1849
5068,-0.95567,0.041019,-0.15597,15.6268,15.6268
5069,-0.919014,-0.278368,-1.78249,12.8221,12.8221
5070,-0.862265,0.332634,-0.501972,15.8605,15.8605
5071,-0.996686,0.023982,-2.01249,13.2882,13.2882
5072,-0.866082,0.0826521,-0.248273,15.6509,15.6509
5073,-0.722881,-0.310346,-1.68366,13.1287,13.1287
5074,-0.539862,0.609049,-0.705048,16.8122,16.8122
5075,-0.34065,-0.830182,-1.20017,13.3692,13.3692
5076,0.00143682,-0.950263,-0.896037,14.3384,14.3384
5077,0.345341,-0.573609,-1.17662,15.4427,15.4427
5078,0.362637,0.85227,-0.918492,19.0268,19.0268
5079,0.342995,-0.904151,-0.989506,15.1868,15.1868
5080,0.181175,-0.909023,-1.11947,14.5829,14.5829
5081,0.0372398,-0.868997,-1.15536,14.2219,14.2219
5082,-0.108073,-0.788112,-1.23258,13.9014,13.9014
5083,-0.164014,0.318519,-1.08362,16.1599,16.1599
5084,-0.230772,0.986658,-0.954941,18.302,18.302
5085,-0.378649,0.858556,-1.02069,17.5364,17.5364
5086,-0.507351,0.605978,-1.22532,16.2887,16.2887
5087,-0.626089,0.290491,-1.43397,14.9703,14.9703
5088,-0.636074,-0.786636,-1.03131,13.086,13.086
5089,-0.662324,0.173303,-0.388439,15.8854,15.8854
5090,-0.674721,-0.636816,-0.64302,13.8201,13.8201
5091,-0.689401,-0.53456,-1.43626,12.9615,12.9615
5092,-0.495807,0.640547,-1.29644,16.3561,16.3561
5093,-0.2821,0.541441,-0.766231,16.9286,16.9286
5094,-0.401635,-0.0274783,-0.647262,15.4163,15.4163
5095,-0.522651,-0.520779,-0.63778,14.2681,14.2681
5096,-0.634494,-0.730755,-0.877396,13.3832,13.3832
5097,-0.591775,-0.521497,-0.332491,14.6777,14.6777
5098,-0.547631,-0.116149,-0.234379,15.6743,15.6743
5099,-0.50208,0.362334,-0.31886,16.7132,16.7132
5100,-1.00356,-0.0718472,-1.0192,13.9412,13.9412
5101,-0.59116,-0.663622,-1.17085,13.1881,13.1881
5102,-0.330267,0.634091,-1.1994,16.6817,16.6817
5103,-0.0340879,0.620711,-0.971461,17.3904,17.3904
5104,0.26943,-0.780839,-1.14377,14.9664,14.9664
5105,0.573793,-0.205155,-0.283307,17.8258,17.8258
5106,0.813748,0.467062,-0.933609,19.1406,19.1406
5107,0.938535,0.180469,-1.04477,18.8004,18.8004
5108,0.961348,-0.100641,-1.04474,18.3425,18.3425
5109,0.902912,-0.376625,-1.03664,17.6848,17.6848
5110,0.914618,-0.042257,-1.88558,17.6829,17.6829
5111,0.671289,-0.473893,-0.562276,17.2909,17.2909
5112,0.279088,0.75018,-0.804166,18.6229,18.6229
5113,-0.134778,0.617096,-0.937325,17.2244,17.2244
5114,-0.706505,-0.76871,-1.14954,12.8472,12.8472
5115,-0.124069,0.904134,-0.943816,18.1903,18.1903
5116,-0.950859,-0.445832,-0.636166,13.7656,13.7656
5117,0.582871,0.650598,-0.788812,19.0957,19.0957
5118,-1.03391,-0.120169,-0.21406,15.0684,15.0684
5119,-1.01706,-0.110154,-0.117285,15.3053,15.3053
5120,-1.01684,-0.0528182,-0.702369,14.3973,14.3973
5121,-1.01654,-0.0568175,-1.59515,13.3666,13.3666
5122,-1.01616,-0.124188,-2.04409,12.8624,12.8624
5123,-1.01571,-0.202575,-1.67126,12.9521,12.9521
5124,-0.131836,-0.799869,-1.03001,14.0598,14.0598
5125,0.921971,-0.00461954,-2.04184,17.7041,17.7041
5126,0.172943,-0.749476,-1.22574,14.662,14.662
5127,-1.00726,-0.186212,-0.844701,13.9041,13.9041
5128,-0.0916439,0.951584,-1.08305,18.2879,18.2879
5129,-0.939374,-0.0338971,-1.94976,13.2555,13.2555
5130,-0.750132,0.632573,-0.965923,16.2998,16.2998
5131,0.26798,-0.243561,-1.33137,15.6402,26.4525
5132,0.942413,-0.147366,-0.672034,18.5803,32.3325
5133,0.497136,-0.485046,-0.600145,16.69,28.5521
5134,-0.996462,-0.159602,-0.423201,14.6365,24.4285
5135,0.688194,0.312939,-0.539652,18.8187,32.7929
5136,0.101165,0.000509175,-1.25749,15.7837,26.723
5137,-0.910931,-0.387103,-1.70074,12.6654,20.4864
5138,0.778393,0.368133,-0.616412,19.1264,33.395
5139,0.939978,-0.0477503,-1.86988,17.7751,30.6924
5140,0.616085,0.508698,-1.67887,18.0771,31.2963
5141,-0.0401198,0.819428,-1.18655,17.8231,30.7652
5142,-0.694651,-0.373383,-1.72987,13.005,21.129
5143,-1.01061,-0.0477189,-0.658389,14.4824,24.0837
5144,-0.816178,-0.493879,-0.778168,13.6425,22.4038
5145,-0.169115,-0.443129,-1.39841,14.1572,23.4334
5146,0.544644,0.738547,-1.2419,18.8414,32.8017
5147,0.919581,-0.0811049,-2.21668,17.4701,30.0309
5148,0.744117,0.386755,-0.75593,18.9065,32.9038
5149,-0.635366,0.000210955,-0.533038,15.2808,25.6523
5150,-0.886377,0.290296,-1.79736,14.3233,23.7373
5151,0.435049,-0.59452,-1.45041,15.4277,25.9461
5152,0.804173,-0.28369,-0.439249,18.1801,31.4509
5153,-0.431632,0.231597,-0.747709,15.8465,26.7601
5154,-1.01899,-0.141981,-1.85098,12.9497,20.9665
5155,0.311921,0.895451,-0.957414,19.0172,33.1015
5156,0.845422,-0.117857,-1.74405,17.3692,29.8055
5157,-0.195503,-0.683836,-0.799173,14.3891,23.8453
5158,-0.988648,-0.153718,-1.70001,13.0792,21.2257
5159,-0.955038,-0.187119,-0.101291,15.2525,25.5542
5160,-0.816016,-0.253792,-1.54204,13.2291,21.5074
5161,-0.638113,0.732009,-0.647048,17.1525,29.3542
5162,-0.428096,-0.842955,-0.695864,13.8495,22.7481
5163,-0.200123,0.372711,-0.971709,16.3559,27.761
5164,-0.611041,-0.841935,-0.963619,13.1354,21.3082
5165,-1.00453,-0.148462,-0.0935371,15.2901,25.6176
5166,-0.979206,0.00695717,-0.0514537,15.7387,26.5148
5167,-0.202983,0.606827,-0.851279,17.1638,29.365
5168,0.760663,0.32612,-0.322474,19.3587,33.7549
5169,0.874509,0.00312261,-1.9024,17.6155,30.2684
5170,0.886355,0.0815665,-0.568987,18.9229,32.8832
5171,0.795884,-0.367032,-0.41539,18.0592,18.0592
5172,0.60647,-0.169931,-1.63272,16.5345,16.5345
5173,0.33385,0.842596,-0.876491,18.9693,18.9693
5174,0.00595012,-0.510077,-0.872404,15.0085,15.0085
5175,-0.80191,-0.704967,-0.906956,13.1162,13.1162
5176,-1.04189,0.148976,-0.369352,15.3903,15.3903
5177,-0.360435,0.65993,-0.748953,17.1871,17.1871
5178,0.640264,0.574428,-1.21276,18.6525,18.6525
5179,-0.0303088,-0.961313,-0.975112,14.1474,14.1474
5180,-0.715767,0.5254,-1.42074,15.5619,15.5619
5181,-1.06619,0.0273454,-0.00438061,15.7914,15.7914
5182,-0.929949,0.48688,-1.28848,15.2829,15.2829
5183,-0.407812,-0.606178,-1.19944,13.5873,22.2102
5184,-0.997224,0.25209,-0.235689,15.9411,26.9177
5185,-0.95031,0.270333,-1.59243,14.336,23.7076
5186,-0.267399,-0.295002,-0.720156,15.0097,25.055
5187,0.557336,-0.123761,-0.255889,17.9633,30.9622
5188,0.892045,-0.0422119,-1.58275,17.7787,30.5929
5189,0.814115,-0.105476,-1.83046,17.2305,29.4965
5190,0.654538,0.134365,-1.68446,17.2709,29.5889
5191,0.418168,0.538612,-1.34111,17.8424,30.7319
5192,0.128668,0.87656,-1.03625,18.4848,32.0166
5193,-0.184799,0.965628,-0.958015,18.296,31.6391
5194,-0.51771,0.796601,-0.805714,17.3423,29.7317
5195,-0.801936,0.403707,-0.418147,16.263,27.5731
5196,-0.99518,0.0570053,-0.0914439,15.7498,26.5538
5197,-1.0724,-0.0207499,-0.0452016,15.5898,26.2338
5198,-1.02342,0.205903,-0.312249,15.6548,26.3639
5199,-0.79395,-0.245253,-0.213743,15.1087,25.2717
5200,-0.427061,-0.929835,-0.826774,13.5369,22.1281
5201,0.00947522,-0.632756,-0.803806,14.9143,24.8829
5202,0.428095,0.262114,-0.39414,18.1814,31.4197
5203,0.742952,0.486871,-0.692037,19.2197,33.4963
5204,0.887624,-0.0246873,-1.8662,17.628,30.3128
5205,0.572217,0.704661,-0.829375,19.1816,33.4201
5206,-0.0595677,-0.182521,-0.870214,15.4524,25.9618
5207,-0.707696,-0.767169,-0.78911,13.3363,21.731
5208,-1.05235,-0.00218741,0.0668233,15.8999,26.8582
5209,-0.16,0.75746,-0.802412,17.7734,30.6051
5210,0.887151,-0.0380309,-0.267448,19.1162,33.2908
5211,-0.344563,0.675164,-1.03053,16.9524,28.9633
5212,-0.95714,-0.142755,-0.0371557,15.4772,26.0128
5213,0.579592,0.685272,-0.600939,19.3952,33.8511
5214,0.844042,0.294368,-1.33943,18.484,32.0287
5215,0.882038,-0.110876,-1.85171,17.453,29.9666
5216,0.689677,-0.0422029,-1.87157,16.9038,28.8681
5217,-0.0631874,-0.369369,-0.987897,14.9515,24.9637
5218,-0.831775,-0.410752,-0.364696,14.4593,23.9791
5219,0.157555,-0.957186,-0.891179,14.7297,24.5215
5220,0.87885,-0.0930506,-0.0283797,19.3829,33.828
5221,0.56361,-0.520054,-0.450979,17.0495,29.1612
5222,0.599937,-0.453726,-0.404285,17.3246,29.7114
5223,0.884824,-0.160626,-0.537766,18.5203,32.1028
5224,0.330166,-0.228142,-1.3633,15.8101,26.6831
5225,-0.59079,0.818656,-0.923934,17.1896,29.4421
5226,-1.01866,0.265852,-1.49318,14.3218,23.7066
5227,-0.977697,-0.17364,-1.82798,12.9462,20.9554
5228,-0.487035,0.0938146,-1.43587,14.6639,24.3908
5229,0.181479,0.834261,-0.782884,18.7035,32.4699
5230,0.728028,0.487085,-1.28445,18.6239,32.3108
5231,0.825322,-0.293644,-1.53845,17.1232,29.3102
5232,0.88347,-0.0637942,-0.0351711,19.4357,33.9353
5233,0.894632,-0.0753492,-0.989282,18.1988,31.4616
5234,0.862906,0.216345,-1.104,18.5626,32.1892
5235,0.740549,0.497872,-1.06394,18.8713,32.8065
5236,0.812979,0.284432,-0.38767,19.3368,33.7376
5237,0.86264,0.0193408,-0.0804284,19.4361,33.9371
5238,0.839917,0.101338,-0.0169891,19.624,34.3127
5239,0.810193,0.228269,-0.163526,19.539,34.1427
5240,0.712233,0.562993,-0.862017,19.1464,33.3576
5241,0.581609,0.667964,-1.33945,18.6561,32.3771
5242,0.424713,0.386451,-1.52292,17.3132,29.6915
5243,0.240181,0.123257,-1.21972,16.4308,27.9266
5244,0.0436689,-0.182497,-1.02462,15.5031,26.0712
5245,-0.158256,-0.480431,-0.833779,14.7443,24.5536
5246,0.0193565,-0.741881,-0.885715,14.672,24.4094
5247,0.198433,0.727333,-0.768355,18.4123,31.8898
5248,0.37385,0.767049,-0.878024,18.8194,32.7045
5249,0.529202,0.739033,-0.944815,19.057,33.1796
5250,0.315661,0.730048,-0.745022,18.7081,32.4819
5251,0.0816204,0.536996,-0.832568,17.5234,30.113
5252,-0.162209,0.209125,-1.04506,15.9194,26.905
5253,-0.299481,0.470746,-0.969527,16.4592,27.9846
5254,-0.444909,0.652855,-1.03109,16.722,28.5107
5255,-0.45262,0.425279,-1.4657,15.6064,26.2796
5256,-0.449231,0.143149,-1.49902,14.8005,24.6677
5257,-0.445568,-0.153714,-1.49303,14.1014,23.27
5258,-0.659371,-0.223648,-1.48717,13.5877,22.2426
5259,-0.834946,-0.221343,-1.64539,13.1834,21.4341
5260,-0.96586,-0.186875,-1.7524,12.9896,21.0466
5261,-0.708239,0.320494,-1.36566,14.9963,25.06
5262,-0.343924,0.886118,-0.875569,17.8357,30.7389
5263,-0.305426,0.847657,-0.915859,17.7167,30.5011
5264,-0.272687,0.374523,-0.83562,16.3845,27.8368
5265,-0.109343,0.501592,-0.92468,16.9398,28.9474
5266,0.0424936,0.630867,-1.04011,17.5062,30.0803
5267,0.356681,0.627982,-1.15037,18.1008,31.2695
5268,0.626298,0.515164,-1.30865,18.3751,31.8181
5269,0.817952,0.324947,-1.39746,18.4258,31.9198
5270,0.739505,0.480949,-1.45312,18.5216,32.1116
5271,0.64661,0.610939,-1.34253,18.6737,32.4157
5272,0.84767,0.346045,-1.02597,18.8726,32.8135
5273,0.913141,-0.0226129,-0.693635,18.6705,32.4094
5274,0.833604,-0.327392,-0.432705,18.2208,31.51
5275,0.809194,-0.411982,-1.16293,17.1768,29.4222
5276,0.787315,-0.217877,-1.70581,17.0066,29.0817
5277,0.301389,0.658883,-1.28324,17.9501,30.9688
5278,-0.350395,0.847874,-1.14714,17.4234,29.9153
5279,-0.143867,0.875803,-1.01116,17.9896,31.0479
5280,0.0638753,0.899599,-0.943602,18.5223,32.1132
5281,0.265269,0.872996,-0.91472,18.8779,32.8245
5282,0.557323,0.753306,-1.0341,19.0932,33.255
5283,0.565167,0.564903,-0.621958,18.9964,33.0614
5284,0.571789,0.0734258,-0.386536,18.1756,31.4199
5285,0.57734,-0.461745,-0.505068,17.0963,29.2609
5286,0.826442,-0.375563,-0.491449,18.0428,31.1539
5287,0.919815,-0.046835,-0.781871,18.5514,32.1711
5288,0.859441,-0.247858,-0.270332,18.6698,32.4077
5289,0.669931,0.0508287,-0.291891,18.5572,32.1825
5290,0.386406,0.637683,-0.722519,18.6253,32.3187
5291,-0.402882,0.130618,-1.24792,15.0737,25.2154
5292,-0.963857,-0.190873,-1.67362,13.0469,21.1619
5293,-0.947471,0.39648,-1.34446,14.9286,24.9252
5294,-0.381798,0.888992,-0.946949,17.7147,30.4973
5295,0.386129,0.50819,-1.41603,17.6179,30.3036
5296,-0.154795,0.903681,-0.898568,18.1811,31.4301
5297,-0.662911,0.796769,-0.981527,16.9566,28.9811
5298,-0.732261,0.669994,-1.12296,16.2855,27.639
5299,-0.806411,0.583503,-1.17168,15.8562,26.7804
5300,-0.870773,0.489111,-1.22596,15.4206,25.909
5301,-1.00497,0.180225,-1.40221,14.1764,23.4206
5302,-1.01792,-0.103377,-1.61351,13.2344,21.5364
5303,-1.01087,-0.191944,-0.793859,13.9588,22.9852
5304,-1.00071,-0.118847,-0.118243,15.3035,25.6748
5305,-0.779893,-0.621926,-0.728543,13.5489,22.1652
